,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734
00:00.677,0,0,1.584,0.000,2.154,4.440,.00,0,0,1.584,0.000,2.154,4.440,.00,0,0,1.584,0.000,2.154,4.440,.00,0,0,1.584,0.000,2.154,4.440,.00,0,0,1.587,0.000,2.154,4.440,.00,0,0,1.584,0.000,2.154,4.440,.00,0,0,1.584,0.000,2.154,4.440,.00,0,0,1.584,0.000,2.154,4.440,.00,0,0,1.584,0.000,2.154,4.440,.00,0,0,1.584,0.000,2.154,4.440,.00,0,0,2.104,0.000,2.154,4.440,.00,0,0,2.104,0.000,2.153,4.439,.00,0,0,2.104,0.000,2.153,4.439,.00,0,0,2.104,0.000,2.153,4.439,.00,0,0,2.104,0.000,2.153,4.439,.00,0,0,2.104,0.000,2.153,4.439,.00,0,0,2.104,0.000,2.153,4.439,.00
00:00.777,0,0,1.928,0.000,2.154,5.011,.00,0,0,1.928,0.000,2.154,5.011,.00,0,0,1.928,0.000,2.154,5.011,.00,0,0,1.928,0.000,2.154,5.011,.00,0,0,1.931,-0.001,2.154,5.011,.00,0,0,1.928,0.000,2.154,5.011,.00,0,0,1.928,0.000,2.154,5.011,.00,0,0,1.928,0.000,2.154,5.011,.00,0,0,1.928,0.000,2.154,5.011,.00,0,0,1.928,0.000,2.154,5.011,.00,0,0,2.405,0.000,2.154,5.011,.00,0,0,2.405,0.000,2.153,5.011,.00,0,0,2.405,0.000,2.153,5.011,.00,0,0,2.405,0.000,2.153,5.011,.00,0,0,2.405,0.000,2.153,5.011,.00,0,0,2.405,0.000,2.153,5.011,.00,0,0,2.405,0.000,2.153,5.011,.00
00:00.777,0,0,2.219,0.000,2.154,5.011,.00,0,0,2.219,0.000,2.154,5.011,.00,0,0,2.220,0.000,2.154,5.011,.00,0,0,2.220,0.000,2.154,5.011,.00,0,0,2.222,-0.002,2.154,5.011,.00,0,0,2.220,0.000,2.154,5.011,.00,0,0,2.220,0.000,2.154,5.011,.00,0,0,2.220,0.000,2.154,5.011,.00,0,0,2.220,0.000,2.154,5.011,.00,0,0,2.220,0.000,2.154,5.011,.00,0,0,2.659,0.000,2.154,5.011,.00,0,0,2.660,0.000,2.153,5.011,.00,0,0,2.660,0.000,2.153,5.011,.00,0,0,2.660,0.000,2.153,5.011,.00,0,0,2.660,0.000,2.153,5.011,.00,0,0,2.660,0.000,2.153,5.011,.00,0,0,2.660,0.000,2.153,5.011,.00
00:00.777,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.472,-0.003,2.154,5.011,.00,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.469,0.000,2.154,5.011,.00,0,0,2.877,0.000,2.154,5.011,.00,0,0,2.878,0.000,2.153,5.011,.00,0,0,2.878,0.000,2.153,5.011,.00,0,0,2.878,0.000,2.153,5.011,.00,0,0,2.878,0.000,2.153,5.011,.00,0,0,2.878,0.000,2.153,5.011,.00,0,0,2.878,0.000,2.153,5.011,.00
00:00.877,0,0,2.685,0.000,2.154,5.582,.00,0,0,2.685,0.000,2.154,5.582,.00,0,0,2.685,-0.001,2.154,5.582,.00,0,0,2.685,-0.001,2.154,5.582,.00,0,0,2.689,-0.004,2.154,5.582,.00,0,0,2.685,-0.001,2.154,5.582,.00,0,0,2.685,-0.001,2.154,5.582,.00,0,0,2.685,-0.001,2.154,5.582,.00,0,0,2.685,-0.001,2.154,5.582,.00,0,0,2.685,-0.001,2.154,5.582,.00,0,0,3.066,-0.001,2.154,5.582,.00,0,0,3.067,-0.001,2.153,5.581,.00,0,0,3.067,-0.001,2.153,5.581,.00,0,0,3.067,-0.001,2.153,5.581,.00,0,0,3.067,-0.001,2.153,5.581,.00,0,0,3.067,-0.001,2.153,5.581,.00,0,0,3.067,-0.001,2.153,5.581,.00
00:00.977,0,0,3.066,0.000,2.154,6.154,.00,0,0,3.066,0.000,2.154,6.154,.00,0,0,3.066,-0.001,2.154,6.154,.00,0,0,3.066,-0.001,2.154,6.154,.00,0,0,3.070,-0.005,2.154,6.154,.00,0,0,3.066,-0.001,2.154,6.154,.00,0,0,3.066,-0.001,2.154,6.154,.00,0,0,3.066,-0.001,2.154,6.154,.00,0,0,3.066,-0.001,2.154,6.154,.00,0,0,3.066,-0.001,2.154,6.154,.00,0,0,3.447,-0.001,2.154,6.154,.00,0,0,3.448,-0.001,2.153,6.153,.00,0,0,3.448,-0.001,2.153,6.153,.00,0,0,3.448,-0.001,2.153,6.153,.00,0,0,3.448,-0.001,2.153,6.153,.00,0,0,3.448,-0.001,2.153,6.153,.00,0,0,3.448,-0.001,2.153,6.153,.00
00:01.077,0,0,3.447,0.000,2.154,6.725,.00,0,0,3.447,0.000,2.154,6.725,.00,0,0,3.447,-0.001,2.154,6.725,.00,0,0,3.447,-0.001,2.154,6.725,.00,0,0,3.451,-0.006,2.154,6.725,.00,0,0,3.356,-0.046,2.154,6.725,.00,0,0,3.356,-0.046,2.154,6.725,.00,0,0,3.356,-0.046,2.154,6.725,.00,0,0,3.356,-0.046,2.154,6.725,.00,0,0,3.356,-0.046,2.154,6.725,.00,0,0,3.737,-0.046,2.154,6.725,.00,0,0,3.738,-0.046,2.153,6.725,.00,0,0,3.738,-0.046,2.153,6.725,.00,0,0,3.738,-0.046,2.153,6.725,.00,0,0,3.738,-0.046,2.153,6.725,.00,0,0,3.738,-0.046,2.153,6.725,.00,0,0,3.738,-0.046,2.153,6.725,.00
00:01.177,0,0,3.736,-0.046,2.154,7.297,.00,0,0,3.736,-0.046,2.154,7.297,.00,0,0,3.737,-0.046,2.154,7.297,.00,0,0,3.737,-0.046,2.154,7.297,.00,0,0,3.741,-0.052,2.154,7.297,.00,0,0,3.646,-0.092,2.154,7.297,.00,0,0,3.646,-0.092,2.154,7.297,.00,0,0,3.646,-0.092,2.154,7.297,.00,0,0,3.646,-0.092,2.154,7.297,.00,0,0,3.646,-0.092,2.154,7.297,.00,0,0,4.027,-0.092,2.154,7.297,.00,0,0,4.028,-0.092,2.153,7.296,.00,0,0,4.028,-0.092,2.153,7.296,.00,0,0,4.028,-0.092,2.153,7.296,.00,0,0,4.028,-0.092,2.153,7.296,.00,0,0,4.028,-0.092,2.153,7.296,.00,0,0,4.028,-0.092,2.153,7.296,.00
00:01.277,0,0,4.026,-0.091,2.154,7.868,.00,0,0,4.026,-0.091,2.154,7.868,.00,0,0,4.027,-0.092,2.154,7.868,.00,0,0,4.027,-0.092,2.154,7.868,.00,0,0,4.032,-0.098,2.154,7.868,.00,0,0,3.936,-0.137,2.154,7.868,.00,0,0,3.936,-0.137,2.154,7.868,.00,0,0,3.936,-0.137,2.154,7.868,.00,0,0,3.936,-0.137,2.154,7.868,.00,0,0,3.936,-0.137,2.154,7.868,.00,0,0,4.317,-0.137,2.154,7.868,.00,0,0,4.319,-0.137,2.153,7.868,.00,0,0,4.319,-0.137,2.153,7.868,.00,0,0,4.319,-0.137,2.153,7.868,.00,0,0,4.319,-0.137,2.153,7.868,.00,0,0,4.319,-0.137,2.153,7.868,.00,0,0,4.319,-0.137,2.153,7.868,.00
00:01.377,0,0,4.316,-0.137,2.154,8.000,.00,0,0,4.316,-0.137,2.154,8.000,.00,0,0,4.317,-0.137,2.154,8.000,.00,0,0,4.317,-0.137,2.154,8.000,.00,0,0,4.322,-0.144,2.154,8.000,.00,0,0,4.226,-0.183,2.154,8.000,.00,0,0,4.226,-0.183,2.154,8.000,.00,0,0,4.226,-0.183,2.154,8.000,.00,0,0,4.226,-0.183,2.154,8.000,.00,0,0,4.226,-0.183,2.154,8.000,.00,0,0,4.607,-0.183,2.154,8.000,.00,0,0,4.609,-0.183,2.153,8.000,.00,0,0,4.609,-0.183,2.153,8.000,.00,0,0,4.609,-0.183,2.153,8.000,.00,0,0,4.609,-0.183,2.153,8.000,.00,0,0,4.609,-0.183,2.153,8.000,.00,0,0,4.609,-0.183,2.153,8.000,.00
00:01.477,0,0,4.606,-0.182,8.000,8.000,.00,0,0,4.606,-0.182,8.000,8.000,.00,0,0,4.607,-0.182,8.000,8.000,.00,0,0,4.607,-0.182,8.000,8.000,.00,0,0,4.612,-0.190,8.000,8.000,.00,0,0,4.516,-0.228,8.000,8.000,.00,0,0,4.516,-0.228,8.000,8.000,.00,0,0,4.516,-0.228,8.000,8.000,.00,0,0,4.516,-0.228,8.000,8.000,.00,0,0,4.516,-0.228,8.000,8.000,.00,0,0,4.897,-0.228,8.000,8.000,.00,0,0,4.899,-0.228,8.000,8.000,.00,0,0,4.899,-0.228,8.000,8.000,.00,0,0,4.899,-0.228,8.000,8.000,.00,0,0,4.899,-0.228,8.000,8.000,.00,0,0,4.899,-0.228,8.000,8.000,.00,0,0,4.899,-0.228,8.000,8.000,.00
00:01.577,0,0,4.896,-0.228,8.000,8.000,.00,0,0,4.896,-0.228,8.000,8.000,.00,0,0,4.897,-0.228,8.000,8.000,.00,0,0,4.897,-0.228,8.000,8.000,.00,0,0,4.902,-0.236,8.000,8.000,.00,0,0,4.806,-0.273,8.000,8.000,.00,0,0,4.806,-0.273,8.000,8.000,.00,0,0,4.806,-0.273,8.000,8.000,.00,0,0,4.806,-0.273,8.000,8.000,.00,0,0,4.806,-0.273,8.000,8.000,.00,0,0,5.054,-0.273,8.000,8.000,.00,0,0,5.056,-0.273,8.000,8.000,.00,0,0,5.056,-0.273,8.000,8.000,.00,0,0,5.056,-0.273,8.000,8.000,.00,0,0,4.983,-0.298,8.000,8.000,.00,0,0,4.983,-0.298,8.000,8.000,.00,0,0,4.983,-0.298,8.000,8.000,.00
00:01.677,0,0,4.980,-0.298,8.000,8.000,.00,0,0,4.980,-0.298,8.000,8.000,.00,0,0,4.981,-0.298,8.000,8.000,.00,0,0,4.981,-0.298,8.000,8.000,.00,0,0,4.987,-0.307,8.000,8.000,.00,0,0,4.890,-0.344,8.000,8.000,.00,0,0,4.890,-0.344,8.000,8.000,.00,0,0,4.890,-0.344,8.000,8.000,.00,0,0,4.890,-0.344,8.000,8.000,.00,0,0,4.890,-0.344,8.000,8.000,.00,0,0,5.005,-0.344,8.000,8.000,.00,0,0,5.007,-0.344,8.000,8.000,.00,0,0,5.007,-0.344,8.000,8.000,.00,0,0,5.007,-0.344,8.000,8.000,.00,0,0,4.934,-0.369,8.000,8.000,.00,0,0,4.934,-0.369,8.000,8.000,.00,0,0,4.934,-0.369,8.000,8.000,.00
00:01.777,0,0,4.930,-0.368,8.000,8.000,.00,0,0,4.930,-0.368,8.000,8.000,.00,0,0,4.932,-0.368,8.000,8.000,.00,0,0,4.932,-0.368,8.000,8.000,.00,0,0,4.938,-0.378,8.000,8.000,.00,0,0,4.841,-0.414,8.000,8.000,.00,0,0,4.841,-0.414,8.000,8.000,.00,0,0,4.841,-0.414,8.000,8.000,.00,0,0,4.841,-0.414,8.000,8.000,.00,0,0,4.841,-0.414,8.000,8.000,.00,0,0,4.841,-0.414,8.000,8.000,.00,0,0,4.843,-0.414,8.000,8.000,.00,0,0,4.843,-0.414,8.000,8.000,.00,0,0,4.843,-0.414,8.000,8.000,.00,0,0,4.771,-0.439,8.000,8.000,.00,0,0,4.771,-0.439,8.000,8.000,.00,0,0,4.771,-0.439,8.000,8.000,.00
00:01.877,0,0,4.767,-0.438,8.000,8.000,.00,0,0,4.767,-0.438,8.000,8.000,.00,0,0,4.768,-0.439,8.000,8.000,.00,0,0,4.768,-0.439,8.000,8.000,.00,0,0,4.774,-0.448,8.000,8.000,.00,0,0,4.678,-0.484,8.000,8.000,.00,0,0,4.678,-0.484,8.000,8.000,.00,0,0,4.678,-0.484,8.000,8.000,.00,0,0,4.678,-0.484,8.000,8.000,.00,0,0,4.678,-0.484,8.000,8.000,.00,0,0,4.678,-0.484,8.000,8.000,.00,0,0,4.680,-0.484,8.000,8.000,.00,0,0,4.680,-0.484,8.000,8.000,.00,0,0,4.680,-0.484,8.000,8.000,.00,0,0,4.607,-0.509,8.000,8.000,.00,0,0,4.607,-0.509,8.000,8.000,.00,0,0,4.607,-0.509,8.000,8.000,.00
00:01.977,0,0,4.603,-0.509,8.000,8.000,.00,0,0,4.603,-0.509,8.000,8.000,.00,0,0,4.604,-0.509,8.000,8.000,.00,0,0,4.604,-0.509,8.000,8.000,.00,0,0,4.610,-0.519,8.000,8.000,.00,0,0,4.514,-0.554,8.000,8.000,.00,0,0,4.514,-0.554,8.000,8.000,.00,0,0,4.514,-0.554,8.000,8.000,.00,0,0,4.514,-0.554,8.000,8.000,.00,0,0,4.514,-0.554,8.000,8.000,.00,0,0,4.514,-0.554,8.000,8.000,.00,0,0,4.516,-0.554,8.000,8.000,.00,0,0,4.516,-0.554,8.000,8.000,.00,0,0,4.516,-0.554,8.000,8.000,.00,0,0,4.444,-0.580,8.000,8.000,.00,0,0,4.444,-0.580,8.000,8.000,.00,0,0,4.444,-0.580,8.000,8.000,.00
00:02.077,0,0,4.440,-0.579,8.000,8.000,.00,0,0,4.440,-0.579,8.000,8.000,.00,0,0,4.441,-0.579,8.000,8.000,.00,0,0,4.441,-0.579,8.000,8.000,.00,0,0,4.446,-0.589,8.000,8.000,.00,0,0,4.351,-0.624,8.000,8.000,.00,0,0,4.351,-0.624,8.000,8.000,.00,0,0,4.351,-0.624,8.000,8.000,.00,0,0,4.296,-0.634,8.000,8.000,.00,0,0,4.296,-0.634,8.000,8.000,.00,0,0,4.296,-0.634,8.000,8.000,.00,0,0,4.298,-0.634,8.000,8.000,.00,0,0,4.298,-0.634,8.000,8.000,.00,0,0,4.298,-0.634,8.000,8.000,.00,0,0,4.226,-0.659,8.000,8.000,.00,0,0,4.226,-0.659,8.000,8.000,.00,0,0,4.226,-0.659,8.000,8.000,.00
00:02.177,0,0,4.222,-0.659,8.000,8.000,.00,0,0,4.222,-0.659,8.000,8.000,.00,0,0,4.223,-0.659,8.000,8.000,.00,0,0,4.223,-0.659,8.000,8.000,.00,0,0,4.228,-0.668,8.000,8.000,.00,0,0,4.133,-0.704,8.000,8.000,.00,0,0,4.133,-0.704,8.000,8.000,.00,0,0,4.133,-0.704,8.000,8.000,.00,0,0,4.079,-0.714,8.000,8.000,.00,0,0,4.079,-0.714,8.000,8.000,.00,0,0,4.079,-0.714,8.000,8.000,.00,0,0,4.081,-0.714,8.000,8.000,.00,0,0,4.081,-0.714,8.000,8.000,.00,0,0,4.081,-0.714,8.000,8.000,.00,0,0,4.008,-0.739,8.000,8.000,.00,0,0,4.008,-0.739,8.000,8.000,.00,0,0,4.008,-0.739,8.000,8.000,.00
