,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 787,ID 787,ID 787,ID 787,ID 787,ID 787,ID 787,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 894,ID 894,ID 894,ID 894,ID 894,ID 894,ID 894
00:44.945,20.894,7.709,6.989,0.030,295.364,293.353,8.82,21.056,7.599,7.037,0.051,294.844,293.515,9.01,-40.09,7.525,6.601,0.040,234.750,232.361,34.16,-40.279,7.329,6.586,0.037,235.551,232.172,34.15
00:45.045,21.638,7.73,6.996,0.032,295.364,294.097,9.32,21.786,7.602,7.050,0.055,294.844,294.245,9.52,-39.447,7.406,6.609,0.042,234.750,233.004,33.67,-39.563,7.34,6.595,0.041,235.551,232.888,33.66
00:45.145,22.374,7.733,7.003,0.034,296.844,294.833,9.83,22.551,7.618,7.062,0.059,296.287,295.010,10.03,-38.794,7.393,6.611,0.041,236.058,233.658,33.13,-38.854,7.339,6.602,0.042,236.976,233.598,33.17
00:45.245,23.1,7.734,7.010,0.036,296.844,295.559,10.35,23.319,7.638,7.070,0.060,296.287,295.778,10.56,-38.154,7.367,6.612,0.039,236.058,234.298,32.66,-38.154,7.339,6.608,0.043,236.976,234.298,32.66
00:45.345,23.805,7.786,7.017,0.038,296.844,296.264,10.87,24.032,7.664,7.078,0.061,297.820,296.491,11.09,-37.511,7.364,6.614,0.038,237.351,234.941,32.19,-37.474,7.337,6.614,0.044,236.976,234.978,32.17
00:45.445,24.515,7.815,7.023,0.039,298.275,296.974,11.33,24.802,7.719,7.087,0.062,299.305,297.261,11.57,-36.853,7.38,6.615,0.036,238.652,235.599,31.73,-36.788,7.338,6.621,0.045,238.356,235.664,31.69
00:45.545,25.258,7.836,7.030,0.041,298.275,297.717,11.81,25.585,7.8,7.095,0.064,299.305,298.044,12.08,-36.147,7.439,6.617,0.035,238.652,236.305,31.28,-36.091,7.335,6.627,0.046,238.356,236.361,31.20
00:45.645,25.994,7.908,7.034,0.041,299.728,298.453,12.32,26.336,7.894,7.098,0.062,299.305,298.795,12.58,-35.458,7.443,6.621,0.035,238.652,236.994,30.82,-35.398,7.335,6.632,0.045,239.739,237.054,30.71
00:45.745,26.724,7.924,7.039,0.041,301.196,299.183,12.79,27.041,7.957,7.099,0.059,300.848,299.500,13.04,-34.791,7.456,6.621,0.033,240.048,237.661,30.34,-34.727,7.343,6.636,0.045,241.103,237.725,30.22
00:45.845,27.425,7.925,7.044,0.041,301.196,299.884,13.29,27.756,7.983,7.099,0.056,302.270,300.210,13.49,-34.117,7.449,6.621,0.031,241.389,238.335,29.87,-34.043,7.34,6.640,0.044,241.103,238.409,29.75
00:45.945,28.138,7.931,7.049,0.041,301.196,300.591,13.79,28.466,8.009,7.099,0.052,302.270,300.920,13.98,-33.457,7.446,6.621,0.029,241.389,238.995,29.39,-33.399,7.333,6.644,0.044,241.103,239.053,29.26
00:46.045,28.834,7.939,7.053,0.041,302.610,301.286,14.29,29.151,8.005,7.099,0.049,302.270,301.605,14.47,-32.813,7.44,6.621,0.027,241.389,239.639,28.92,-32.745,7.328,6.648,0.044,242.431,239.707,28.80
00:46.145,29.52,7.939,7.058,0.042,303.992,301.972,14.78,29.826,8.009,7.099,0.046,303.665,302.264,14.95,-32.145,7.417,6.628,0.030,242.693,240.307,28.46,-32.104,7.329,6.650,0.042,243.726,240.348,28.34
00:46.245,30.227,7.992,7.061,0.041,303.992,302.662,15.26,30.505,8.008,7.096,0.042,303.665,302.942,15.43,-31.465,7.407,6.636,0.032,242.693,240.987,27.97,-31.443,7.325,6.652,0.041,243.726,241.009,27.88
00:46.345,30.98,8.019,7.063,0.040,303.992,303.416,15.72,31.217,8.014,7.094,0.039,305.019,303.651,15.91,-30.776,7.396,6.643,0.034,244.041,241.677,27.49,-30.749,7.329,6.653,0.039,243.726,241.704,27.41
00:46.445,31.682,8.038,7.066,0.039,305.454,304.097,16.24,31.88,8.026,7.091,0.035,305.019,304.292,16.41,-30.111,7.376,6.651,0.036,244.041,242.342,26.99,-30.083,7.321,6.655,0.038,245.081,242.370,26.93
00:46.545,32.383,8.071,7.069,0.038,306.857,304.797,16.72,32.52,8.031,7.088,0.031,306.394,304.927,16.87,-29.411,7.378,6.658,0.039,245.395,243.042,26.51,-29.428,7.309,6.656,0.036,246.402,243.025,26.45
00:46.645,33.087,8.061,7.071,0.037,306.857,305.492,17.19,33.176,8.053,7.086,0.027,306.394,305.580,17.32,-28.733,7.385,6.662,0.039,245.395,243.720,26.01,-28.781,7.291,6.656,0.034,246.402,243.672,25.98
00:46.745,33.791,8.135,7.070,0.034,308.266,306.168,17.70,33.877,8.109,7.080,0.023,307.690,306.248,17.76,-28.027,7.388,6.668,0.039,246.773,244.426,25.54,-28.148,7.254,6.651,0.029,247.683,244.305,25.51
00:46.845,34.475,8.257,7.068,0.032,308.266,306.863,18.14,34.578,8.257,7.075,0.019,307.690,306.964,18.22,-27.326,7.411,6.673,0.040,248.180,245.127,25.04,-27.507,7.223,6.645,0.025,247.683,244.946,25.03
00:46.945,35.185,8.411,7.066,0.029,309.687,307.590,18.54,35.301,8.414,7.069,0.014,309.106,307.704,18.61,-26.601,7.428,6.679,0.041,248.180,245.852,24.56,-26.83,7.203,6.640,0.020,249.001,245.623,24.56
00:47.045,35.89,8.587,7.065,0.026,309.687,308.286,18.93,35.998,8.591,7.063,0.010,309.106,308.392,19.01,-25.906,7.473,6.684,0.042,248.180,246.547,24.06,-26.184,7.182,6.635,0.016,249.001,246.269,24.06
00:47.145,36.591,8.774,7.061,0.023,311.139,309.012,19.31,36.662,8.757,7.055,0.005,310.564,309.077,19.38,-25.205,7.519,6.688,0.041,249.601,247.248,23.60,-25.544,7.162,6.628,0.011,250.287,246.909,23.59
00:47.245,37.293,8.952,7.059,0.021,311.139,309.736,19.67,37.325,8.967,7.049,0.002,310.564,309.772,19.73,-24.505,7.542,6.689,0.040,249.601,247.948,23.14,-24.896,7.151,6.624,0.009,250.287,247.557,23.13
00:47.345,37.963,9.149,7.056,0.018,312.561,310.405,20.04,37.986,9.169,7.044,-0.001,311.943,310.433,20.05,-23.824,7.565,6.691,0.039,251.003,248.629,22.66,-24.262,7.15,6.621,0.006,251.569,248.191,22.66
00:47.445,38.619,9.38,7.054,0.016,312.561,311.099,20.37,38.641,9.369,7.038,-0.004,311.943,311.117,20.38,-23.162,7.581,6.692,0.037,251.003,249.291,22.20,-23.641,7.148,6.618,0.004,251.569,248.812,22.21
00:47.545,39.278,9.63,7.052,0.013,312.561,311.804,20.68,39.316,9.609,7.033,-0.008,313.319,311.834,20.70,-22.508,7.6,6.694,0.036,252.346,249.945,21.74,-23.06,7.151,6.614,0.002,251.569,249.393,21.77
00:47.645,39.923,9.851,7.049,0.011,313.961,312.460,20.96,39.987,9.862,7.027,-0.011,313.319,312.524,21.01,-21.877,7.594,6.694,0.034,252.346,250.577,21.29,-22.417,7.146,6.612,0.001,252.771,250.037,21.36
00:47.745,40.589,10.087,7.049,0.011,315.349,313.166,21.26,40.671,10.13,7.024,-0.012,314.752,313.258,21.30,-21.218,7.631,6.694,0.032,253.631,251.236,20.84,-21.751,7.167,6.613,0.001,254.080,250.703,20.90
00:47.845,41.241,10.342,7.050,0.010,315.349,313.866,21.57,41.303,10.387,7.021,-0.013,314.752,313.940,21.60,-20.59,7.627,6.693,0.030,253.631,251.864,20.40,-21.077,7.195,6.613,0.001,254.080,251.377,20.45
00:47.945,41.914,10.592,7.050,0.010,315.349,314.559,21.85,41.932,10.697,7.018,-0.014,316.168,314.617,21.86,-19.936,7.651,6.692,0.028,254.918,252.518,19.95,-20.36,7.223,6.613,0.001,254.080,252.094,19.99
00:48.045,42.572,10.848,7.050,0.009,316.766,315.265,22.15,42.563,11.025,7.014,-0.015,316.168,315.328,22.09,-19.264,7.662,6.692,0.026,254.918,253.190,19.51,-19.637,7.224,6.613,0.001,255.472,252.817,19.50
00:48.145,43.221,11.151,7.053,0.010,318.187,315.982,22.43,43.234,11.39,7.014,-0.015,317.580,316.071,22.30,-18.616,7.667,6.688,0.023,256.244,253.838,19.04,-18.948,7.242,6.615,0.002,256.884,253.506,18.99
00:48.245,43.883,11.466,7.051,0.009,318.187,316.687,22.68,43.912,11.733,7.014,-0.014,319.103,316.832,22.52,-17.967,7.671,6.685,0.020,257.541,254.487,18.58,-18.275,7.245,6.617,0.002,256.884,254.179,18.52
00:48.345,44.561,11.768,7.049,0.007,318.187,317.428,22.92,44.58,12.096,7.014,-0.014,319.103,317.591,22.75,-17.328,7.645,6.681,0.017,257.541,255.126,18.13,-17.617,7.246,6.619,0.003,256.884,254.837,18.05
00:48.445,45.223,12.104,7.048,0.006,319.662,318.142,23.19,45.236,12.464,7.014,-0.013,319.103,318.331,22.97,-16.678,7.617,6.678,0.014,257.541,255.776,17.66,-16.951,7.251,6.621,0.004,258.215,255.503,17.58
00:48.545,45.854,12.441,7.046,0.005,319.662,318.857,23.42,45.866,12.84,7.014,-0.012,320.615,319.064,23.17,-16.054,7.59,6.674,0.011,258.831,256.400,17.18,-16.228,7.276,6.623,0.005,258.215,256.226,17.11
00:48.645,46.488,12.846,7.044,0.003,321.119,319.608,23.63,46.441,13.175,7.014,-0.012,322.014,319.730,23.35,-15.396,7.575,6.668,0.007,260.113,257.058,16.72,-15.568,7.289,6.626,0.007,259.604,256.886,16.62
00:48.745,47.107,13.238,7.042,0.002,321.119,320.312,23.79,47.009,13.518,7.016,-0.011,322.014,320.381,23.52,-14.767,7.539,6.664,0.005,260.113,257.687,16.24,-14.885,7.332,6.630,0.008,259.604,257.569,16.16
00:48.845,47.727,13.661,7.040,0.001,322.603,321.064,23.95,47.6,13.897,7.017,-0.009,322.014,321.084,23.68,-14.079,7.582,6.660,0.003,260.113,258.376,15.77,-14.186,7.353,6.634,0.010,260.948,258.268,15.71
00:48.945,48.306,14.065,7.038,0.000,322.603,321.769,24.09,48.201,14.277,7.019,-0.008,323.379,321.796,23.83,-13.424,7.574,6.657,0.001,261.430,259.031,15.32,-13.509,7.372,6.638,0.011,260.948,258.946,15.23
00:49.045,48.864,14.498,7.036,-0.001,324.059,322.450,24.21,48.813,14.649,7.020,-0.007,324.806,322.498,23.99,-12.754,7.559,6.653,-0.001,262.755,259.701,14.85,-12.862,7.39,6.642,0.013,262.324,259.593,14.77
00:49.145,49.428,14.899,7.034,-0.002,324.059,323.142,24.30,49.386,15.012,7.022,-0.005,324.806,323.174,24.16,-12.104,7.547,6.652,-0.001,262.755,260.351,14.36,-12.192,7.401,6.645,0.014,262.324,260.263,14.32
00:49.245,49.948,15.27,7.035,-0.002,325.457,323.782,24.42,49.925,15.397,7.023,-0.005,326.146,323.838,24.31,-11.446,7.54,6.650,-0.003,264.063,261.009,13.90,-11.526,7.392,6.649,0.015,263.641,260.929,13.85
00:49.345,50.465,15.681,7.036,-0.001,325.457,324.420,24.52,50.471,15.812,7.024,-0.004,326.146,324.506,24.41,-10.777,7.567,6.647,-0.004,264.063,261.678,13.43,-10.859,7.407,6.653,0.016,263.641,261.596,13.38
00:49.445,50.975,16.123,7.037,0.000,326.755,325.094,24.60,51.018,16.247,7.025,-0.003,327.530,325.205,24.51,-10.074,7.638,6.644,-0.005,265.438,262.381,12.97,-10.183,7.42,6.656,0.017,264.974,262.272,12.92
00:49.545,51.564,16.589,7.038,0.000,326.755,325.845,24.64,51.56,16.651,7.025,-0.003,327.530,325.881,24.59,-9.363,7.657,6.641,-0.007,265.438,263.092,12.52,-9.514,7.396,6.660,0.018,264.974,262.941,12.45
00:49.645,52.121,17.058,7.039,0.001,328.180,326.551,24.73,52.145,17.122,7.028,-0.001,327.530,326.611,24.68,-8.659,7.684,6.636,-0.009,265.438,263.796,12.03,-8.818,7.39,6.661,0.018,266.319,263.637,11.96
00:49.745,52.668,17.498,7.039,0.001,328.180,327.252,24.79,52.719,17.614,7.027,-0.001,328.956,327.367,24.77,-7.979,7.683,6.633,-0.010,266.853,264.476,11.56,-8.144,7.355,6.659,0.016,266.319,264.311,11.46
00:49.845,53.192,17.919,7.039,0.001,329.610,327.923,24.87,53.272,18.062,7.027,-0.002,328.956,328.056,24.82,-7.327,7.617,6.630,-0.011,266.853,265.128,11.07,-7.493,7.346,6.657,0.014,267.689,264.962,10.96
00:49.945,53.737,18.397,7.039,0.001,329.610,328.622,24.94,53.787,18.489,7.026,-0.002,330.423,328.722,24.90,-6.69,7.563,6.627,-0.012,268.186,265.765,10.57,-6.827,7.333,6.655,0.012,267.689,265.628,10.49
00:50.045,54.245,18.836,7.039,0.000,331.006,329.291,24.99,54.28,18.991,7.026,-0.002,330.423,329.426,24.96,-6.065,7.532,6.624,-0.013,268.186,266.390,10.08,-6.175,7.326,6.653,0.010,269.006,266.280,10.01
00:50.145,54.788,19.369,7.041,0.001,332.437,330.021,25.04,54.775,19.515,7.029,-0.001,331.793,330.120,24.95,-5.412,7.509,6.621,-0.014,269.450,267.044,9.61,-5.551,7.317,6.652,0.009,270.282,266.905,9.55
00:50.245,55.303,19.937,7.041,0.001,332.437,330.787,25.05,55.27,20.04,7.032,0.001,333.235,330.841,24.93,-4.743,7.488,6.619,-0.014,270.772,267.713,9.14,-4.907,7.329,6.648,0.006,270.282,267.549,9.10
00:50.345,55.797,20.462,7.041,0.001,332.437,331.508,25.01,55.731,20.581,7.036,0.003,333.235,331.552,24.91,-4.099,7.474,6.618,-0.014,270.772,268.357,8.65,-4.275,7.318,6.645,0.004,270.282,268.181,8.65
00:50.445,56.286,20.983,7.041,0.001,333.924,332.180,24.99,56.188,21.141,7.040,0.005,334.668,332.243,24.85,-3.449,7.437,6.616,-0.014,272.067,269.007,8.18,-3.643,7.319,6.642,0.002,271.558,268.813,8.20
00:50.545,56.726,21.527,7.041,0.001,333.924,332.881,24.96,56.636,21.738,7.043,0.007,334.668,332.991,24.78,-2.793,7.424,6.615,-0.014,272.067,269.663,7.70,-3.001,7.316,6.638,0.000,271.558,269.455,7.75
00:50.645,57.14,22.043,7.041,0.001,335.337,333.543,24.89,57.05,22.294,7.049,0.010,334.668,333.684,24.68,-2.174,7.382,6.614,-0.014,272.067,270.282,7.22,-2.366,7.313,6.638,0.000,272.832,270.090,7.30
00:50.745,57.554,22.626,7.047,0.004,335.337,334.228,24.82,57.468,22.901,7.055,0.013,336.107,334.401,24.58,-1.553,7.373,6.617,-0.012,273.343,270.903,6.76,-1.71,7.311,6.639,0.000,272.832,270.746,6.84
00:50.845,57.986,23.3,7.052,0.007,336.713,335.028,24.70,57.864,23.529,7.060,0.015,336.107,335.142,24.44,-0.884,7.412,6.621,-0.009,273.343,271.572,6.31,-1.053,7.293,6.639,0.000,274.123,271.403,6.38
00:50.945,58.384,23.975,7.057,0.009,336.713,335.809,24.53,58.261,24.202,7.065,0.017,337.586,335.921,24.28,-0.233,7.448,6.625,-0.006,274.633,272.223,5.87,-0.431,7.285,6.639,0.000,274.123,272.025,5.90
00:51.045,58.781,24.647,7.063,0.012,338.296,336.558,24.33,58.66,24.84,7.071,0.019,339.119,336.656,24.08,0.409,7.487,6.629,-0.004,275.928,272.865,5.43,0.196,7.281,6.639,0.000,275.402,272.652,5.46
00:51.145,59.157,25.269,7.067,0.013,338.296,337.285,24.14,59.049,25.49,7.077,0.022,339.119,337.414,23.91,1.071,7.536,6.635,0.000,275.928,273.527,5.00,0.897,7.3,6.639,0.000,275.402,273.353,5.01
00:51.245,59.517,25.843,7.070,0.014,339.803,337.961,23.96,59.414,26.117,7.081,0.023,339.119,338.125,23.73,1.736,7.585,6.639,0.002,275.928,274.192,4.57,1.577,7.317,6.638,-0.001,276.730,274.033,4.53
00:51.345,59.887,26.473,7.074,0.016,341.211,338.668,23.81,59.772,26.734,7.086,0.025,340.601,338.839,23.54,2.408,7.609,6.642,0.003,277.258,274.864,4.14,2.289,7.341,6.636,-0.001,278.122,274.745,4.06
00:51.445,60.247,27.123,7.078,0.017,341.211,339.411,23.63,60.137,27.355,7.091,0.026,342.034,339.560,23.36,3.112,7.642,6.646,0.005,278.635,275.569,3.68,3.013,7.359,6.635,-0.002,278.122,275.470,3.57
00:51.545,60.59,27.777,7.082,0.018,342.692,340.124,23.42,60.459,27.994,7.096,0.028,342.034,340.261,23.18,3.78,7.675,6.650,0.007,278.635,276.237,3.20,3.708,7.389,6.634,-0.003,279.541,276.165,3.07
00:51.645,60.954,28.451,7.086,0.019,342.692,340.890,23.20,60.806,28.663,7.101,0.029,342.034,341.014,22.96,4.521,7.738,6.653,0.009,278.635,276.978,2.75,4.409,7.405,6.636,-0.002,279.541,276.866,2.60
00:51.745,61.297,29.131,7.092,0.021,342.692,341.652,22.98,61.103,29.272,7.106,0.030,343.503,341.693,22.73,5.26,7.784,6.655,0.009,280.047,277.717,2.27,5.078,7.427,6.638,-0.001,279.541,277.535,2.12
00:51.845,61.588,29.731,7.097,0.023,344.219,342.290,22.74,61.413,29.916,7.112,0.032,343.503,342.392,22.51,5.956,7.791,6.657,0.010,280.047,278.413,1.78,5.75,7.469,6.640,0.000,280.911,278.207,1.66
00:51.945,61.858,30.312,7.103,0.025,344.219,342.929,22.53,61.696,30.552,7.117,0.033,344.895,343.088,22.27,6.666,7.815,6.659,0.011,281.482,279.123,1.30,6.428,7.502,6.642,0.001,280.911,278.885,1.22
00:52.045,62.135,30.938,7.109,0.027,345.526,343.615,22.31,61.968,31.198,7.122,0.034,344.895,343.789,22.02,7.399,7.822,6.662,0.011,281.482,279.856,.81,7.125,7.52,6.644,0.002,282.263,279.582,.76
00:52.145,62.413,31.587,7.115,0.029,345.526,344.294,22.06,62.219,31.848,7.126,0.035,346.291,344.472,21.76,8.091,7.813,6.666,0.013,282.925,280.548,.30,7.772,7.518,6.647,0.004,282.263,280.229,.28
00:52.245,62.661,32.272,7.121,0.030,346.916,345.022,21.80,62.484,32.566,7.129,0.035,346.291,345.238,21.48,8.757,7.811,6.670,0.014,282.925,281.214,.20,8.437,7.517,6.654,0.007,283.607,280.894,.18
00:52.345,62.888,32.999,7.128,0.032,348.405,345.783,21.49,62.715,33.279,7.132,0.035,347.753,345.986,21.16,9.442,7.831,6.674,0.016,284.283,281.899,.67,9.059,7.522,6.660,0.010,284.894,281.516,.65
00:52.445,63.11,33.729,7.134,0.033,348.405,346.513,21.13,62.93,33.988,7.136,0.034,347.753,346.710,20.81,10.055,7.855,6.678,0.017,284.283,282.512,1.14,9.694,7.534,6.667,0.013,284.894,282.151,1.09
00:52.545,63.322,34.42,7.140,0.035,349.890,347.237,20.78,63.157,34.643,7.139,0.034,349.243,347.403,20.47,10.75,7.871,6.682,0.019,285.581,283.207,1.56,10.364,7.521,6.673,0.016,286.199,282.821,1.53
00:52.645,63.489,35.17,7.144,0.036,349.890,347.991,20.44,63.345,35.334,7.139,0.033,349.243,348.106,20.16,11.381,7.89,6.687,0.020,285.581,283.839,2.04,11.029,7.527,6.678,0.018,286.199,283.487,2.01
00:52.745,63.652,35.89,7.144,0.034,351.396,348.719,20.02,63.534,36.035,7.137,0.030,350.651,348.832,19.81,12.03,7.882,6.690,0.021,286.907,284.488,2.47,11.699,7.527,6.684,0.020,287.534,284.157,2.48
00:52.845,63.862,36.664,7.145,0.032,351.396,349.521,19.63,63.697,36.752,7.135,0.027,350.651,349.566,19.44,12.644,7.867,6.694,0.022,286.907,285.102,2.93,12.411,7.509,6.689,0.021,287.534,284.869,2.95
00:52.945,64.04,37.408,7.145,0.030,351.396,350.261,19.23,63.846,37.445,7.133,0.025,352.112,350.261,19.05,13.324,7.842,6.698,0.023,288.170,285.782,3.38,13.106,7.491,6.694,0.023,287.534,285.564,3.47
00:53.045,64.192,38.172,7.145,0.028,352.962,351.040,18.83,63.969,38.173,7.131,0.022,353.558,350.999,18.67,13.964,7.84,6.702,0.024,289.490,286.422,3.88,13.778,7.507,6.700,0.025,288.941,286.236,3.97
00:53.145,64.347,38.908,7.145,0.027,354.493,351.792,18.40,64.09,38.872,7.129,0.020,353.558,351.708,18.24,14.634,7.829,6.705,0.025,289.490,287.092,4.33,14.469,7.51,6.702,0.025,290.304,286.927,4.43
00:53.245,64.494,39.598,7.141,0.023,354.493,352.466,17.99,64.195,39.582,7.125,0.017,353.558,352.411,17.83,15.323,7.828,6.703,0.022,289.490,287.781,4.81,15.164,7.509,6.701,0.023,290.304,287.622,4.92
00:53.345,64.6,40.256,7.136,0.019,354.493,353.133,17.60,64.311,40.273,7.122,0.014,354.985,353.113,17.40,15.989,7.81,6.701,0.020,290.849,288.447,5.30,15.879,7.497,6.701,0.022,290.304,288.337,5.41
00:53.445,64.698,40.948,7.132,0.016,355.864,353.832,17.21,64.406,40.955,7.118,0.011,354.985,353.801,17.00,16.695,7.784,6.698,0.017,290.849,289.153,5.78,16.59,7.478,6.701,0.020,291.714,289.048,5.93
00:53.545,64.784,41.656,7.128,0.012,357.276,354.512,16.79,64.489,41.66,7.114,0.008,356.374,354.494,16.58,17.351,7.762,6.696,0.015,292.221,289.809,6.30,17.266,7.471,6.701,0.019,293.101,289.724,6.44
00:53.645,64.855,42.302,7.125,0.010,357.276,355.162,16.35,64.571,42.368,7.110,0.005,356.374,355.206,16.14,17.988,7.731,6.691,0.012,292.221,290.446,6.78,17.929,7.459,6.701,0.018,293.101,290.387,6.93
00:53.745,64.919,43.017,7.116,0.005,357.276,355.880,15.95,64.647,43.077,7.103,0.001,357.796,355.920,15.70,18.634,7.706,6.686,0.009,293.515,291.092,7.25,18.601,7.434,6.701,0.017,293.101,291.059,7.40
00:53.845,64.943,43.715,7.107,0.000,358.643,356.547,15.49,64.696,43.771,7.095,-0.003,357.796,356.597,15.25,19.311,7.688,6.682,0.006,293.515,291.770,7.73,19.249,7.431,6.701,0.016,294.436,291.708,7.90
00:53.945,64.956,44.395,7.099,-0.005,360.021,357.227,15.01,64.718,44.495,7.088,-0.007,359.204,357.321,14.80,19.933,7.677,6.678,0.004,294.838,292.392,8.22,19.892,7.418,6.700,0.015,295.727,292.351,8.36
00:54.045,64.968,45.058,7.090,-0.009,360.021,357.890,14.54,64.736,45.189,7.081,-0.010,360.622,357.997,14.30,20.594,7.664,6.673,0.001,296.121,293.053,8.67,20.541,7.369,6.700,0.013,295.727,293.000,8.82
00:54.145,64.952,45.761,7.081,-0.014,360.021,358.556,14.08,64.737,45.875,7.074,-0.014,360.622,358.677,13.82,21.257,7.651,6.669,-0.002,296.121,293.716,9.14,21.194,7.329,6.699,0.012,295.727,293.653,9.31
00:54.245,64.944,46.442,7.067,-0.021,361.387,359.237,13.57,64.731,46.549,7.063,-0.019,360.622,359.352,13.34,21.911,7.625,6.667,-0.003,296.121,294.370,9.62,21.84,7.303,6.698,0.011,297.032,294.299,9.80
00:54.345,64.95,47.146,7.052,-0.027,361.387,359.941,13.08,64.707,47.25,7.052,-0.024,361.982,360.032,12.86,22.596,7.595,6.664,-0.004,297.438,295.055,10.10,22.502,7.266,6.697,0.010,297.032,294.961,10.28
00:54.445,64.954,47.817,7.038,-0.033,362.772,360.576,12.59,64.678,47.946,7.041,-0.028,363.380,360.727,12.34,23.295,7.621,6.661,-0.005,298.822,295.754,10.61,23.162,7.245,6.697,0.009,298.341,295.621,10.77
00:54.545,64.924,48.487,7.024,-0.040,364.113,361.245,12.12,64.636,48.634,7.030,-0.033,363.380,361.417,11.83,24.001,7.641,6.659,-0.006,298.822,296.460,11.08,23.835,7.235,6.696,0.008,299.674,296.294,11.26
00:54.645,64.882,49.167,7.011,-0.044,364.113,361.928,11.62,64.581,49.307,7.020,-0.037,363.380,362.066,11.32,24.698,7.621,6.652,-0.009,298.822,297.157,11.57,24.499,7.229,6.682,0.001,299.674,296.958,11.74
00:54.745,64.847,49.809,6.997,-0.049,365.437,362.526,11.11,64.504,49.985,7.010,-0.040,364.744,362.748,10.80,25.351,7.607,6.645,-0.012,300.225,297.810,12.08,25.158,7.22,6.665,-0.008,300.997,297.617,12.21
00:54.845,64.766,50.44,6.984,-0.053,365.437,363.162,10.63,64.42,50.64,7.000,-0.043,364.744,363.408,10.27,25.961,7.603,6.638,-0.015,300.225,298.420,12.55,25.798,7.215,6.649,-0.016,300.997,298.257,12.68
00:54.945,64.663,51.126,6.970,-0.057,365.437,363.855,10.13,64.337,51.307,6.990,-0.046,366.086,364.050,9.74,26.593,7.565,6.631,-0.018,301.488,299.052,12.98,26.462,7.23,6.632,-0.025,300.997,298.921,13.14
00:55.045,64.564,51.788,6.957,-0.062,366.766,364.478,9.57,64.228,51.963,6.980,-0.049,366.086,364.715,9.21,27.229,7.574,6.624,-0.021,301.488,299.688,13.45,27.115,7.252,6.616,-0.033,302.301,299.574,13.60
00:55.145,64.457,52.431,6.944,-0.066,368.087,365.130,9.03,64.125,52.633,6.971,-0.052,367.422,365.393,8.67,27.883,7.61,6.617,-0.024,302.756,300.328,13.90,27.766,7.279,6.599,-0.042,303.605,300.203,14.05
00:55.245,64.291,53.113,6.933,-0.067,368.087,365.832,8.50,63.976,53.284,6.962,-0.053,367.422,366.032,8.13,28.538,7.656,6.608,-0.027,302.756,300.984,14.34,28.477,7.361,6.579,-0.050,303.605,300.915,14.49
00:55.345,64.131,53.814,6.923,-0.069,368.087,366.507,7.90,63.816,53.941,6.953,-0.055,368.766,366.707,7.56,29.206,7.729,6.600,-0.031,304.067,301.653,14.77,29.139,7.415,6.559,-0.058,303.605,301.578,14.93
00:55.445,63.93,54.488,6.913,-0.070,369.507,367.211,7.30,63.632,54.594,6.944,-0.057,370.120,367.386,6.98,29.802,7.745,6.591,-0.034,305.334,302.218,15.19,29.727,7.388,6.539,-0.067,304.984,302.113,15.36
00:55.545,63.728,55.162,6.903,-0.072,370.913,367.914,6.68,63.437,55.259,6.935,-0.058,370.120,368.048,6.39,30.408,7.773,6.582,-0.037,305.334,302.824,15.60,30.308,7.36,6.518,-0.075,306.154,302.689,15.80
00:55.645,63.527,55.856,6.891,-0.074,370.913,368.591,6.06,63.22,55.929,6.923,-0.061,370.120,368.753,5.78,31.022,7.853,6.571,-0.040,305.334,303.444,16.01,30.891,7.336,6.506,-0.077,306.154,303.269,16.23
00:55.745,63.281,56.526,6.881,-0.075,372.348,369.304,5.42,63.001,56.619,6.914,-0.062,371.517,369.477,5.16,31.675,7.94,6.562,-0.043,306.558,304.077,16.38,31.492,7.354,6.496,-0.078,307.338,303.869,16.66
00:55.845,63.046,57.171,6.872,-0.076,372.348,369.990,4.78,62.769,57.307,6.905,-0.064,371.517,370.175,4.51,32.34,8.042,6.553,-0.045,306.558,304.749,16.78,31.951,7.267,6.486,-0.079,307.338,304.260,17.07
00:55.945,62.845,57.815,6.862,-0.077,372.348,370.625,4.15,62.527,57.958,6.896,-0.065,372.966,370.871,3.86,32.994,8.168,6.544,-0.048,307.889,305.414,17.18,32.529,7.302,6.476,-0.080,307.338,304.837,17.45
00:56.045,62.612,58.472,6.853,-0.077,373.708,371.323,3.56,62.275,58.585,6.887,-0.066,372.966,371.546,3.23,33.643,8.268,6.534,-0.051,307.889,306.048,17.55,33.154,7.344,6.466,-0.081,308.376,305.462,17.84
00:56.145,62.351,59.123,6.843,-0.078,373.708,371.995,2.93,62.003,59.217,6.878,-0.067,374.336,372.208,2.61,34.272,8.359,6.523,-0.054,309.211,306.683,17.94,33.76,7.391,6.457,-0.082,308.376,305.997,18.25
00:56.245,62.065,59.775,6.842,-0.075,375.106,372.694,2.28,61.71,59.851,6.871,-0.067,374.336,372.906,1.97,34.873,8.455,6.510,-0.057,310.455,307.291,18.32,34.323,7.432,6.448,-0.082,309.610,306.557,18.65
00:56.345,61.759,60.418,6.840,-0.072,375.106,373.406,1.62,61.419,60.456,6.865,-0.066,375.722,373.577,1.31,35.458,8.556,6.498,-0.061,310.455,307.885,18.68,34.981,7.584,6.440,-0.082,309.610,307.231,19.01
