,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846
,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,BELL,BELL,BELL,BELL,BELL,BELL,BELL,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:01.498,38.486,81.122,4.593,-0.191,8.000,8.000,2.03,38.847,81.558,4.593,-0.191,8.000,8.000,1.50,38.525,82.414,4.593,-0.191,8.000,8.000,.72,38.895,83.085,4.593,-0.191,8.000,8.000,.05,38.559,83.363,4.593,-0.191,8.000,8.000,.23,38.923,84.26,4.593,-0.191,8.000,8.000,1.17,38.752,85.149,4.593,-0.191,8.000,8.000,1.98,38.74,85.799,4.593,-0.191,8.000,8.000,2.58,38.668,86.306,4.586,-0.187,8.000,8.000,3.10,38.758,87.082,4.593,-0.191,8.000,8.000,3.85,38.675,87.994,4.593,-0.191,8.000,8.000,4.65,38.511,88.535,4.974,-0.190,8.000,8.000,5.18,38.726,89.816,4.880,-0.238,8.000,8.000,6.44
00:01.598,37.943,81.232,4.879,-0.239,8.000,8.000,2.05,38.257,81.663,4.879,-0.239,8.000,8.000,1.53,37.931,82.526,4.879,-0.239,8.000,8.000,.80,38.369,83.167,4.879,-0.239,8.000,8.000,.05,37.968,83.445,4.879,-0.238,8.000,8.000,.12,38.336,84.276,4.879,-0.238,8.000,8.000,1.09,38.168,85.145,4.879,-0.238,8.000,8.000,1.89,38.167,85.832,4.879,-0.238,8.000,8.000,2.51,38.111,86.349,4.872,-0.234,8.000,8.000,2.97,38.125,87.139,4.879,-0.238,8.000,8.000,3.75,38.044,88.042,4.879,-0.238,8.000,8.000,4.61,37.966,88.606,5.142,-0.217,8.000,8.000,5.10,38.32,89.824,5.028,-0.276,8.000,8.000,6.40
00:01.698,37.297,81.373,5.017,-0.281,8.000,8.000,2.10,37.613,81.811,5.012,-0.284,8.000,8.000,1.59,37.318,82.644,5.018,-0.281,8.000,8.000,.86,37.761,83.316,5.008,-0.286,8.000,8.000,.12,37.339,83.483,5.028,-0.276,8.000,8.000,.03,37.689,84.345,5.027,-0.276,8.000,8.000,.93,37.597,85.145,5.031,-0.274,8.000,8.000,1.73,37.551,85.854,5.027,-0.276,8.000,8.000,2.39,37.486,86.41,5.023,-0.270,8.000,8.000,2.88,37.46,87.186,5.045,-0.267,8.000,8.000,3.65,37.461,88.057,5.050,-0.265,8.000,8.000,4.51,37.383,88.632,5.178,-0.245,8.000,8.000,5.04,37.827,89.855,5.043,-0.314,8.000,8.000,6.31
00:01.798,36.705,81.433,5.022,-0.324,8.000,8.000,2.15,36.969,81.947,5.011,-0.330,8.000,8.000,1.64,36.76,82.692,5.023,-0.324,8.000,8.000,.91,37.135,83.445,5.003,-0.334,8.000,8.000,.15,36.689,83.537,5.043,-0.313,8.000,8.000,.09,37.051,84.397,5.042,-0.314,8.000,8.000,.83,36.888,85.165,5.050,-0.310,8.000,8.000,1.59,36.93,85.889,5.042,-0.314,8.000,8.000,2.27,36.92,86.385,5.041,-0.306,8.000,8.000,2.79,36.793,87.253,5.077,-0.297,8.000,8.000,3.54,36.858,88.155,5.087,-0.292,8.000,8.000,4.39,36.775,88.699,5.098,-0.272,8.000,8.000,4.93,37.34,89.979,4.943,-0.352,8.000,8.000,6.22
00:01.898,36.011,81.499,4.913,-0.367,8.000,8.000,2.23,36.373,82.06,4.896,-0.375,8.000,8.000,1.67,36.208,82.733,4.914,-0.366,8.000,8.000,.99,36.528,83.483,4.884,-0.382,8.000,8.000,.17,36.03,83.571,4.944,-0.351,8.000,8.000,.19,36.425,84.446,4.942,-0.352,8.000,8.000,.74,36.169,85.17,4.955,-0.346,8.000,8.000,1.44,36.263,85.935,4.942,-0.352,8.000,8.000,2.16,36.251,86.398,4.946,-0.341,8.000,8.000,2.64,36.139,87.289,4.994,-0.326,8.134,8.134,3.45,36.162,88.221,5.009,-0.318,8.278,8.278,4.34,36.146,88.732,5.019,-0.300,8.386,8.386,4.85,36.965,90.044,4.843,-0.390,8.000,8.000,6.23
00:01.998,35.387,81.582,4.804,-0.410,8.000,8.000,2.33,35.762,82.161,4.781,-0.421,8.000,8.000,1.70,35.614,82.755,4.805,-0.409,8.000,8.000,1.08,35.921,83.504,4.764,-0.429,8.000,8.000,.28,35.384,83.597,4.845,-0.389,8.212,8.212,.31,35.801,84.453,4.842,-0.390,8.000,8.000,.64,35.477,85.203,4.859,-0.381,8.409,8.409,1.28,35.662,85.987,4.842,-0.390,8.368,8.368,2.04,35.599,86.409,4.850,-0.377,8.507,8.507,2.49,35.456,87.306,4.912,-0.355,8.134,8.809,3.35,35.488,88.262,4.932,-0.345,8.278,8.949,4.27,35.477,88.793,4.940,-0.328,9.631,9.055,4.77,36.317,89.9,4.744,-0.428,8.427,8.427,6.21
00:02.098,34.732,81.678,4.694,-0.452,8.509,8.509,2.39,35.153,82.232,4.667,-0.466,8.195,8.195,1.74,34.991,82.799,4.696,-0.451,8.456,8.456,1.20,35.351,83.52,4.645,-0.477,8.231,8.231,.40,34.707,83.662,4.746,-0.426,9.518,8.890,.42,35.146,84.462,4.743,-0.428,8.602,8.602,.50,34.853,85.181,4.764,-0.417,8.409,9.019,1.18,35.032,86.028,4.743,-0.428,9.639,8.996,1.98,34.943,86.433,4.755,-0.413,9.824,9.156,2.39,34.771,87.304,4.830,-0.384,9.468,9.482,3.24,34.799,88.311,4.855,-0.372,9.652,9.635,4.19,34.754,88.848,4.861,-0.355,9.631,9.776,4.71,35.572,89.866,4.678,-0.439,8.427,9.154,5.95
00:02.198,34.116,81.69,4.635,-0.459,8.509,9.117,2.42,34.49,82.324,4.598,-0.477,8.195,8.863,1.80,34.361,82.881,4.620,-0.467,9.674,9.090,1.27,34.757,83.594,4.559,-0.496,8.231,8.829,.50,34.127,83.695,4.690,-0.432,9.518,9.466,.48,34.44,84.495,4.684,-0.435,8.602,9.303,.39,34.184,85.245,4.702,-0.427,9.726,9.689,1.04,34.415,86.036,4.673,-0.441,9.639,9.604,1.91,34.344,86.409,4.693,-0.423,9.824,9.741,2.29,34.092,87.31,4.776,-0.391,9.468,10.001,3.12,34.092,88.307,4.802,-0.380,9.652,10.001,4.11,34.129,88.855,4.812,-0.361,11.027,10.001,4.63,34.9,89.836,4.612,-0.451,9.831,9.810,5.78
00:02.298,33.523,81.723,4.576,-0.466,9.784,9.706,2.52,33.819,82.405,4.530,-0.488,9.477,9.537,1.83,33.739,82.966,4.544,-0.482,9.674,9.717,1.31,34.164,83.579,4.472,-0.515,9.398,9.409,.53,33.455,83.762,4.635,-0.438,10.778,10.007,.55,33.749,84.57,4.625,-0.443,9.963,9.996,.30,33.534,85.262,4.640,-0.437,9.726,10.116,.99,33.802,86.071,4.604,-0.454,10.888,10.001,1.81,33.696,86.462,4.632,-0.433,11.084,10.106,2.16,33.397,87.342,4.722,-0.399,10.832,10.513,3.00,33.365,88.339,4.748,-0.387,11.048,10.670,3.99,33.488,88.874,4.762,-0.367,11.027,10.614,4.54,34.349,89.795,4.546,-0.462,9.831,10.001,5.63
00:02.398,32.87,81.797,4.517,-0.473,9.784,10.341,2.60,33.093,82.444,4.462,-0.499,9.477,10.201,1.87,33.182,83.005,4.468,-0.497,10.938,10.183,1.34,33.514,83.66,4.386,-0.534,9.398,10.001,.66,32.814,83.82,4.579,-0.445,10.778,10.650,.60,33.018,84.557,4.566,-0.451,9.963,10.540,.24,32.871,85.27,4.577,-0.447,11.046,10.774,.90,33.131,86.065,4.535,-0.467,10.888,10.616,1.74,33.017,86.522,4.570,-0.443,11.084,10.780,2.11,32.67,87.373,4.668,-0.406,10.832,11.238,2.95,32.683,88.342,4.695,-0.395,11.048,11.346,3.93,32.806,88.867,4.712,-0.373,12.293,11.290,4.48,33.372,89.728,4.480,-0.474,11.056,10.836,5.50
00:02.498,32.207,81.891,4.458,-0.479,11.039,11.010,2.62,32.378,82.429,4.393,-0.509,10.880,10.909,1.95,32.553,83.038,4.392,-0.512,12.120,10.811,1.38,32.859,83.737,4.299,-0.554,10.642,10.595,.69,32.102,83.882,4.524,-0.451,12.102,11.364,.62,32.238,84.579,4.507,-0.459,11.387,11.317,.14,32.19,85.244,4.515,-0.456,12.379,11.448,.82,32.493,86.072,4.466,-0.480,12.167,11.250,1.65,32.375,86.571,4.508,-0.453,12.410,11.430,2.08,31.939,87.386,4.615,-0.414,12.255,11.965,2.89,32.005,88.337,4.642,-0.403,12.457,11.996,3.85,32.108,88.893,4.662,-0.379,13.667,11.986,4.38,32.782,89.676,4.414,-0.485,12.622,11.416,5.31
00:02.598,31.483,81.99,4.399,-0.486,11.039,11.741,2.61,31.663,82.461,4.325,-0.520,10.880,11.621,2.06,31.941,83.093,4.316,-0.528,12.120,11.425,1.43,32.272,83.749,4.212,-0.573,10.642,11.179,.70,31.409,83.912,4.468,-0.457,12.102,11.996,.65,31.535,84.584,4.448,-0.467,11.387,11.996,.06,31.512,85.249,4.453,-0.466,12.379,11.996,.71,31.849,86.039,4.396,-0.493,12.167,11.885,1.57,31.675,86.602,4.477,-0.445,12.410,11.996,2.05,31.38,87.446,4.583,-0.408,12.255,12.203,2.81,31.384,88.328,4.606,-0.400,12.457,12.260,3.76,31.393,88.867,4.643,-0.368,13.667,12.289,4.32,32.042,89.619,4.453,-0.441,12.622,11.996,5.18
00:02.698,30.726,82.131,4.470,-0.426,12.435,12.483,2.60,31.004,82.495,4.392,-0.460,12.310,12.232,2.11,31.232,83.182,4.369,-0.475,12.120,12.053,1.45,31.645,83.728,4.256,-0.523,11.886,11.799,.76,30.64,83.996,4.543,-0.397,13.505,12.699,.70,30.82,84.555,4.516,-0.409,12.870,12.558,.02,30.868,85.243,4.515,-0.412,12.379,12.559,.64,31.149,86.003,4.450,-0.441,13.455,12.332,1.46,30.992,86.601,4.539,-0.391,13.754,12.530,2.00,30.668,87.418,4.645,-0.356,13.547,12.910,2.82,30.699,88.326,4.666,-0.350,13.756,12.943,3.70,30.653,88.84,4.718,-0.311,13.667,13.024,4.24,31.27,89.562,4.492,-0.397,12.622,12.459,5.03
00:02.798,29.958,82.217,4.541,-0.366,12.435,13.255,2.53,30.319,82.566,4.460,-0.401,12.310,12.920,2.15,30.543,83.221,4.422,-0.422,13.453,12.741,1.44,30.995,83.764,4.299,-0.472,11.886,12.329,.86,29.909,84.006,4.618,-0.337,13.505,13.429,.67,30.063,84.555,4.584,-0.352,12.870,13.314,.10,30.157,85.241,4.576,-0.358,13.713,13.268,.59,30.466,85.96,4.504,-0.390,13.455,13.010,1.36,30.255,86.642,4.602,-0.336,13.754,13.268,1.95,29.989,87.396,4.708,-0.304,13.547,13.585,2.74,29.972,88.272,4.725,-0.299,13.756,13.664,3.65,29.916,88.798,4.793,-0.253,15.128,13.757,4.16,30.591,89.425,4.531,-0.354,14.143,13.127,4.92
00:02.898,29.3,82.257,4.612,-0.306,13.957,13.914,2.50,29.618,82.625,4.527,-0.341,13.666,13.622,2.12,29.837,83.253,4.475,-0.369,13.453,13.448,1.45,30.326,83.788,4.342,-0.422,13.182,12.998,.88,29.173,84.024,4.692,-0.276,15.007,14.052,.72,29.341,84.575,4.652,-0.294,14.350,13.999,.16,29.519,85.232,4.638,-0.304,13.713,13.903,.53,29.756,85.93,4.557,-0.338,14.839,13.716,1.27,29.531,86.635,4.665,-0.282,15.167,13.989,1.94,29.246,87.399,4.771,-0.251,14.960,14.046,2.67,29.27,88.277,4.784,-0.249,15.169,14.040,3.54,29.163,88.764,4.868,-0.195,15.128,14.156,4.06,30.177,89.369,4.571,-0.310,14.143,13.536,4.74
00:02.998,28.542,82.313,4.683,-0.247,13.957,14.648,2.50,28.866,82.652,4.594,-0.282,13.666,14.331,2.12,29.091,83.316,4.528,-0.316,14.850,14.119,1.47,29.644,83.789,4.385,-0.372,13.182,13.678,.90,28.453,84.017,4.767,-0.216,15.007,14.771,.74,28.659,84.571,4.720,-0.237,14.350,14.576,.18,28.836,85.191,4.699,-0.250,15.062,14.412,.48,29.007,85.882,4.611,-0.287,14.839,14.255,1.19,28.822,86.648,4.727,-0.227,15.167,14.455,1.88,28.457,87.395,4.833,-0.199,14.960,14.835,2.64,28.571,88.246,4.843,-0.199,15.169,14.738,3.51,28.382,88.707,4.943,-0.137,16.619,14.936,4.00,29.439,89.345,4.610,-0.266,15.252,13.999,4.65
00:03.098,27.848,82.34,4.754,-0.187,15.396,15.342,2.46,28.144,82.691,4.661,-0.222,15.113,15.053,2.12,28.435,83.281,4.581,-0.263,14.850,14.774,1.45,28.911,83.767,4.429,-0.321,14.515,14.308,.95,27.722,84.038,4.841,-0.156,16.465,15.502,.76,27.974,84.571,4.788,-0.180,15.746,15.261,.20,28.066,85.225,4.761,-0.196,15.062,15.182,.42,28.288,85.8,4.665,-0.235,16.301,14.972,1.11,28.095,86.68,4.790,-0.173,16.613,15.182,1.88,27.793,87.41,4.896,-0.146,16.470,15.499,2.61,27.841,88.186,4.903,-0.149,16.570,15.466,3.47,27.602,88.642,5.036,-0.085,16.619,15.714,3.92,28.763,89.32,4.683,-0.216,15.252,14.567,4.59
00:03.198,27.139,82.412,4.869,-0.120,16.795,16.040,2.45,27.405,82.754,4.777,-0.153,16.571,15.793,2.10,27.794,83.242,4.683,-0.199,16.252,15.414,1.50,28.283,83.738,4.520,-0.260,15.870,14.935,1.00,26.971,84.025,4.942,-0.098,17.934,16.208,.76,27.209,84.54,4.892,-0.119,17.183,15.999,.22,27.338,85.215,4.851,-0.141,16.515,15.910,.44,27.64,85.761,4.765,-0.173,17.660,15.619,1.02,27.312,86.723,4.891,-0.113,18.111,15.966,1.89,27.139,87.442,4.983,-0.095,17.782,16.040,2.61,27.207,88.171,4.981,-0.102,17.929,15.999,3.39,26.778,88.64,5.129,-0.033,18.184,16.401,3.84,28.186,89.259,4.757,-0.166,16.666,15.143,4.55
00:03.298,26.467,82.454,4.984,-0.053,16.795,16.712,2.39,26.68,82.782,4.893,-0.084,16.571,16.499,2.05,27.124,83.246,4.785,-0.135,16.252,16.055,1.55,27.606,83.944,4.611,-0.198,15.870,15.616,1.05,26.254,84.031,5.043,-0.040,17.934,16.924,.78,26.477,84.514,4.995,-0.058,17.183,16.702,.26,26.674,85.225,4.941,-0.086,16.515,16.505,.41,26.99,85.726,4.866,-0.111,17.660,16.189,.96,26.616,86.666,4.992,-0.053,18.111,16.563,1.92,26.463,87.437,5.071,-0.043,17.782,16.716,2.64,26.513,88.116,5.059,-0.055,17.929,16.666,3.37,26.028,88.628,5.222,0.019,18.184,17.150,3.83,27.518,89.213,4.830,-0.116,16.666,15.810,4.47
00:03.398,25.768,82.489,5.099,0.013,18.168,17.410,2.35,25.994,82.802,5.009,-0.015,17.982,17.184,2.02,26.42,83.276,4.887,-0.071,17.569,16.759,1.56,27.017,83.998,4.702,-0.136,17.162,16.162,.85,25.558,84.029,5.144,0.019,19.347,17.620,.77,25.761,84.54,5.098,0.002,18.631,17.417,.29,25.988,85.202,5.031,-0.031,17.918,17.190,.42,26.249,85.69,4.967,-0.049,19.051,16.929,.92,25.878,86.623,5.094,0.007,19.548,17.300,1.86,25.639,87.402,5.159,0.009,19.281,17.539,2.63,25.831,88.064,5.137,-0.008,19.309,17.347,3.31,25.292,88.604,5.315,0.072,19.758,17.886,3.82,26.941,89.138,4.904,-0.066,17.915,16.238,4.41
00:03.498,24.992,82.532,5.214,0.080,18.168,18.186,2.32,25.335,82.848,5.124,0.053,17.982,17.843,2.00,25.716,83.303,4.990,-0.007,17.569,17.462,1.53,26.318,83.998,4.794,-0.075,17.162,16.860,.81,24.841,83.987,5.245,0.077,19.347,18.337,.78,25.107,84.5,5.202,0.063,18.631,18.071,.27,25.29,85.184,5.121,0.024,17.918,17.888,.40,25.48,85.644,5.067,0.013,19.051,17.698,.88,25.114,86.598,5.195,0.067,19.548,18.064,1.82,25.034,87.379,5.246,0.060,19.281,18.144,2.59,25.069,88.018,5.215,0.039,19.309,18.102,3.26,24.488,88.521,5.408,0.124,19.758,18.690,3.80,26.237,89.09,4.977,-0.016,17.915,16.941,4.33
00:03.598,24.289,82.522,5.328,0.147,18.168,18.889,2.28,24.591,82.857,5.240,0.122,17.982,18.587,1.96,24.914,83.399,5.092,0.058,18.972,18.264,1.50,25.65,84.074,4.885,-0.013,17.162,17.528,.81,24.193,83.968,5.346,0.135,19.347,18.985,.82,24.359,84.541,5.335,0.133,18.631,18.819,.31,24.601,85.163,5.243,0.090,19.292,18.577,.38,24.662,85.658,5.197,0.084,19.051,18.516,.84,24.381,86.538,5.321,0.133,19.548,18.797,1.79,24.147,87.28,5.370,0.125,19.281,19.031,2.57,24.313,87.96,5.323,0.096,19.309,18.865,3.21,23.766,88.47,5.517,0.178,21.301,19.412,3.71,25.57,89.037,5.054,0.023,19.201,17.608,4.28
00:03.698,23.609,82.479,5.412,0.181,19.654,19.569,2.29,23.883,82.818,5.332,0.162,19.393,19.295,1.95,24.227,83.402,5.184,0.101,18.972,18.951,1.41,25.033,84.108,4.972,0.031,18.538,18.145,.73,23.498,83.94,5.425,0.167,20.726,19.680,.84,23.626,84.566,5.429,0.174,20.047,19.552,.27,23.89,85.145,5.332,0.130,19.292,19.288,.35,23.947,85.626,5.296,0.129,20.652,19.231,.85,23.617,86.531,5.414,0.174,21.054,19.554,1.73,23.496,87.26,5.466,0.167,20.784,19.682,2.47,23.588,87.901,5.407,0.134,20.837,19.590,3.15,23.019,88.44,5.596,0.210,21.301,20.159,3.66,24.825,88.981,5.130,0.062,19.201,18.353,4.23
00:03.798,22.897,82.496,5.496,0.215,19.654,20.281,2.33,23.174,82.812,5.424,0.202,19.393,20.004,1.99,23.524,83.399,5.276,0.144,20.464,19.654,1.41,24.384,84.006,5.058,0.075,18.538,18.794,.70,22.877,83.946,5.503,0.200,20.726,20.301,.87,22.904,84.571,5.522,0.214,20.047,20.274,.24,23.216,85.089,5.421,0.170,20.692,19.962,.34,23.17,85.629,5.395,0.175,20.652,20.008,.82,22.897,86.461,5.507,0.215,21.054,20.281,1.72,22.721,87.258,5.562,0.210,20.784,20.457,2.45,22.831,87.857,5.491,0.172,20.837,20.347,3.09,22.307,88.373,5.676,0.242,22.772,20.871,3.63,24.048,88.925,5.207,0.101,20.617,19.130,4.17
00:03.898,22.236,82.538,5.579,0.250,21.045,20.942,2.31,22.454,82.798,5.517,0.242,20.810,20.724,2.00,22.749,83.42,5.369,0.187,20.464,20.429,1.41,23.645,84.098,5.145,0.119,19.805,19.533,.80,22.222,83.956,5.582,0.232,22.042,20.956,.86,22.12,84.537,5.615,0.254,21.502,21.058,.24,22.398,85.073,5.510,0.211,20.692,20.780,.28,22.403,85.612,5.494,0.221,22.144,20.775,.82,22.205,86.436,5.599,0.256,22.546,20.973,1.65,21.856,87.246,5.658,0.253,22.217,21.321,2.45,22.071,87.802,5.574,0.211,22.322,21.107,3.05,21.555,88.318,5.755,0.275,22.772,21.622,3.56,23.178,88.826,5.283,0.140,20.617,20.000,4.12
00:03.998,21.619,82.527,5.663,0.284,21.045,21.558,2.27,21.793,82.799,5.609,0.282,20.810,21.384,2.01,22.096,83.373,5.461,0.230,21.943,21.082,1.39,23.082,84.108,5.232,0.163,19.805,20.096,.71,21.53,83.967,5.660,0.265,22.042,21.647,.85,21.309,84.544,5.708,0.295,21.502,21.868,.27,21.629,85.005,5.599,0.251,22.185,21.548,.26,21.725,85.594,5.593,0.267,22.144,21.452,.80,21.482,86.401,5.692,0.296,22.546,21.695,1.63,21.119,87.246,5.754,0.296,22.217,22.058,2.44,21.37,87.768,5.658,0.249,22.322,21.807,2.99,20.869,88.295,5.834,0.307,24.241,22.308,3.51,22.498,88.7,5.360,0.179,22.271,20.680,4.02
00:04.098,20.93,82.552,5.756,0.316,22.323,22.247,2.28,21.018,82.733,5.726,0.326,22.191,22.159,2.01,21.42,83.361,5.571,0.276,21.943,21.757,1.44,22.432,84.155,5.344,0.213,21.110,20.746,.70,20.849,83.924,5.766,0.304,23.388,22.328,.84,20.589,84.553,5.826,0.339,23.097,22.588,.27,20.887,85.018,5.718,0.299,22.185,22.290,.20,21.028,85.576,5.706,0.311,23.590,22.149,.78,20.755,86.34,5.778,0.324,23.962,22.422,1.59,20.301,87.247,5.838,0.322,23.819,22.876,2.44,20.608,87.746,5.746,0.279,23.792,22.562,2.96,20.236,88.276,5.904,0.326,24.241,22.941,3.49,21.786,88.625,5.442,0.211,22.271,21.391,3.89
00:04.198,20.21,82.546,5.814,0.329,22.323,22.967,2.26,20.347,82.675,5.802,0.348,22.191,22.830,2.08,20.717,83.375,5.647,0.300,23.273,22.460,1.45,21.656,84.124,5.420,0.241,21.110,21.521,.65,20.132,83.917,5.837,0.324,23.388,23.045,.89,19.845,84.531,5.912,0.366,23.097,23.332,.26,20.112,85.041,5.808,0.330,23.697,23.058,.21,20.179,85.564,5.791,0.338,23.590,22.998,.77,20.035,86.259,5.864,0.351,23.962,23.142,1.53,19.322,87.163,5.922,0.348,23.819,23.855,2.44,19.778,87.678,5.833,0.309,23.792,23.399,2.94,19.577,88.194,5.973,0.346,25.560,23.600,3.47,20.996,88.52,5.524,0.243,23.677,22.181,3.82
00:04.298,19.424,82.552,5.872,0.342,23.733,23.753,2.26,19.62,82.659,5.878,0.370,23.642,23.557,2.13,20.021,83.432,5.722,0.324,23.273,23.156,1.43,20.898,84.01,5.497,0.269,22.535,22.279,.69,19.371,83.892,5.907,0.345,24.787,23.806,.89,19.103,84.499,5.999,0.393,24.561,24.074,.28,19.43,85.028,5.899,0.361,23.697,23.739,.23,19.431,85.545,5.875,0.365,25.128,23.746,.75,19.229,86.251,5.951,0.378,25.408,23.948,1.45,18.716,87.018,6.005,0.374,25.610,24.461,2.35,19.078,87.622,5.921,0.340,25.379,24.099,2.87,18.877,88.103,6.043,0.365,25.560,24.300,3.38,20.286,88.439,5.606,0.275,23.677,22.891,3.71
00:04.398,18.69,82.532,5.930,0.355,23.733,24.487,2.26,18.834,82.639,5.953,0.392,23.642,24.343,2.15,19.287,83.501,5.798,0.348,24.673,23.890,1.38,20.214,83.953,5.574,0.297,22.535,22.963,.80,18.65,83.865,5.978,0.365,24.787,24.527,.92,18.318,84.492,6.085,0.420,24.561,24.859,.31,18.612,84.981,5.989,0.392,25.154,24.565,.22,18.717,85.534,5.960,0.392,25.128,24.460,.74,18.516,86.207,6.037,0.405,25.408,24.661,1.44,18.128,86.925,6.089,0.400,25.610,25.049,2.21,18.292,87.565,6.009,0.370,25.379,24.885,2.81,18.143,88.048,6.112,0.384,26.936,25.034,3.29,19.659,88.345,5.689,0.307,25.196,23.518,3.63
00:04.498,18.009,82.518,5.988,0.368,25.253,25.168,2.28,18.054,82.661,6.029,0.413,25.155,25.123,2.17,18.607,83.527,5.874,0.372,24.673,24.570,1.31,19.501,84.027,5.650,0.325,23.988,23.676,.86,17.958,83.833,6.048,0.385,26.269,25.219,.94,17.559,84.494,6.171,0.447,26.088,25.617,.32,17.881,84.926,6.080,0.423,25.154,25.296,.17,18.002,85.517,6.045,0.419,26.597,25.167,.72,17.736,86.154,6.123,0.432,26.934,25.441,1.40,17.364,86.836,6.173,0.426,26.834,25.812,2.12,17.546,87.505,6.096,0.400,26.869,25.630,2.76,17.493,88.043,6.182,0.403,26.936,25.683,3.24,18.986,88.242,5.771,0.339,25.196,24.191,3.54
00:04.598,17.379,82.541,6.046,0.381,26.557,25.797,2.29,17.298,82.61,6.105,0.435,26.684,25.878,2.15,18.002,83.432,5.950,0.396,26.090,25.175,1.28,18.758,83.978,5.727,0.353,25.437,24.419,.78,17.123,83.795,6.119,0.405,27.783,26.053,.98,16.735,84.425,6.258,0.473,27.658,26.441,.32,17.118,84.807,6.170,0.454,26.706,26.058,.12,17.394,85.512,6.129,0.446,27.914,25.782,.71,16.97,86.146,6.209,0.460,28.467,26.206,1.34,16.704,86.78,6.256,0.452,28.251,26.472,2.03,16.814,87.453,6.184,0.431,28.344,26.362,2.70,16.694,87.948,6.233,0.409,28.314,26.482,3.23,18.272,88.116,5.848,0.361,26.502,24.905,3.43
00:04.698,16.718,82.593,6.096,0.386,26.557,26.458,2.27,16.577,82.628,6.164,0.443,26.684,26.599,2.20,17.247,83.451,6.003,0.403,26.090,25.929,1.38,18.078,83.968,5.794,0.369,25.437,25.099,.83,16.391,83.753,6.183,0.417,27.783,26.785,1.02,16.011,84.393,6.334,0.489,27.658,27.165,.38,16.31,84.763,6.232,0.463,26.706,26.866,.00,16.705,85.518,6.192,0.456,27.914,26.471,.70,16.193,86.082,6.274,0.470,28.467,26.975,1.34,15.954,86.713,6.310,0.457,28.251,27.222,1.97,16.069,87.398,6.251,0.443,28.344,27.107,2.64,15.943,87.859,6.285,0.414,28.314,27.233,3.14,17.604,88.051,5.926,0.382,26.502,25.572,3.31
