,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985
00:07.067,66.54,56.014,8.495,0.490,52.241,52.150,.71,66.293,60.455,8.229,0.419,51.664,51.037,1.94,64.796,66.353,8.374,0.446,50.099,51.848,3.14,63.787,69.981,8.193,0.470,50.157,50.397,4.28,60.931,75.917,8.388,0.469,52.690,51.845,5.73,58.663,80.25,8.438,0.497,51.074,51.665,7.26
00:07.167,66.31,56.885,8.511,0.473,52.241,53.051,.72,65.973,61.251,8.240,0.404,51.664,51.888,1.92,64.329,67.138,8.396,0.435,51.885,52.754,3.15,63.292,70.688,8.216,0.457,50.157,51.260,4.21,60.355,76.559,8.406,0.453,52.690,52.707,5.71,57.975,80.854,8.464,0.485,52.897,52.554,7.23
00:07.267,66.027,57.681,8.527,0.456,54.078,53.886,.76,65.606,62.027,8.252,0.388,53.393,52.746,1.93,63.837,67.867,8.419,0.423,51.885,53.633,3.14,62.794,71.394,8.238,0.444,51.879,52.124,4.23,59.726,77.194,8.424,0.438,54.421,53.585,5.71,57.287,81.41,8.490,0.472,52.897,53.438,7.23
00:07.367,65.737,58.555,8.543,0.439,55.843,54.806,.73,65.241,62.804,8.263,0.372,55.109,53.604,1.91,63.346,68.636,8.441,0.412,53.677,54.540,3.11,62.274,72.116,8.261,0.431,53.632,53.011,4.24,59.072,77.843,8.442,0.423,56.236,54.506,5.73,56.545,81.978,8.515,0.459,54.696,54.371,7.22
00:07.467,65.421,59.403,8.559,0.422,55.843,55.711,.73,64.836,63.599,8.275,0.356,55.109,54.489,1.89,62.848,69.307,8.464,0.400,55.423,55.375,3.11,61.69,72.756,8.283,0.418,53.632,53.877,4.26,58.419,78.365,8.460,0.408,56.236,55.339,5.73,55.83,82.524,8.541,0.447,56.530,55.243,7.20
00:07.567,65.092,60.197,8.575,0.405,55.843,56.562,.73,64.437,64.38,8.285,0.348,55.109,55.366,1.88,62.34,69.99,8.483,0.390,55.423,56.225,3.05,61.119,73.456,8.301,0.406,53.632,54.781,4.21,57.782,78.941,8.473,0.394,56.236,56.186,5.66,55.111,83.007,8.561,0.434,56.530,56.108,7.19
00:07.667,64.742,60.981,8.591,0.393,57.607,57.421,.70,64.012,65.226,8.303,0.340,56.878,56.306,1.88,61.816,70.704,8.502,0.379,55.423,57.109,3.05,60.552,74.082,8.319,0.394,55.401,55.625,4.21,57.106,79.534,8.485,0.380,57.930,57.085,5.67,54.356,83.491,8.580,0.422,56.530,56.981,7.16
00:07.767,64.379,61.755,8.607,0.380,59.320,58.268,.70,63.627,65.904,8.322,0.331,58.603,57.086,1.91,61.263,71.449,8.522,0.369,57.159,58.036,3.04,60,74.705,8.337,0.382,57.077,56.458,4.20,56.443,80.104,8.498,0.365,59.703,57.953,5.66,53.56,83.997,8.600,0.409,58.292,57.924,7.11
00:07.867,63.982,62.635,8.623,0.368,59.320,59.233,.67,63.16,66.666,8.340,0.323,58.603,57.979,1.91,60.698,72.174,8.541,0.359,57.159,58.953,3.05,59.509,75.288,8.355,0.370,57.077,57.219,4.21,55.778,80.656,8.510,0.351,59.703,58.810,5.67,52.795,84.468,8.620,0.397,58.292,58.822,7.07
00:07.967,63.584,63.502,8.639,0.355,59.320,60.180,.69,62.646,67.487,8.359,0.315,58.603,58.941,1.89,60.123,72.863,8.560,0.348,59.005,59.849,3.08,58.947,75.948,8.373,0.358,58.706,58.083,4.23,55.129,81.166,8.523,0.337,61.392,59.636,5.69,52.014,84.958,8.639,0.385,60.133,59.722,7.06
00:08.067,63.183,64.227,8.658,0.338,61.239,61.010,.72,62.179,68.217,8.380,0.303,60.465,59.807,1.90,59.55,73.567,8.581,0.334,59.005,60.758,3.07,58.365,76.647,8.402,0.347,58.706,58.989,4.29,54.431,81.687,8.537,0.320,61.392,60.492,5.69,51.255,85.458,8.662,0.368,60.133,60.630,7.06
00:08.167,62.722,65.054,8.672,0.328,61.239,61.955,.69,61.701,68.904,8.399,0.297,60.465,60.638,1.90,58.955,74.2,8.592,0.322,60.810,61.621,3.11,57.762,77.18,8.417,0.337,58.706,59.785,4.38,53.706,82.196,8.543,0.306,61.392,61.378,5.69,50.493,85.89,8.676,0.356,61.963,61.486,7.09
00:08.267,62.279,65.849,8.687,0.318,63.014,62.857,.70,61.209,69.639,8.417,0.290,62.168,61.521,1.89,58.397,74.812,8.604,0.311,60.810,62.449,3.09,57.057,77.684,8.432,0.326,60.415,60.646,4.34,52.998,82.685,8.550,0.292,63.148,62.238,5.68,49.704,86.291,8.690,0.344,61.963,62.371,7.10
00:08.367,61.807,66.63,8.702,0.308,64.836,63.770,.72,60.695,70.324,8.436,0.284,63.908,62.371,1.92,57.766,75.444,8.615,0.299,62.506,63.338,3.10,56.314,78.258,8.447,0.316,62.220,61.583,4.25,52.315,83.121,8.556,0.279,64.818,63.037,5.67,48.937,86.663,8.704,0.332,63.723,63.223,7.07
00:08.467,61.335,67.365,8.716,0.298,64.836,64.635,.73,60.169,71.018,8.455,0.278,63.908,63.241,1.91,57.124,76.035,8.626,0.287,62.506,64.210,3.11,55.653,78.813,8.462,0.305,62.220,62.446,4.18,51.563,83.615,8.562,0.265,64.818,63.937,5.66,48.157,87.11,8.718,0.320,63.723,64.100,7.03
00:08.567,60.847,68.148,8.731,0.290,64.836,65.558,.73,59.642,71.719,8.465,0.269,63.908,64.117,1.93,56.475,76.664,8.632,0.276,64.280,65.114,3.08,54.973,79.424,8.477,0.298,62.220,63.360,4.17,50.805,84.083,8.568,0.255,64.818,64.815,5.68,47.376,87.527,8.724,0.307,65.481,64.982,7.09
00:08.667,60.33,68.861,8.746,0.282,66.632,66.428,.75,59.07,72.374,8.475,0.260,65.655,64.976,1.97,55.824,77.267,8.637,0.264,64.280,65.996,3.10,54.28,80.061,8.493,0.290,63.997,64.296,4.23,50.042,84.499,8.575,0.244,66.608,65.683,5.68,46.556,87.95,8.730,0.294,65.481,65.905,7.12
00:08.767,59.805,69.565,8.761,0.275,68.390,67.307,.76,58.463,73.022,8.485,0.251,67.412,65.864,1.95,55.196,77.809,8.643,0.253,66.061,66.826,3.12,53.614,80.613,8.508,0.282,65.802,65.160,4.30,49.252,84.915,8.581,0.234,68.369,66.575,5.66,45.648,88.243,8.737,0.281,67.280,66.831,7.17
00:08.867,59.272,70.246,8.776,0.267,68.390,68.171,.75,57.894,73.635,8.495,0.242,67.412,66.691,1.94,54.546,78.344,8.649,0.241,66.061,67.662,3.10,52.842,81.183,8.523,0.274,65.802,66.113,4.34,48.481,85.308,8.587,0.224,68.369,67.430,5.65,44.799,88.559,8.743,0.268,67.280,67.737,7.09
00:08.967,58.697,70.932,8.790,0.260,68.390,69.058,.75,57.361,74.191,8.505,0.233,67.412,67.462,1.93,53.858,78.909,8.655,0.230,67.732,68.552,3.11,52.144,81.7,8.538,0.266,65.802,66.981,4.36,47.644,85.709,8.593,0.213,68.369,68.357,5.62,43.958,88.807,8.749,0.255,69.139,68.592,7.05
00:09.067,58.099,71.7,8.805,0.252,70.149,70.031,.74,56.748,74.808,8.515,0.224,69.018,68.331,1.93,53.166,79.425,8.657,0.222,67.732,69.415,3.13,51.46,82.151,8.554,0.265,67.630,67.800,4.37,46.844,86.068,8.599,0.209,70.162,69.233,5.61,43.136,89.086,8.752,0.247,69.139,69.459,6.98
00:09.167,57.519,72.32,8.807,0.240,70.149,70.868,.78,56.106,75.411,8.517,0.214,69.018,69.203,1.94,52.497,79.934,8.658,0.211,69.484,70.250,3.11,50.661,82.613,8.571,0.260,67.630,68.715,4.39,46.034,86.42,8.607,0.202,70.162,70.108,5.58,42.276,89.339,8.751,0.233,70.883,70.355,6.97
00:09.267,56.906,73.028,8.809,0.228,71.969,71.803,.77,55.46,76.014,8.519,0.203,70.768,70.087,1.92,51.76,80.462,8.660,0.200,71.231,71.156,3.14,49.887,83.06,8.588,0.255,69.371,69.608,4.36,45.224,86.757,8.614,0.195,71.922,70.985,5.55,41.474,89.633,8.750,0.220,72.632,71.194,6.92
00:09.367,56.295,73.692,8.811,0.216,71.969,72.692,.79,54.799,76.589,8.521,0.192,70.768,70.963,1.94,51.083,80.922,8.662,0.190,71.231,71.966,3.14,49.158,83.433,8.605,0.250,69.371,70.425,4.33,44.376,87.102,8.622,0.188,71.922,71.895,5.55,40.607,89.926,8.749,0.207,72.632,72.109,6.96
00:09.467,55.672,74.298,8.812,0.203,73.807,73.561,.82,54.128,77.146,8.523,0.182,72.527,71.826,1.93,50.386,81.421,8.663,0.179,72.906,72.821,3.14,48.361,83.947,8.622,0.245,71.083,71.366,4.30,43.58,87.432,8.630,0.181,73.714,72.755,5.54,39.752,90.151,8.748,0.193,74.430,72.976,7.00
00:09.567,55.062,74.809,8.812,0.195,73.807,74.356,.82,53.471,77.668,8.522,0.175,72.527,72.665,1.91,49.663,81.888,8.661,0.169,72.906,73.683,3.20,47.582,84.365,8.627,0.235,72.913,72.250,4.37,42.749,87.717,8.631,0.172,75.453,73.634,5.56,38.916,90.359,8.740,0.180,74.430,73.838,6.97
00:09.667,54.432,75.418,8.808,0.184,75.470,75.219,.77,52.818,78.194,8.519,0.164,74.238,73.496,1.92,48.874,82.347,8.659,0.159,72.906,74.585,3.21,46.843,84.706,8.631,0.225,72.913,73.056,4.37,41.929,87.996,8.633,0.164,75.453,74.493,5.55,38.035,90.522,8.731,0.166,74.430,74.732,6.97
00:09.767,53.766,76.01,8.805,0.172,75.470,76.111,.81,52.149,78.748,8.517,0.154,74.238,74.364,1.92,48.09,82.788,8.658,0.150,74.679,75.484,3.22,46.022,85.109,8.635,0.215,72.913,73.971,4.36,41.102,88.26,8.635,0.156,75.453,75.362,5.54,37.314,90.738,8.723,0.152,76.186,75.468,6.92
00:09.867,53.089,76.561,8.802,0.160,77.236,76.970,.81,51.468,79.245,8.514,0.143,75.945,75.207,1.97,47.346,83.183,8.656,0.140,74.679,76.315,3.22,45.258,85.465,8.639,0.205,74.641,74.814,4.36,40.308,88.501,8.636,0.148,77.187,76.186,5.54,36.523,90.915,8.715,0.139,76.186,76.279,6.96
00:09.967,52.39,77.14,8.798,0.149,77.236,77.876,.81,50.754,79.743,8.511,0.133,75.945,76.066,1.98,46.575,83.577,8.654,0.130,76.420,77.181,3.21,44.447,85.812,8.643,0.195,74.641,75.689,4.37,39.495,88.692,8.638,0.140,77.187,77.020,5.54,35.671,91.082,8.706,0.125,77.748,77.147,6.99
00:10.067,51.701,77.644,8.791,0.138,79.016,78.730,.83,50.042,80.207,8.510,0.126,77.658,76.916,1.97,45.793,83.93,8.658,0.126,76.420,78.039,3.22,43.627,86.14,8.643,0.185,76.365,76.572,4.38,38.669,88.904,8.634,0.131,78.851,77.873,5.50,34.813,91.229,8.695,0.113,77.748,78.001,7.00
00:10.167,51.016,78.146,8.785,0.128,79.016,79.567,.81,49.328,80.663,8.510,0.120,77.658,77.753,1.99,44.991,84.281,8.663,0.122,78.143,78.905,3.20,42.847,86.388,8.643,0.176,76.365,77.383,4.37,37.834,89.133,8.630,0.122,78.851,78.734,5.50,34.008,91.434,8.683,0.101,79.486,78.826,6.99
00:10.267,50.316,78.628,8.778,0.118,80.718,80.417,.82,48.62,81.071,8.510,0.113,79.355,78.570,2.00,44.198,84.622,8.668,0.118,78.143,79.768,3.18,42.049,86.653,8.644,0.166,78.065,78.224,4.33,37.014,89.332,8.626,0.113,80.569,79.577,5.52,33.141,91.561,8.672,0.090,79.486,79.702,7.08
00:10.367,49.572,79.12,8.772,0.108,80.718,81.296,.81,47.876,81.495,8.510,0.107,79.355,79.426,1.98,43.317,85.029,8.672,0.114,79.881,80.726,3.19,41.223,86.948,8.644,0.156,78.065,79.101,4.31,36.117,89.56,8.622,0.104,80.569,80.501,5.52,32.262,91.646,8.660,0.078,81.190,80.562,7.10
00:10.467,48.858,79.53,8.765,0.097,82.459,82.119,.82,47.119,81.888,8.510,0.100,81.028,80.267,1.99,42.457,85.365,8.677,0.110,79.881,81.651,3.22,40.428,87.155,8.644,0.147,79.782,79.918,4.32,35.261,89.689,8.618,0.095,82.338,81.360,5.58,31.442,91.723,8.649,0.066,81.190,81.386,7.07
00:10.567,48.087,80.038,8.758,0.087,82.459,83.043,.79,46.332,82.267,8.509,0.093,81.028,81.140,1.96,41.575,85.679,8.682,0.106,81.773,82.587,3.24,39.607,87.42,8.644,0.137,79.782,80.780,4.29,34.455,89.851,8.614,0.086,82.338,82.181,5.55,30.593,91.83,8.637,0.055,82.896,82.219,7.09
00:10.667,47.312,80.479,8.756,0.082,84.204,83.920,.82,45.537,82.617,8.509,0.089,82.754,82.002,1.94,40.768,85.921,8.682,0.100,81.773,83.418,3.24,38.705,87.675,8.640,0.128,81.465,81.713,4.31,33.658,89.976,8.606,0.077,84.025,82.979,5.57,29.75,91.874,8.635,0.050,82.896,83.062,7.14
00:10.767,46.536,80.881,8.754,0.076,85.969,84.794,.83,44.75,82.944,8.509,0.084,84.474,82.852,1.91,39.94,86.162,8.682,0.095,83.551,84.280,3.20,37.847,87.834,8.636,0.119,83.273,82.584,4.31,32.814,90.107,8.598,0.068,85.685,83.832,5.59,28.905,91.9,8.633,0.046,84.594,83.908,7.12
00:10.867,45.765,81.258,8.752,0.071,85.969,85.640,.80,43.978,83.249,8.509,0.079,84.474,83.681,1.85,39.098,86.365,8.683,0.090,85.279,85.136,3.20,37.048,88.01,8.632,0.110,83.273,83.402,4.26,31.979,90.208,8.590,0.060,85.685,84.673,5.62,28.037,91.943,8.631,0.042,86.308,84.758,7.13
00:10.967,44.94,81.612,8.750,0.065,85.969,86.537,.78,43.161,83.583,8.509,0.074,84.474,84.561,1.83,38.281,86.512,8.683,0.085,85.279,85.963,3.15,36.205,88.167,8.629,0.101,83.273,84.259,4.25,31.117,90.314,8.581,0.051,85.685,85.531,5.62,27.193,92.008,8.628,0.037,86.308,85.602,7.15
00:11.067,44.13,81.964,8.748,0.059,87.724,87.421,.74,42.347,83.886,8.509,0.069,86.186,85.430,1.83,37.448,86.681,8.685,0.082,85.279,86.812,3.08,35.349,88.314,8.627,0.096,84.948,85.127,4.23,30.273,90.383,8.578,0.047,87.394,86.377,5.66,26.275,92.063,8.631,0.037,86.308,86.520,7.20
00:11.167,43.296,82.368,8.748,0.056,87.724,88.338,.71,41.552,84.148,8.508,0.065,86.186,86.264,1.81,36.602,86.86,8.685,0.078,86.958,87.675,3.05,34.508,88.441,8.623,0.089,84.948,85.977,4.22,29.425,90.422,8.575,0.043,87.394,87.226,5.67,25.348,92.005,8.634,0.036,88.074,87.444,7.26
00:11.267,42.495,82.663,8.748,0.053,89.533,89.190,.76,40.736,84.435,8.507,0.061,87.891,87.129,1.79,35.771,86.988,8.685,0.074,86.958,88.514,3.02,33.673,88.563,8.619,0.082,86.666,86.822,4.19,28.589,90.461,8.572,0.039,89.089,88.050,5.66,24.419,91.996,8.637,0.035,88.074,88.373,7.20
00:11.367,41.68,82.935,8.748,0.050,89.533,90.041,.72,39.92,84.67,8.506,0.057,87.891,87.978,1.78,34.953,87.069,8.685,0.070,88.662,89.336,2.99,32.831,88.713,8.615,0.076,86.666,87.676,4.19,27.798,90.438,8.569,0.035,90.716,88.840,5.68,23.602,92.031,8.640,0.035,89.931,89.190,7.19
00:11.467,40.834,83.282,8.748,0.047,91.245,90.955,.69,39.122,84.953,8.506,0.053,89.604,88.823,1.76,34.113,87.187,8.685,0.066,88.662,90.184,2.92,31.996,88.853,8.611,0.069,88.364,88.520,4.23,26.948,90.484,8.566,0.031,90.716,89.687,5.64,22.742,92.056,8.643,0.034,89.931,90.049,7.22
00:11.567,40.006,83.545,8.748,0.045,91.245,91.816,.73,38.322,85.169,8.504,0.050,89.604,89.651,1.81,33.311,87.293,8.679,0.060,90.331,90.993,2.88,31.153,88.898,8.605,0.063,88.364,89.364,4.27,26.06,90.496,8.565,0.029,90.716,90.574,5.68,21.855,92.064,8.649,0.036,91.609,90.936,7.25
00:11.667,39.166,83.79,8.743,0.040,93.026,92.691,.71,37.559,85.347,8.500,0.046,91.278,90.434,1.79,32.48,87.389,8.675,0.056,91.976,91.836,2.89,30.358,88.909,8.599,0.057,90.052,90.158,4.25,25.179,90.498,8.563,0.027,92.454,91.455,5.69,21.008,92.191,8.662,0.040,93.348,91.783,7.25
00:11.767,38.344,84.008,8.739,0.036,93.026,93.540,.70,36.705,85.547,8.496,0.041,91.278,91.311,1.78,31.534,87.526,8.672,0.051,91.976,92.790,2.88,29.478,88.998,8.592,0.050,90.052,91.041,4.21,24.275,90.521,8.561,0.024,92.454,92.358,5.69,20.048,92.058,8.674,0.045,93.348,92.743,7.38
00:11.867,37.506,84.215,8.734,0.031,94.751,94.398,.68,35.868,85.739,8.492,0.037,92.938,92.169,1.77,30.658,87.652,8.669,0.046,91.976,93.677,2.91,28.567,89.091,8.586,0.044,91.729,91.954,4.24,23.4,90.523,8.558,0.021,94.239,93.233,5.71,19.193,92.015,8.686,0.049,93.348,93.598,7.25
00:11.967,36.684,84.422,8.730,0.027,96.461,95.246,.67,35.085,85.874,8.488,0.032,94.590,92.963,1.78,29.751,87.787,8.666,0.041,93.816,94.590,2.97,27.714,89.15,8.579,0.038,93.499,92.805,4.31,22.548,90.528,8.556,0.019,95.966,94.084,5.71,18.154,92.012,8.699,0.053,96.210,94.637,7.21
00:12.067,35.858,84.612,8.725,0.022,96.461,96.088,.67,34.256,86.005,8.482,0.026,94.590,93.801,1.77,28.892,87.855,8.658,0.034,93.816,95.451,3.04,26.846,89.187,8.568,0.029,93.499,93.673,4.35,21.742,90.542,8.547,0.012,95.966,94.890,5.72,17.162,91.986,8.705,0.053,96.210,95.628,7.20
00:12.167,35.026,84.728,8.719,0.018,96.461,96.927,.67,33.427,86.17,8.474,0.021,94.590,94.646,1.75,28.042,87.92,8.655,0.031,95.593,96.298,3.08,26.028,89.212,8.560,0.023,93.499,94.491,4.38,20.889,90.549,8.540,0.008,95.966,95.743,5.73,16.309,91.91,8.705,0.050,96.210,96.481,7.18
00:12.267,34.177,84.86,8.713,0.014,98.147,97.786,.63,32.583,86.28,8.467,0.016,96.274,95.497,1.79,27.135,87.984,8.652,0.027,95.593,97.205,3.13,25.217,89.186,8.551,0.017,95.186,95.302,4.41,20.019,90.578,8.534,0.004,97.625,96.612,5.74,15.538,91.957,8.706,0.047,98.057,97.252,7.10
00:12.367,33.329,84.986,8.707,0.010,98.147,98.641,.61,31.722,86.429,8.459,0.011,96.274,96.369,1.79,26.265,88.008,8.649,0.024,97.354,98.074,3.18,24.355,89.156,8.543,0.012,95.186,96.164,4.38,19.111,90.605,8.527,0.000,97.625,97.520,5.77,14.618,91.881,8.706,0.045,98.057,98.172,7.15
00:12.467,32.487,85.122,8.701,0.006,99.863,99.494,.60,30.892,86.504,8.452,0.006,97.998,97.198,1.83,25.401,88.037,8.646,0.020,99.088,98.938,3.20,23.519,89.136,8.535,0.006,96.859,97.000,4.35,18.331,90.603,8.520,-0.004,99.403,98.299,5.80,13.867,91.873,8.707,0.042,99.748,98.923,7.07
00:12.567,31.643,85.225,8.695,0.002,99.863,100.341,.63,30.097,86.602,8.444,0.000,97.998,97.998,1.85,24.538,88.018,8.643,0.017,99.088,99.801,3.23,22.645,89.126,8.527,0.000,96.859,97.874,4.33,17.513,90.613,8.512,-0.009,99.403,99.117,5.79,13.063,91.87,8.706,0.040,99.748,99.727,7.06
00:12.667,30.784,85.336,8.685,-0.003,101.565,101.206,.62,29.277,86.703,8.441,-0.001,99.632,98.823,1.89,23.705,88.04,8.635,0.012,99.088,100.635,3.21,21.813,89.137,8.522,-0.002,98.569,98.706,4.32,16.676,90.623,8.499,-0.016,101.001,99.954,5.80,12.251,91.887,8.696,0.032,101.303,100.539,7.06
00:12.767,29.896,85.461,8.674,-0.008,103.327,102.101,.67,28.457,86.754,8.438,-0.003,101.279,99.636,1.94,22.918,87.999,8.626,0.007,100.784,101.422,3.23,21.081,89.117,8.517,-0.004,100.133,99.438,4.33,15.947,90.592,8.485,-0.022,102.567,100.683,5.81,11.334,91.846,8.685,0.025,103.032,101.456,7.08
00:12.867,29.055,85.527,8.664,-0.013,103.327,102.936,.73,27.623,86.781,8.435,-0.005,101.279,100.470,1.97,22.067,87.994,8.618,0.001,100.784,102.273,3.19,20.319,89.08,8.512,-0.007,100.133,100.201,4.31,15.143,90.611,8.471,-0.029,102.567,101.487,5.78,10.49,91.871,8.675,0.018,103.032,102.301,7.04
00:12.967,28.267,85.559,8.654,-0.018,103.327,103.724,.76,26.75,86.842,8.432,-0.006,101.279,101.340,1.98,21.191,87.987,8.610,-0.004,102.422,103.150,3.18,19.445,89.074,8.508,-0.009,100.133,101.075,4.27,14.302,90.622,8.457,-0.036,102.567,102.329,5.80,9.69,91.838,8.665,0.010,103.032,103.101,7.06
00:13.067,27.429,85.586,8.644,-0.024,104.958,104.556,.77,25.935,86.867,8.428,-0.008,102.988,102.156,2.04,20.352,87.997,8.601,-0.009,102.422,103.989,3.18,18.594,89.062,8.497,-0.015,101.769,101.926,4.26,13.469,90.618,8.444,-0.040,104.212,103.162,5.81,9.061,91.81,8.669,0.011,104.676,103.731,7.03
00:13.167,26.587,85.592,8.635,-0.027,104.958,105.399,.78,25.073,86.852,8.430,-0.007,102.988,103.018,2.06,19.522,87.991,8.581,-0.019,104.137,104.820,3.19,17.716,89.029,8.487,-0.019,101.769,102.804,4.25,12.667,90.618,8.433,-0.044,104.212,103.964,5.81,8.23,91.859,8.668,0.010,104.676,104.562,7.00
00:13.267,25.705,85.61,8.626,-0.030,106.638,106.281,.79,24.2,86.829,8.431,-0.006,104.665,103.891,2.04,18.827,87.983,8.562,-0.028,104.137,105.515,3.18,16.82,89.015,8.477,-0.024,103.498,103.700,4.22,11.908,90.647,8.421,-0.048,105.847,104.724,5.81,7.29,91.774,8.667,0.010,106.136,105.503,7.05
00:13.367,24.855,85.629,8.618,-0.033,106.638,107.131,.80,23.354,86.792,8.432,-0.005,104.665,104.738,2.02,17.987,87.985,8.542,-0.037,105.662,106.355,3.17,16.046,89.018,8.467,-0.028,103.498,104.474,4.21,11.089,90.634,8.409,-0.052,105.847,105.543,5.84,6.391,91.75,8.666,0.009,106.136,106.402,6.96
00:13.467,24.014,85.624,8.609,-0.036,108.370,107.973,.82,22.492,86.773,8.433,-0.004,106.385,105.600,1.98,17.192,87.979,8.522,-0.047,105.662,107.151,3.18,15.286,89.033,8.457,-0.032,105.168,105.234,4.21,10.232,90.634,8.398,-0.055,107.425,106.401,5.82,5.439,91.775,8.665,0.008,107.978,107.355,6.94
00:13.567,23.119,85.646,8.601,-0.037,110.106,108.868,.82,21.624,86.756,8.435,-0.004,108.115,106.469,1.96,16.349,88,8.509,-0.051,107.297,107.994,3.17,14.435,89.051,8.443,-0.037,106.779,106.085,4.22,9.34,90.628,8.395,-0.054,109.174,107.293,5.82,4.479,91.748,8.668,0.009,109.890,108.315,6.96
00:13.667,22.277,85.665,8.593,-0.039,110.106,109.710,.84,20.781,86.731,8.437,-0.003,108.115,107.312,1.95,15.543,88.014,8.495,-0.055,107.297,108.800,3.19,13.611,89.057,8.430,-0.042,106.779,106.909,4.24,8.61,90.617,8.391,-0.053,109.174,108.023,5.82,3.446,91.676,8.670,0.010,109.890,109.349,6.94
00:13.767,21.491,85.656,8.585,-0.041,110.106,110.497,.86,19.907,86.733,8.439,-0.002,108.115,108.187,1.92,14.818,88.01,8.481,-0.059,108.946,109.526,3.20,12.756,89.065,8.416,-0.047,106.779,107.764,4.25,7.689,90.623,8.388,-0.051,109.174,108.945,5.81,2.58,91.703,8.673,0.012,110.925,110.216,6.87
00:13.867,20.714,85.693,8.577,-0.043,111.734,111.274,.85,19.048,86.727,8.441,-0.001,109.832,109.046,1.92,14.017,88.017,8.468,-0.063,108.946,110.327,3.20,11.88,89.067,8.403,-0.052,108.458,108.640,4.26,6.842,90.633,8.385,-0.050,110.825,109.792,5.81,1.677,91.68,8.676,0.013,110.925,111.119,6.89
00:13.967,19.815,85.69,8.569,-0.045,113.410,112.173,.88,18.266,86.73,8.443,0.000,111.473,109.829,1.92,13.301,88.024,8.454,-0.067,110.472,111.043,3.21,11.128,89.117,8.390,-0.057,110.086,109.392,4.26,5.993,90.644,8.382,-0.049,112.521,110.642,5.82,0.882,91.588,8.678,0.014,112.694,111.915,6.87
00:14.067,18.924,85.716,8.561,-0.047,113.410,113.065,.88,17.429,86.721,8.445,0.001,111.473,110.666,1.92,12.472,88.024,8.444,-0.069,112.017,111.873,3.21,10.418,89.148,8.381,-0.059,110.086,110.102,4.31,5.154,90.649,8.384,-0.044,112.521,111.481,5.83,-0.017,91.593,8.675,0.012,114.390,112.814,6.78
00:14.167,18.054,85.74,8.556,-0.047,113.410,113.935,.91,16.586,86.733,8.446,0.002,111.473,111.509,1.91,11.624,88.043,8.441,-0.066,112.017,112.721,3.21,9.611,89.243,8.371,-0.060,110.086,110.909,4.34,4.341,90.64,8.392,-0.038,112.521,112.294,5.84,-0.814,91.609,8.681,0.014,114.390,113.612,6.78
00:14.267,17.222,85.736,8.552,-0.047,115.171,114.768,.93,15.744,86.727,8.447,0.002,113.153,112.352,1.92,10.567,88.087,8.438,-0.064,113.923,113.778,3.23,8.795,89.273,8.361,-0.062,111.608,111.725,4.43,3.457,90.617,8.400,-0.031,114.173,113.179,5.83,-1.724,91.589,8.687,0.017,116.097,114.522,6.80
00:14.367,16.339,85.732,8.547,-0.047,115.171,115.651,.93,14.93,86.722,8.448,0.002,113.153,113.166,1.92,9.769,88.111,8.436,-0.062,113.923,114.577,3.28,7.942,89.301,8.352,-0.064,111.608,112.578,4.46,2.624,90.614,8.408,-0.025,114.173,114.012,5.81,-2.583,91.601,8.693,0.019,116.097,115.382,6.78
00:14.467,15.513,85.741,8.542,-0.047,116.886,116.477,.92,14.133,86.73,8.449,0.003,114.809,113.964,1.91,8.924,88.114,8.433,-0.059,113.923,115.422,3.30,7.017,89.266,8.342,-0.066,113.278,113.503,4.49,1.733,90.598,8.416,-0.018,115.890,114.904,5.80,-3.489,91.593,8.699,0.022,116.097,116.288,6.79
00:14.567,14.703,85.732,8.535,-0.047,118.517,117.288,.93,13.273,86.718,8.446,0.001,116.467,114.824,1.92,8.088,88.129,8.427,-0.058,115.566,116.258,3.30,6.189,89.272,8.350,-0.059,115.002,114.331,4.46,0.913,90.605,8.427,-0.012,117.603,115.716,5.79,-4.338,91.662,8.690,0.016,117.862,117.138,6.78
00:14.668,13.883,85.708,8.531,-0.046,118.517,118.108,.92,12.366,86.721,8.439,-0.003,116.467,115.732,1.91,7.2,88.123,8.429,-0.054,115.566,117.147,3.32,5.38,89.276,8.358,-0.051,115.002,115.140,4.46,-0.046,90.621,8.438,-0.005,117.603,116.683,5.80,-5.056,91.689,8.681,0.011,117.862,117.856,6.85
00:14.767,13.006,85.701,8.527,-0.046,118.517,118.985,.90,11.498,86.725,8.433,-0.007,116.467,116.600,1.91,6.255,88.171,8.431,-0.049,117.290,118.092,3.31,4.523,89.282,8.366,-0.044,115.002,115.997,4.47,-0.896,90.626,8.449,0.001,117.603,117.534,5.81,-5.888,91.709,8.672,0.005,119.431,118.689,6.88
