,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985
,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,KARPIUK,KARPIUK,KARPIUK,KARPIUK,KARPIUK,KARPIUK,KARPIUK,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,AZEVEDO,AZEVEDO,AZEVEDO,AZEVEDO,AZEVEDO,AZEVEDO,AZEVEDO
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:12.123,35.369,84.725,8.719,0.016,97.789,96.590,34.17,33.783,86.113,8.473,0.019,95.044,94.286,36.30,28.406,87.91,8.650,0.028,97.600,95.934,41.39,26.396,89.206,8.560,0.024,94.734,94.123,43.82,21.275,90.545,8.542,0.011,95.671,95.357,48.39,16.705,91.969,8.706,0.053,96.816,96.085,52.64
00:12.223,34.539,84.815,8.712,0.012,97.789,97.422,34.90,32.95,86.229,8.466,0.014,95.044,95.126,37.00,27.536,87.95,8.647,0.024,97.600,96.804,42.08,25.575,89.226,8.555,0.020,94.734,94.944,44.41,20.425,90.549,8.537,0.008,95.671,96.206,48.98,15.882,91.928,8.707,0.050,96.816,96.908,53.22
00:12.323,33.725,84.917,8.705,0.007,97.789,98.240,35.55,32.097,86.369,8.458,0.009,96.737,95.991,37.67,26.659,87.988,8.643,0.021,97.600,97.681,42.72,24.751,89.152,8.550,0.016,96.379,95.768,45.01,19.504,90.611,8.532,0.005,97.340,97.127,49.59,15.004,91.939,8.708,0.048,98.485,97.786,53.77
00:12.423,32.863,85.077,8.698,0.003,99.444,99.115,36.20,31.265,86.473,8.451,0.004,96.737,96.825,38.38,25.759,88.033,8.640,0.017,99.348,98.580,43.37,23.908,89.129,8.545,0.011,96.379,96.611,45.54,18.667,90.611,8.527,0.001,97.340,97.964,50.28,14.187,91.899,8.709,0.045,98.485,98.603,54.40
00:12.523,32.023,85.178,8.694,0.001,99.444,99.961,36.92,30.453,86.564,8.447,0.001,98.439,97.640,39.04,24.931,88.024,8.634,0.014,99.348,99.408,44.03,23.054,89.136,8.541,0.009,98.048,97.465,46.12,17.876,90.604,8.516,-0.004,99.099,98.754,50.87,13.439,91.874,8.699,0.038,100.180,99.351,54.95
00:12.623,31.171,85.275,8.684,-0.004,101.165,100.816,37.59,29.642,86.655,8.444,0.000,98.439,98.456,39.68,24.058,88.045,8.629,0.010,101.076,100.282,44.61,22.176,89.147,8.537,0.006,98.048,98.343,46.73,17.041,90.619,8.505,-0.010,99.099,99.589,51.43,12.597,91.888,8.690,0.031,100.180,100.193,55.46
00:12.723,30.267,85.427,8.674,-0.009,101.165,101.729,38.26,28.83,86.729,8.442,-0.002,100.072,99.263,40.31,23.286,88.01,8.623,0.006,101.076,101.054,45.25,21.364,89.146,8.533,0.004,99.780,99.155,47.36,16.263,90.6,8.494,-0.015,100.725,100.367,52.03,11.73,91.951,8.681,0.024,101.770,101.060,56.07
00:12.823,29.426,85.517,8.664,-0.014,102.938,102.565,39.00,27.997,86.777,8.440,-0.003,100.072,100.096,40.94,22.431,87.995,8.618,0.002,102.721,101.909,45.77,20.691,89.1,8.528,0.001,99.780,99.828,47.93,15.484,90.595,8.483,-0.021,100.725,101.146,52.56,10.845,91.849,8.671,0.017,101.770,101.946,56.72
00:12.923,28.618,85.546,8.654,-0.019,104.591,103.373,39.66,27.1,86.821,8.437,-0.004,101.721,100.994,41.56,21.593,87.975,8.612,-0.001,104.414,102.748,46.36,19.835,89.079,8.524,-0.002,101.265,100.685,48.37,14.665,90.615,8.471,-0.026,102.282,101.965,53.11,10.022,91.891,8.662,0.011,103.522,102.769,57.28
00:13.023,27.793,85.567,8.644,-0.024,104.591,104.198,40.25,26.298,86.865,8.435,-0.006,101.721,101.792,42.23,20.712,87.992,8.607,-0.005,104.414,103.629,46.94,18.967,89.066,8.514,-0.007,101.265,101.553,48.96,13.836,90.624,8.457,-0.032,102.282,102.795,53.70,9.355,91.83,8.668,0.013,103.522,103.437,57.89
00:13.123,26.96,85.584,8.636,-0.027,106.249,105.026,40.85,25.457,86.857,8.435,-0.005,103.422,102.634,42.83,19.892,87.982,8.590,-0.013,106.115,104.449,47.57,18.111,89.051,8.502,-0.013,102.989,102.409,49.57,13.049,90.615,8.444,-0.037,103.930,103.582,54.30,8.658,91.877,8.666,0.011,105.012,104.134,58.32
00:13.223,26.109,85.592,8.629,-0.029,106.249,105.877,41.45,24.556,86.851,8.435,-0.005,103.422,103.535,43.42,19.174,88.001,8.573,-0.022,106.115,105.168,48.15,17.214,89,8.489,-0.019,102.989,103.306,50.16,12.217,90.633,8.431,-0.042,103.930,104.415,54.85,7.691,91.795,8.664,0.009,105.012,105.102,58.84
00:13.323,25.239,85.621,8.621,-0.032,107.970,106.747,42.06,23.721,86.807,8.435,-0.005,105.164,104.371,44.05,18.357,87.993,8.556,-0.030,107.650,105.985,48.67,16.342,89.023,8.477,-0.024,104.743,104.178,50.76,11.445,90.632,8.417,-0.047,105.549,105.187,55.45,6.842,91.771,8.661,0.008,106.676,105.951,59.47
00:13.423,24.41,85.604,8.614,-0.034,107.970,107.577,42.70,22.876,86.79,8.436,-0.005,105.164,105.216,44.61,17.558,87.982,8.539,-0.038,107.650,106.784,49.24,15.632,89.029,8.465,-0.030,104.743,104.888,51.39,10.622,90.633,8.404,-0.052,105.549,106.010,55.99,5.896,91.727,8.659,0.006,106.676,106.898,60.05
00:13.523,23.524,85.64,8.606,-0.037,107.970,108.463,43.27,22.021,86.761,8.436,-0.004,106.845,106.072,45.19,16.728,87.984,8.519,-0.047,107.650,107.615,49.80,14.802,89.035,8.445,-0.039,106.325,105.718,51.90,9.757,90.635,8.394,-0.055,107.144,106.876,56.58,4.871,91.772,8.653,0.001,108.472,107.923,60.69
00:13.623,22.64,85.655,8.598,-0.039,109.685,109.347,43.92,21.135,86.736,8.438,-0.003,106.845,106.958,45.78,15.888,88.003,8.501,-0.054,109.279,108.455,50.39,13.975,89.053,8.428,-0.045,106.325,106.545,52.49,8.911,90.626,8.386,-0.056,107.144,107.722,57.19,3.871,91.697,8.655,0.002,109.497,108.924,61.45
00:13.723,21.822,85.653,8.590,-0.041,109.685,110.166,44.56,20.303,86.732,8.439,-0.002,108.586,107.790,46.39,15.123,88.02,8.484,-0.060,109.279,109.220,50.99,13.156,89.057,8.412,-0.052,107.982,107.364,53.09,8.12,90.633,8.379,-0.056,108.855,108.514,57.78,2.961,91.673,8.657,0.003,110.499,109.834,62.10
00:13.823,21.038,85.669,8.583,-0.043,111.387,110.950,45.14,19.417,86.735,8.441,-0.001,108.586,108.677,46.97,14.351,88.014,8.467,-0.066,110.884,109.993,51.55,12.225,89.062,8.395,-0.059,107.982,108.295,53.67,7.218,90.625,8.372,-0.057,108.855,109.416,58.35,2.041,91.688,8.659,0.004,110.499,110.755,62.73
00:13.923,20.213,85.706,8.575,-0.045,111.387,111.775,45.70,18.624,86.734,8.443,0.000,110.304,109.470,47.60,13.59,88.036,8.449,-0.073,110.884,110.754,52.09,11.471,89.089,8.378,-0.066,109.732,109.049,54.33,6.355,90.632,8.365,-0.058,110.548,110.279,58.98,1.203,91.669,8.661,0.005,112.329,111.593,63.39
00:14.023,19.326,85.711,8.567,-0.047,112.996,112.663,46.31,17.794,86.725,8.445,0.001,110.304,110.301,48.16,12.839,88.022,8.438,-0.076,112.417,111.505,52.64,10.714,89.14,8.365,-0.071,109.732,109.806,54.88,5.513,90.643,8.364,-0.056,110.548,111.122,59.59,0.461,91.567,8.673,0.011,112.329,112.336,63.97
00:14.123,18.438,85.729,8.562,-0.047,112.996,113.551,46.94,16.944,86.713,8.446,0.001,111.927,111.151,48.74,11.998,88.032,8.433,-0.075,112.417,112.347,53.16,9.95,89.199,8.357,-0.071,111.245,110.570,55.46,4.668,90.656,8.372,-0.049,112.253,111.967,60.20,-0.431,91.58,8.681,0.015,113.913,113.228,64.42
00:14.223,17.584,85.743,8.557,-0.047,114.771,114.405,47.58,16.118,86.729,8.447,0.002,111.927,111.978,49.33,11.018,88.059,8.428,-0.074,114.009,113.327,53.76,9.176,89.277,8.349,-0.072,111.245,111.344,56.04,3.877,90.632,8.379,-0.043,112.253,112.758,60.80,-1.306,91.619,8.689,0.019,113.913,114.104,65.06
00:14.323,16.718,85.74,8.552,-0.047,116.491,115.272,48.20,15.266,86.727,8.448,0.002,113.603,112.830,49.93,10.126,88.103,8.423,-0.072,115.882,114.220,54.48,8.361,89.283,8.341,-0.072,112.789,112.159,56.64,3.001,90.618,8.387,-0.036,113.889,113.635,61.35,-2.184,91.608,8.697,0.022,115.680,114.982,65.71
00:14.423,15.867,85.737,8.548,-0.047,116.491,116.123,48.81,14.48,86.718,8.449,0.003,113.603,113.616,50.53,9.305,88.103,8.417,-0.071,115.882,115.041,55.14,7.379,89.295,8.333,-0.073,112.789,113.141,57.22,2.137,90.606,8.394,-0.030,113.889,114.499,61.95,-3.125,91.597,8.705,0.026,115.680,115.924,66.32
00:14.523,15.055,85.745,8.541,-0.046,116.491,116.935,49.41,13.656,86.724,8.446,0.001,115.241,114.441,51.08,8.449,88.121,8.413,-0.069,115.882,115.897,55.72,6.583,89.261,8.343,-0.064,114.586,113.937,57.92,1.255,90.604,8.408,-0.022,115.629,115.382,62.56,-3.95,91.628,8.696,0.020,117.499,116.749,66.98
00:14.623,14.241,85.715,8.535,-0.047,118.154,117.750,49.99,12.8,86.725,8.442,-0.001,116.921,115.297,51.67,7.608,88.133,8.416,-0.064,117.559,116.739,56.34,5.745,89.273,8.352,-0.056,116.220,114.775,58.46,0.423,90.601,8.421,-0.014,117.343,116.214,63.18,-4.731,91.68,8.688,0.015,119.107,117.531,67.58
00:14.723,13.402,85.707,8.529,-0.048,118.154,118.589,50.54,11.869,86.727,8.437,-0.004,116.921,116.229,52.27,6.672,88.147,8.418,-0.059,117.559,117.675,56.94,4.884,89.283,8.362,-0.048,116.220,115.636,59.06,-0.55,90.618,8.435,-0.006,117.343,117.188,63.77,-5.532,91.69,8.679,0.009,119.107,118.332,68.17
00:14.823,12.544,85.707,8.523,-0.048,119.807,119.447,51.13,11.033,86.731,8.433,-0.006,116.921,117.065,52.93,5.81,88.176,8.421,-0.054,119.336,118.537,57.61,3.968,89.298,8.372,-0.039,116.220,116.552,59.68,-1.359,90.62,8.448,0.002,117.343,117.997,64.47,-6.346,91.713,8.670,0.004,119.107,119.147,68.75
00:14.923,11.704,85.728,8.516,-0.049,119.807,120.288,51.73,10.174,86.726,8.428,-0.009,118.688,117.925,53.53,4.911,88.172,8.424,-0.050,119.336,119.437,58.24,3.067,89.284,8.382,-0.031,117.997,117.453,60.34,-2.235,90.603,8.462,0.010,119.125,118.873,65.04,-7.224,91.718,8.662,-0.002,120.722,120.025,69.34
00:15.023,10.892,85.737,8.510,-0.050,121.505,121.100,52.34,9.309,86.727,8.424,-0.011,118.688,118.790,54.13,4.024,88.191,8.430,-0.044,121.097,120.324,58.87,2.185,89.245,8.399,-0.020,117.997,118.335,60.96,-3.097,90.601,8.473,0.016,119.125,119.736,65.65,-8.107,91.74,8.657,-0.004,120.722,120.909,69.96
00:15.123,10.036,85.749,8.503,-0.051,121.505,121.957,52.92,8.438,86.73,8.416,-0.015,120.412,119.662,54.74,3.168,88.193,8.432,-0.041,121.097,121.181,59.52,1.238,89.258,8.421,-0.008,119.780,119.282,61.56,-4.016,90.6,8.484,0.020,120.863,120.655,66.25,-8.943,91.722,8.656,-0.005,122.483,121.745,70.60
00:15.223,9.198,85.752,8.496,-0.052,123.173,122.795,53.54,7.763,86.71,8.408,-0.018,120.412,120.337,55.36,2.423,88.165,8.434,-0.038,122.840,121.926,60.12,0.347,89.253,8.442,0.004,121.618,120.173,62.24,-4.889,90.614,8.496,0.025,122.655,121.529,66.90,-9.827,91.704,8.656,-0.005,124.203,122.630,71.18
00:15.323,8.314,85.758,8.489,-0.053,123.173,123.679,54.13,6.99,86.747,8.400,-0.022,121.958,121.110,55.82,1.624,88.157,8.436,-0.034,122.840,122.725,60.63,-0.473,89.255,8.464,0.016,121.618,120.993,62.87,-5.771,90.619,8.507,0.030,122.655,122.411,67.53,-10.723,91.668,8.655,-0.005,124.203,123.526,71.79
00:15.423,7.458,85.765,8.481,-0.054,124.895,124.536,54.76,6.184,86.748,8.392,-0.025,123.537,121.917,56.40,0.737,88.176,8.439,-0.031,124.384,123.613,61.19,-1.318,89.246,8.485,0.028,123.283,121.838,63.45,-6.624,90.615,8.519,0.035,124.390,123.264,68.16,-11.571,91.675,8.655,-0.005,125.947,124.375,72.40
00:15.523,6.702,85.724,8.474,-0.055,126.507,125.292,55.37,5.346,86.758,8.384,-0.029,123.537,122.755,56.97,-0.044,88.176,8.441,-0.027,126.052,124.394,61.83,-2.231,89.274,8.507,0.040,123.283,122.751,64.04,-7.485,90.599,8.530,0.040,124.390,124.126,68.76,-12.394,91.65,8.655,-0.005,125.947,125.198,73.01
00:15.623,5.879,85.75,8.466,-0.056,126.507,126.115,55.88,4.504,86.762,8.374,-0.032,125.217,123.598,57.57,-0.887,88.172,8.439,-0.027,126.052,125.237,62.38,-3.15,89.31,8.524,0.047,125.116,123.670,64.70,-8.367,90.592,8.536,0.041,126.133,125.008,69.36,-13.307,91.665,8.662,-0.001,127.683,126.112,73.57
00:15.723,5.035,85.762,8.459,-0.057,126.507,126.960,56.48,3.717,86.776,8.365,-0.035,125.217,124.385,58.17,-1.688,88.173,8.437,-0.026,126.052,126.039,62.97,-4.053,89.327,8.542,0.055,125.116,124.573,65.38,-9.168,90.578,8.541,0.041,126.133,125.810,69.97,-14.275,91.669,8.670,0.003,127.683,127.080,74.23
00:15.823,4.167,85.752,8.451,-0.058,128.174,127.828,57.08,2.917,86.796,8.355,-0.039,125.217,125.185,58.73,-2.47,88.15,8.436,-0.025,127.696,126.821,63.54,-4.956,89.386,8.560,0.062,125.116,125.476,66.03,-10.041,90.574,8.547,0.042,126.133,126.683,70.53,-15.126,91.687,8.678,0.008,127.683,127.932,74.91
00:15.923,3.324,85.73,8.443,-0.059,128.174,128.671,57.69,2.074,86.819,8.346,-0.042,126.804,126.029,59.31,-3.298,88.157,8.434,-0.025,127.696,127.649,64.08,-5.829,89.369,8.578,0.069,126.923,126.349,66.71,-10.875,90.598,8.552,0.043,127.807,127.517,71.15,-16.062,91.665,8.686,0.012,129.502,128.869,75.53
00:16.023,2.473,85.765,8.437,-0.060,129.885,129.523,58.27,1.265,86.833,8.340,-0.043,126.804,126.838,59.92,-4.135,88.151,8.432,-0.025,129.306,128.487,64.67,-6.74,89.368,8.584,0.069,128.707,127.260,67.32,-11.728,90.61,8.555,0.042,129.494,128.371,71.75,-16.974,91.699,8.702,0.019,131.350,129.781,76.17
00:16.123,1.737,85.767,8.432,-0.059,129.885,130.259,58.90,0.441,86.847,8.337,-0.043,128.456,127.663,60.51,-5.047,88.141,8.432,-0.024,129.306,129.399,65.26,-7.546,89.307,8.585,0.066,128.707,128.066,67.96,-12.589,90.582,8.558,0.041,129.494,129.232,72.36,-17.876,91.679,8.718,0.026,131.350,130.684,76.84
00:16.223,0.922,85.785,8.427,-0.059,131.472,131.074,59.42,-0.425,86.807,8.334,-0.042,128.456,128.529,61.10,-5.935,88.137,8.432,-0.022,131.055,130.288,65.89,-8.397,89.286,8.585,0.063,128.707,128.917,68.49,-13.506,90.585,8.562,0.041,129.494,130.150,72.95,-18.744,91.625,8.735,0.034,131.350,131.552,77.47
00:16.323,0.117,85.799,8.422,-0.058,133.092,131.880,60.01,-1.277,86.769,8.331,-0.041,130.146,129.381,61.68,-6.799,88.157,8.433,-0.021,132.807,131.152,66.52,-9.255,89.253,8.586,0.060,130.366,129.775,69.07,-14.35,90.568,8.565,0.040,131.272,130.994,73.60,-19.567,91.695,8.751,0.041,133.121,132.376,78.04
00:16.423,-0.699,85.826,8.417,-0.058,133.092,132.696,60.59,-2.086,86.729,8.328,-0.040,130.146,130.191,62.26,-7.633,88.135,8.433,-0.019,132.807,131.986,67.14,-10.083,89.255,8.587,0.057,130.366,130.603,69.66,-15.183,90.581,8.568,0.039,131.272,131.827,74.19,-20.399,91.698,8.767,0.048,133.121,133.208,78.67
00:16.523,-1.607,85.856,8.411,-0.057,133.092,133.604,61.18,-2.955,86.723,8.331,-0.037,131.808,131.060,62.80,-8.557,88.13,8.437,-0.016,132.807,132.911,67.72,-10.933,89.245,8.593,0.056,132.052,131.453,70.24,-16.048,90.58,8.571,0.038,132.949,132.693,74.79,-21.395,91.661,8.793,0.059,134.777,134.205,79.26
00:16.623,-2.453,85.865,8.408,-0.055,134.816,134.451,61.85,-3.782,86.744,8.338,-0.031,133.504,131.888,63.41,-9.392,88.129,8.445,-0.011,134.565,133.746,68.37,-11.696,89.187,8.594,0.054,133.666,132.216,70.84,-16.944,90.587,8.574,0.038,134.710,133.589,75.40,-22.353,91.615,8.814,0.067,136.732,135.163,79.94
00:16.723,-3.304,85.864,8.406,-0.054,134.816,135.302,62.45,-4.654,86.728,8.346,-0.025,133.504,132.760,64.01,-10.235,88.126,8.453,-0.006,134.565,134.589,68.96,-12.554,89.186,8.596,0.052,133.666,133.074,71.34,-17.815,90.586,8.578,0.037,134.710,134.461,76.04,-23.353,91.573,8.835,0.075,136.732,136.164,80.59
00:16.823,-4.166,85.85,8.403,-0.052,136.513,136.164,63.05,-5.474,86.711,8.353,-0.019,133.504,133.581,64.62,-11.183,88.141,8.461,-0.002,136.243,135.538,69.55,-13.435,89.152,8.598,0.050,133.666,133.956,71.94,-18.669,90.593,8.581,0.036,134.710,135.315,76.65,-24.266,91.529,8.857,0.083,137.732,137.077,81.26
00:16.923,-5.018,85.85,8.400,-0.051,136.513,137.017,63.65,-6.333,86.694,8.361,-0.013,135.196,134.440,65.18,-12.08,88.144,8.469,0.003,136.243,136.435,70.23,-14.312,89.195,8.599,0.048,135.405,134.833,72.54,-19.521,90.592,8.584,0.036,136.435,136.167,77.26,-25.083,91.57,8.878,0.091,137.732,137.895,81.88
00:17.023,-5.815,85.841,8.396,-0.049,138.227,137.814,64.25,-7.193,86.684,8.370,-0.008,136.915,135.301,65.78,-12.927,88.138,8.476,0.007,138.088,137.283,70.87,-15.167,89.176,8.595,0.042,137.137,135.688,73.19,-20.386,90.568,8.583,0.033,138.152,137.033,77.86,-25.963,91.579,8.888,0.091,139.462,138.775,82.49
00:17.123,-6.701,85.85,8.396,-0.047,138.227,138.700,64.81,-8.044,86.681,8.379,-0.003,136.915,136.152,66.38,-13.734,88.155,8.482,0.010,138.088,138.090,71.46,-16.091,89.174,8.590,0.037,137.137,136.612,73.78,-21.227,90.596,8.581,0.030,138.152,137.874,78.46,-27.071,91.581,8.894,0.089,139.462,139.884,83.11
00:17.223,-7.494,85.83,8.395,-0.045,139.910,139.494,65.44,-8.997,86.744,8.388,0.003,138.719,137.105,66.98,-14.575,88.145,8.488,0.012,139.742,138.931,72.05,-16.984,89.153,8.584,0.032,138.954,137.505,74.43,-22.116,90.591,8.578,0.027,139.882,138.764,79.07,-28.069,91.546,8.901,0.088,141.450,140.883,83.90
00:17.323,-8.314,85.829,8.395,-0.042,139.910,140.314,65.99,-9.854,86.765,8.398,0.008,138.719,137.963,67.70,-15.41,88.125,8.494,0.015,139.742,139.767,72.63,-17.884,89.226,8.579,0.027,138.954,138.405,75.05,-22.99,90.59,8.576,0.024,139.882,139.638,79.70,-29.169,91.461,8.907,0.086,141.450,141.983,84.58
00:17.423,-9.135,85.825,8.395,-0.040,141.523,141.135,66.57,-10.761,86.807,8.407,0.013,138.719,138.870,68.32,-16.275,88.137,8.499,0.017,141.418,140.632,73.21,-18.744,89.177,8.574,0.022,138.954,139.265,75.74,-23.822,90.607,8.573,0.020,139.882,140.471,80.31,-30.271,91.414,8.913,0.085,143.551,143.086,85.30
00:17.523,-9.991,85.829,8.395,-0.036,143.200,141.992,67.15,-11.6,86.817,8.416,0.017,140.484,139.710,68.99,-17.086,88.14,8.506,0.020,143.094,141.443,73.83,-19.543,89.21,8.564,0.016,140.714,140.064,76.31,-24.61,90.653,8.569,0.017,141.588,141.259,80.91,-31.064,91.403,8.878,0.063,144.654,143.879,86.04
00:17.623,-10.805,85.806,8.394,-0.035,143.200,142.806,67.75,-12.461,86.803,8.423,0.020,140.484,140.571,69.59,-17.932,88.14,8.509,0.020,143.094,142.290,74.41,-20.353,89.268,8.560,0.013,140.714,140.874,76.90,-25.436,90.647,8.566,0.015,141.588,142.085,81.50,-31.81,91.366,8.843,0.041,144.654,144.626,86.60
00:17.723,-11.663,85.785,8.394,-0.033,144.875,143.664,68.31,-13.244,86.776,8.429,0.022,142.184,141.355,70.19,-18.818,88.134,8.512,0.021,144.826,143.176,75.00,-21.133,89.282,8.556,0.009,142.325,141.654,77.51,-26.304,90.644,8.562,0.012,143.202,142.954,82.08,-32.25,91.514,8.809,0.020,146.193,145.066,87.10
00:17.823,-12.481,85.781,8.393,-0.032,144.875,144.483,68.91,-14.125,86.775,8.436,0.025,142.184,142.236,70.72,-19.654,88.118,8.515,0.021,144.826,144.012,75.63,-21.885,89.207,8.552,0.006,142.325,142.406,78.08,-27.197,90.633,8.558,0.009,144.963,143.847,82.69,-32.745,91.665,8.774,-0.002,146.193,145.561,87.51
00:17.923,-13.323,85.781,8.392,-0.030,146.532,145.325,69.48,-14.984,86.783,8.443,0.027,143.848,143.095,71.35,-20.483,88.105,8.518,0.022,146.491,144.842,76.21,-22.743,89.227,8.547,0.003,143.858,143.264,78.55,-28.066,90.613,8.554,0.006,144.963,144.717,83.32,-33.47,91.688,8.739,-0.023,147.883,146.287,87.97
00:18.023,-14.161,85.766,8.392,-0.029,146.532,146.163,70.08,-15.807,86.788,8.444,0.026,145.530,143.919,71.96,-21.345,88.103,8.518,0.021,146.491,145.704,76.78,-23.607,89.212,8.538,-0.002,145.580,144.128,79.17,-28.889,90.635,8.550,0.004,146.655,145.540,83.92,-34.26,91.71,8.695,-0.048,147.883,147.077,88.50
00:18.123,-15.008,85.759,8.390,-0.029,148.217,147.011,70.66,-16.633,86.807,8.444,0.025,145.530,144.745,72.55,-22.17,88.105,8.517,0.019,148.178,146.530,77.39,-24.463,89.211,8.532,-0.005,145.580,144.984,79.78,-29.733,90.609,8.545,0.001,146.655,146.384,84.52,-34.84,91.772,8.662,-0.063,149.255,147.658,89.07
00:18.223,-15.871,85.768,8.388,-0.028,148.217,147.874,71.25,-17.464,86.792,8.445,0.024,145.530,145.577,73.14,-23.082,88.123,8.515,0.018,148.178,147.442,77.98,-25.284,89.246,8.526,-0.008,145.580,145.805,80.38,-30.558,90.624,8.539,-0.002,146.655,147.210,85.09,-35.677,91.862,8.630,-0.078,149.255,148.495,89.53
00:18.323,-16.743,85.757,8.386,-0.027,149.952,148.746,71.87,-18.298,86.776,8.446,0.023,147.187,146.411,73.72,-23.899,88.081,8.514,0.016,149.907,148.259,78.63,-26.064,89.223,8.520,-0.011,147.257,146.585,80.98,-31.367,90.636,8.534,-0.005,148.324,148.019,85.69,-36.431,91.903,8.597,-0.093,150.851,149.250,90.18
00:18.423,-17.548,85.757,8.384,-0.026,149.952,149.552,72.48,-19.161,86.766,8.446,0.022,148.884,147.275,74.30,-24.848,88.031,8.513,0.014,149.907,149.209,79.18,-26.87,89.285,8.514,-0.014,148.843,147.391,81.52,-32.251,90.606,8.528,-0.008,150.017,148.903,86.27,-37.143,91.973,8.564,-0.109,150.851,149.962,90.75
00:18.523,-18.399,85.79,8.384,-0.026,149.952,150.403,73.05,-19.996,86.758,8.446,0.021,148.884,148.110,74.90,-25.708,88.019,8.512,0.013,149.907,150.069,79.82,-27.72,89.316,8.514,-0.014,148.843,148.241,82.13,-33.073,90.596,8.526,-0.009,150.017,149.726,86.87,-37.968,92.025,8.543,-0.116,150.851,150.787,91.30
00:18.623,-19.226,85.803,8.382,-0.025,151.608,151.231,73.67,-20.848,86.751,8.443,0.018,150.571,148.962,75.49,-26.557,88.02,8.511,0.012,151.717,150.918,80.42,-28.639,89.25,8.519,-0.011,150.612,149.160,82.76,-33.958,90.61,8.522,-0.010,151.724,150.611,87.45,-38.917,92.05,8.519,-0.123,152.392,151.737,91.92
00:18.723,-20.026,85.816,8.381,-0.024,151.608,152.031,74.27,-21.677,86.778,8.440,0.015,150.571,149.792,76.08,-27.311,88.044,8.510,0.011,151.717,151.673,81.02,-29.63,89.165,8.523,-0.008,150.612,150.151,83.36,-34.774,90.617,8.519,-0.011,151.724,151.428,88.08,-40.196,91.838,8.496,-0.129,152.392,153.017,92.61
00:18.823,-20.851,85.85,8.380,-0.023,153.235,152.856,74.84,-22.533,86.794,8.437,0.013,150.571,150.648,76.69,-28.123,88.062,8.509,0.010,153.320,152.485,81.57,-30.484,89.252,8.528,-0.005,150.612,151.005,84.00,-35.605,90.631,8.516,-0.012,151.724,152.259,88.66,-41.209,91.744,8.473,-0.136,154.627,154.030,93.36
00:18.923,-21.692,85.85,8.379,-0.022,153.235,153.698,75.45,-23.349,86.787,8.434,0.010,152.256,151.465,77.31,-28.983,88.073,8.508,0.009,153.320,153.345,82.16,-31.255,89.171,8.533,-0.002,152.457,151.776,84.67,-36.444,90.628,8.512,-0.014,153.371,153.098,89.26,-42.19,91.696,8.449,-0.143,155.644,155.012,94.01
00:19.023,-22.508,85.853,8.377,-0.022,154.901,154.514,76.04,-24.241,86.781,8.431,0.008,152.256,152.357,77.88,-29.864,88.066,8.507,0.008,154.992,154.227,82.77,-32.155,89.216,8.542,0.003,152.457,152.676,85.15,-37.316,90.63,8.509,-0.015,153.371,153.971,89.85,-43.095,91.697,8.459,-0.133,155.644,155.917,94.67
00:19.123,-23.341,85.864,8.372,-0.023,156.550,155.347,76.62,-25.056,86.775,8.429,0.006,153.964,153.173,78.50,-30.769,88.044,8.499,0.003,156.778,155.132,83.39,-33.16,89.221,8.544,0.004,155.133,153.681,85.82,-38.166,90.648,8.503,-0.017,155.082,154.821,90.47,-43.826,91.716,8.441,-0.135,157.530,156.649,95.31
00:19.223,-24.2,85.849,8.367,-0.025,156.550,156.207,77.22,-25.822,86.803,8.427,0.005,153.964,153.939,79.08,-31.557,88.081,8.490,-0.002,156.778,155.921,84.01,-34.059,89.181,8.546,0.005,155.133,154.580,86.54,-38.987,90.669,8.497,-0.019,155.082,155.643,91.09,-44.41,91.78,8.422,-0.138,157.530,157.233,95.84
00:19.323,-25.027,85.81,8.361,-0.026,156.550,157.034,77.82,-26.7,86.822,8.425,0.003,155.545,154.817,79.64,-32.441,88.086,8.481,-0.007,156.778,156.805,84.60,-34.947,89.166,8.549,0.006,155.133,155.468,87.14,-39.834,90.668,8.490,-0.022,156.753,156.490,91.68,-45.061,91.826,8.403,-0.141,158.847,157.885,96.30
