,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985
00:18.429,-17.61,85.781,8.381,-0.030,149.917,149.614,.94,-19.208,86.766,8.456,0.025,148.213,147.322,1.96,-24.915,88.029,8.506,0.008,148.527,149.276,3.25,-26.92,89.285,8.497,-0.023,148.327,147.441,4.42,-32.292,90.608,8.530,-0.012,148.458,148.945,5.81,-37.19,91.975,8.580,-0.098,150.901,150.009,7.09
00:18.529,-18.445,85.79,8.380,-0.028,151.581,150.449,.97,-20.045,86.76,8.456,0.024,149.903,148.159,1.96,-25.757,88.023,8.506,0.007,150.326,150.118,3.22,-27.77,89.316,8.491,-0.025,150.008,148.291,4.48,-33.149,90.597,8.522,-0.016,150.126,149.802,5.80,-38.014,92.028,8.546,-0.112,152.441,150.833,7.16
00:18.629,-19.278,85.797,8.379,-0.028,151.581,151.283,.98,-20.916,86.751,8.455,0.022,149.903,149.031,1.95,-26.572,88.032,8.505,0.007,151.983,150.933,3.21,-28.702,89.251,8.496,-0.021,150.008,149.223,4.51,-34.011,90.611,8.518,-0.017,151.845,150.664,5.79,-39.03,92.006,8.546,-0.107,153.457,151.850,7.22
00:18.729,-20.079,85.814,8.379,-0.026,151.581,152.084,.99,-21.73,86.786,8.451,0.019,149.903,149.845,1.94,-27.361,88.053,8.505,0.006,151.983,151.723,3.22,-29.644,89.183,8.508,-0.014,150.008,150.165,4.44,-34.827,90.622,8.513,-0.019,151.845,151.481,5.80,-40.277,91.814,8.531,-0.108,153.457,153.098,7.20
00:18.829,-20.909,85.845,8.378,-0.025,153.215,152.914,1.00,-22.582,86.788,8.447,0.016,151.588,150.697,1.98,-28.203,88.052,8.504,0.006,151.983,152.565,3.24,-30.54,89.242,8.521,-0.006,151.886,151.061,4.37,-35.652,90.626,8.508,-0.020,151.845,152.306,5.81,-41.262,91.743,8.515,-0.110,154.718,154.083,7.00
00:18.929,-21.738,85.867,8.378,-0.024,154.874,153.744,1.04,-23.401,86.791,8.444,0.013,153.259,151.517,1.98,-29.055,88.065,8.504,0.005,153.614,153.417,3.24,-31.346,89.165,8.533,0.001,153.588,151.867,4.43,-36.48,90.631,8.503,-0.022,153.486,153.134,5.82,-42.244,91.695,8.499,-0.112,156.688,155.066,6.93
00:19.029,-22.572,85.857,8.378,-0.023,154.874,154.578,1.06,-24.278,86.776,8.440,0.010,153.259,152.394,1.98,-29.89,88.067,8.504,0.004,153.614,154.253,3.26,-32.272,89.216,8.546,0.009,153.588,152.793,4.36,-37.369,90.63,8.498,-0.023,153.486,154.024,5.82,-43.134,91.673,8.484,-0.113,156.688,155.957,6.88
00:19.129,-23.403,85.859,8.377,-0.022,154.874,155.409,1.05,-25.092,86.779,8.436,0.007,153.259,153.209,1.97,-30.815,88.05,8.503,0.004,155.301,155.178,3.26,-33.231,89.208,8.558,0.016,153.588,153.752,4.41,-38.229,90.654,8.493,-0.025,155.203,154.884,5.82,-43.88,91.716,8.447,-0.123,156.688,156.703,6.86
00:19.229,-24.248,85.851,8.370,-0.024,156.548,156.255,1.05,-25.87,86.799,8.433,0.005,154.959,153.987,1.97,-31.608,88.076,8.492,-0.002,157.019,155.972,3.24,-34.122,89.177,8.563,0.018,155.482,154.643,4.40,-39.037,90.667,8.486,-0.027,156.871,155.693,5.84,-44.456,91.783,8.431,-0.125,158.333,157.279,6.91
00:19.329,-25.093,85.816,8.362,-0.027,156.548,157.100,1.04,-26.744,86.833,8.429,0.003,154.959,154.861,1.99,-32.449,88.11,8.480,-0.008,157.019,156.813,3.27,-35.044,89.157,8.568,0.020,155.482,155.565,4.37,-39.873,90.69,8.480,-0.029,156.871,156.529,5.86,-45.111,91.827,8.415,-0.126,158.333,157.935,6.97
00:19.429,-25.925,85.775,8.355,-0.030,158.229,157.932,1.01,-27.605,86.822,8.426,0.001,156.602,155.723,2.02,-33.207,88.137,8.468,-0.014,158.619,157.571,3.30,-35.867,89.189,8.573,0.022,157.286,156.388,4.35,-40.733,90.677,8.473,-0.031,158.567,157.389,5.88,-45.778,91.868,8.399,-0.128,159.560,158.602,7.02
00:19.529,-26.807,85.765,8.347,-0.032,158.229,158.815,.96,-28.41,86.832,8.423,-0.001,156.602,156.528,2.01,-34.046,88.152,8.456,-0.021,158.619,158.411,3.33,-36.581,89.174,8.578,0.024,157.286,157.102,4.38,-41.564,90.681,8.466,-0.033,158.567,158.221,5.87,-46.462,91.903,8.383,-0.129,159.560,159.286,7.06
00:19.629,-27.587,85.768,8.342,-0.034,159.943,159.595,.95,-29.252,86.814,8.419,-0.003,158.268,157.371,2.02,-34.844,88.163,8.446,-0.026,158.619,159.209,3.34,-37.42,89.171,8.575,0.021,158.823,157.941,4.36,-42.361,90.718,8.458,-0.035,158.567,159.018,5.87,-47.149,91.921,8.365,-0.131,160.913,159.974,7.09
00:19.729,-28.31,85.778,8.328,-0.039,161.446,160.318,.96,-30.092,86.797,8.414,-0.006,159.950,158.211,2.00,-35.609,88.165,8.429,-0.033,160.256,159.974,3.35,-38.259,89.188,8.563,0.014,160.501,158.780,4.36,-43.151,90.724,8.450,-0.037,160.195,159.809,5.91,-47.846,91.935,8.346,-0.134,162.297,160.671,7.11
00:19.829,-29.122,85.769,8.314,-0.044,161.446,161.131,.97,-30.904,86.77,8.408,-0.008,159.950,159.024,1.99,-36.389,88.185,8.413,-0.040,160.256,160.755,3.36,-39.069,89.171,8.552,0.007,160.501,159.590,4.38,-43.958,90.742,8.442,-0.040,160.195,160.616,5.91,-48.672,91.982,8.328,-0.136,162.297,161.498,7.12
00:19.929,-29.862,85.761,8.300,-0.050,162.998,161.871,.96,-31.78,86.756,8.403,-0.011,161.638,159.900,1.96,-37.118,88.199,8.396,-0.047,161.801,161.484,3.37,-39.851,89.188,8.540,0.000,162.093,160.372,4.36,-44.798,90.751,8.433,-0.042,161.792,161.456,5.93,-49.569,91.945,8.309,-0.138,164.020,162.395,7.17
00:20.029,-30.632,85.745,8.286,-0.055,162.998,162.641,.95,-32.558,86.766,8.397,-0.013,161.638,160.678,1.95,-37.917,88.225,8.379,-0.054,161.801,162.283,3.39,-40.53,89.202,8.528,-0.007,162.093,161.051,4.38,-45.607,90.762,8.425,-0.044,163.441,162.266,5.94,-50.407,91.977,8.290,-0.141,164.020,163.234,7.13
00:20.129,-31.509,85.729,8.278,-0.055,164.645,163.519,.93,-33.408,86.755,8.385,-0.019,163.266,161.529,1.96,-38.591,88.306,8.369,-0.056,163.329,162.958,3.41,-41.28,89.202,8.526,-0.007,163.522,161.801,4.39,-46.474,90.75,8.417,-0.045,163.441,163.133,5.95,-51.304,91.966,8.280,-0.138,165.755,164.131,7.17
00:20.229,-32.21,85.778,8.270,-0.056,164.645,164.220,.92,-34.238,86.746,8.374,-0.023,163.266,162.359,1.94,-39.391,88.301,8.359,-0.058,164.804,163.758,3.50,-42.243,89.223,8.516,-0.011,163.522,162.764,4.39,-47.257,90.736,8.409,-0.047,165.091,163.917,5.94,-52.266,91.929,8.285,-0.128,165.755,165.094,7.16
00:20.329,-32.999,85.834,8.261,-0.057,164.645,165.009,.97,-35.047,86.728,8.363,-0.028,163.266,163.169,1.94,-40.368,88.322,8.348,-0.060,164.804,164.735,3.49,-43.052,89.222,8.506,-0.015,163.522,163.573,4.41,-48.093,90.741,8.402,-0.048,165.091,164.753,5.93,-53.254,91.863,8.290,-0.118,165.755,166.082,7.12
00:20.429,-33.883,85.85,8.253,-0.058,166.138,165.894,1.02,-35.787,86.747,8.352,-0.033,164.905,163.909,1.92,-41.248,88.334,8.338,-0.062,164.804,165.616,3.51,-43.999,89.181,8.497,-0.020,165.294,164.520,4.41,-48.894,90.758,8.395,-0.049,165.091,165.554,5.93,-54.121,91.839,8.294,-0.108,167.707,166.950,7.05
00:20.529,-34.64,85.821,8.245,-0.059,166.138,166.651,1.04,-36.637,86.72,8.341,-0.037,164.905,164.760,1.94,-42.065,88.351,8.328,-0.064,166.661,166.433,3.52,-45.01,89.159,8.487,-0.024,165.294,165.531,4.37,-49.72,90.738,8.387,-0.050,166.728,166.381,5.95,-55.041,91.793,8.299,-0.098,167.707,167.871,7.03
00:20.629,-35.455,85.829,8.236,-0.060,167.779,167.466,1.01,-37.431,86.739,8.327,-0.042,166.495,165.554,1.91,-42.9,88.361,8.318,-0.065,168.313,167.268,3.54,-45.818,89.22,8.474,-0.030,167.253,166.339,4.35,-50.545,90.71,8.374,-0.054,168.379,167.206,5.93,-55.941,91.799,8.317,-0.085,169.495,168.771,6.98
00:20.729,-36.396,85.827,8.240,-0.055,169.535,168.408,1.02,-38.241,86.742,8.315,-0.046,168.099,166.364,1.93,-43.829,88.386,8.318,-0.061,168.313,168.198,3.55,-46.708,89.276,8.470,-0.030,168.955,167.230,4.41,-51.429,90.711,8.367,-0.055,168.379,168.091,5.90,-56.835,91.812,8.335,-0.071,171.289,169.666,7.00
00:20.829,-37.251,85.817,8.244,-0.050,169.535,169.263,1.02,-39.006,86.775,8.303,-0.050,168.099,167.130,1.93,-44.684,88.407,8.318,-0.058,168.313,169.053,3.58,-47.534,89.292,8.467,-0.030,168.955,168.056,4.47,-52.277,90.701,8.359,-0.056,168.379,168.939,5.90,-57.677,91.804,8.353,-0.057,171.289,170.498,7.02
00:20.929,-38.134,85.814,8.247,-0.045,169.535,170.146,1.01,-39.723,86.785,8.291,-0.054,168.099,167.847,1.97,-45.581,88.424,8.319,-0.054,170.097,169.951,3.60,-48.371,89.302,8.464,-0.029,168.955,168.893,4.48,-53.105,90.698,8.351,-0.057,170.111,169.767,5.89,-58.553,91.757,8.370,-0.043,171.289,171.376,7.03
00:21.029,-39.106,85.797,8.251,-0.040,171.273,171.119,1.00,-40.495,86.807,8.279,-0.058,169.581,168.619,1.98,-46.478,88.412,8.319,-0.050,171.891,170.848,3.61,-49.277,89.289,8.460,-0.029,170.618,169.799,4.49,-53.92,90.688,8.344,-0.058,171.754,170.583,5.89,-59.381,91.676,8.388,-0.029,173.007,172.192,6.94
00:21.129,-39.881,85.805,8.255,-0.035,173.020,171.894,.99,-41.361,86.748,8.267,-0.062,171.219,169.486,2.00,-47.308,88.407,8.319,-0.046,171.891,171.678,3.60,-50.057,89.301,8.457,-0.029,172.304,170.579,4.48,-54.685,90.699,8.338,-0.059,171.754,171.348,5.88,-60.137,91.672,8.388,-0.029,174.593,172.947,6.94
00:21.229,-40.758,85.778,8.262,-0.029,173.020,172.771,.99,-42.267,86.728,8.258,-0.063,171.219,170.392,1.94,-48.162,88.407,8.321,-0.043,171.891,172.533,3.60,-50.628,89.287,8.441,-0.036,172.304,171.150,4.49,-55.481,90.69,8.332,-0.059,171.754,172.144,5.89,-60.906,91.704,8.380,-0.031,174.593,173.711,7.00
00:21.329,-41.575,85.766,8.268,-0.024,173.020,173.589,.97,-43.048,86.722,8.249,-0.065,171.219,171.174,1.92,-48.859,88.426,8.322,-0.039,173.575,173.230,3.60,-51.677,89.37,8.424,-0.042,172.304,172.199,4.48,-56.298,90.659,8.326,-0.059,173.315,172.962,5.89,-61.701,91.681,8.373,-0.033,174.593,174.483,7.10
00:21.429,-42.314,85.781,8.275,-0.018,174.714,174.328,.96,-43.923,86.707,8.239,-0.067,172.906,172.049,1.91,-49.636,88.444,8.324,-0.036,175.049,174.007,3.62,-52.403,89.403,8.407,-0.049,173.925,172.925,4.56,-57.136,90.615,8.319,-0.059,174.971,173.790,5.87,-62.501,91.634,8.365,-0.036,176.157,175.284,7.15
00:21.529,-43.117,85.838,8.282,-0.013,174.714,175.131,.97,-44.71,86.727,8.230,-0.068,172.906,172.837,1.90,-50.458,88.446,8.326,-0.032,175.049,174.830,3.63,-53.182,89.423,8.391,-0.056,173.925,173.704,4.59,-57.943,90.594,8.313,-0.060,174.971,174.598,5.83,-63.261,91.587,8.358,-0.038,176.157,176.044,7.19
00:21.629,-43.961,85.819,8.281,-0.013,176.257,175.976,1.03,-45.515,86.772,8.237,-0.061,174.568,173.642,1.92,-51.262,88.441,8.323,-0.032,175.049,175.634,3.64,-53.885,89.391,8.367,-0.064,175.430,174.407,4.61,-58.763,90.565,8.305,-0.061,174.971,175.418,5.83,-64.1,91.457,8.339,-0.045,177.719,176.865,7.24
00:21.729,-44.75,85.827,8.280,-0.013,176.257,176.765,1.01,-46.423,86.751,8.245,-0.054,174.568,174.551,1.96,-52.062,88.424,8.321,-0.031,176.675,176.434,3.63,-54.602,89.355,8.344,-0.072,176.851,175.124,4.58,-59.637,90.512,8.296,-0.062,176.598,176.275,5.77,-64.894,91.337,8.321,-0.052,179.371,177.667,7.23
00:21.829,-45.574,85.838,8.279,-0.013,177.890,177.589,1.02,-47.185,86.817,8.252,-0.047,176.281,175.313,1.94,-52.885,88.393,8.318,-0.031,176.675,177.258,3.61,-55.234,89.371,8.321,-0.080,176.851,175.756,4.54,-60.441,90.456,8.288,-0.063,176.598,177.082,5.80,-65.653,91.173,8.302,-0.060,179.371,178.444,7.24
00:21.929,-46.424,85.837,8.277,-0.013,177.890,178.440,1.03,-48.256,86.873,8.259,-0.040,176.281,176.384,2.01,-53.651,88.368,8.315,-0.030,178.298,178.024,3.58,-56.097,89.352,8.298,-0.089,176.851,176.619,4.57,-61.257,90.373,8.280,-0.064,178.279,177.903,5.81,-66.423,91.024,8.284,-0.067,179.371,179.201,7.22
00:22.029,-47.176,85.873,8.276,-0.012,179.564,179.192,1.03,-49.157,86.893,8.266,-0.033,178.118,177.286,2.06,-54.479,88.333,8.313,-0.030,178.298,178.852,3.56,-57.058,89.243,8.275,-0.097,178.346,177.574,4.56,-62.071,90.284,8.272,-0.065,178.279,178.704,5.80,-67.22,90.844,8.265,-0.074,180.931,180.019,7.22
00:22.129,-48.018,85.872,8.275,-0.012,181.169,180.034,1.06,-49.934,86.918,8.276,-0.026,179.817,178.063,2.08,-55.534,88.262,8.310,-0.030,180.984,179.908,3.52,-58.006,89.196,8.256,-0.103,180.275,178.522,4.46,-62.904,90.174,8.269,-0.064,179.918,179.545,5.79,-68.018,90.654,8.255,-0.077,182.581,180.839,7.21
00:22.230,-48.862,85.877,8.269,-0.015,181.169,180.879,1.06,-50.754,86.954,8.278,-0.024,179.817,178.884,2.11,-56.232,88.242,8.313,-0.027,180.984,180.606,3.46,-58.808,89.172,8.250,-0.100,180.275,179.324,4.43,-63.7,90.079,8.268,-0.061,179.918,180.329,5.79,-68.765,90.453,8.243,-0.079,182.581,181.588,7.22
00:22.329,-49.639,85.869,8.263,-0.017,182.779,181.656,1.07,-51.564,86.938,8.281,-0.021,181.426,179.694,2.14,-57.096,88.24,8.316,-0.023,182.512,181.458,3.45,-59.407,89.058,8.245,-0.098,181.668,179.921,4.39,-64.525,89.952,8.267,-0.058,181.559,181.165,5.81,-69.643,90.312,8.231,-0.081,184.228,182.472,7.20
00:22.429,-50.463,85.868,8.256,-0.020,182.779,182.480,1.06,-52.317,86.95,8.283,-0.018,181.426,180.448,2.13,-57.963,88.207,8.319,-0.020,182.512,182.326,3.46,-60.183,89.014,8.239,-0.095,181.668,180.697,4.33,-65.345,89.812,8.266,-0.056,181.559,181.996,5.81,-70.44,90.097,8.219,-0.083,184.228,183.298,7.29
00:22.529,-51.312,85.818,8.250,-0.022,182.779,183.330,1.06,-53.093,86.945,8.286,-0.015,181.426,181.224,2.14,-58.85,88.145,8.322,-0.017,182.512,183.214,3.44,-60.933,88.965,8.234,-0.092,181.668,181.449,4.35,-66.182,89.667,8.265,-0.053,183.225,182.825,5.83,-71.247,89.804,8.207,-0.085,184.228,184.123,7.31
00:22.629,-52.123,85.818,8.244,-0.025,184.452,184.141,1.01,-53.845,86.951,8.289,-0.012,182.955,181.976,2.14,-59.777,88.067,8.325,-0.014,184.268,184.127,3.37,-62.101,88.791,8.228,-0.090,183.196,182.622,4.37,-67.028,89.463,8.264,-0.050,183.225,183.696,5.84,-72.006,89.527,8.195,-0.087,185.910,184.931,7.27
00:22.729,-52.988,85.781,8.238,-0.026,186.128,185.006,1.01,-54.638,86.928,8.282,-0.014,184.500,182.770,2.14,-60.618,88.023,8.327,-0.012,186.040,184.969,3.38,-63.005,88.707,8.243,-0.078,184.376,183.530,4.31,-67.818,89.295,8.268,-0.046,184.943,184.504,5.82,-72.8,89.298,8.184,-0.088,187.543,185.757,7.24
00:22.829,-53.801,85.751,8.232,-0.028,186.128,185.820,.97,-55.522,86.858,8.275,-0.017,184.500,183.654,2.12,-61.456,87.954,8.330,-0.010,186.040,185.787,3.41,-63.903,88.659,8.258,-0.065,184.376,184.416,4.36,-68.641,89.057,8.271,-0.041,184.943,185.341,5.85,-73.517,88.974,8.173,-0.089,187.543,186.512,7.30
00:22.929,-54.563,85.71,8.226,-0.030,186.128,186.582,.94,-56.159,86.836,8.269,-0.019,184.500,184.291,2.06,-62.238,87.839,8.332,-0.008,186.040,186.579,3.41,-64.686,88.568,8.274,-0.053,186.182,185.203,4.43,-69.432,88.821,8.275,-0.037,186.606,186.167,5.82,-74.232,88.682,8.161,-0.090,187.543,187.284,7.24
00:23.029,-55.345,85.691,8.220,-0.031,187.704,187.364,.90,-56.906,86.833,8.262,-0.021,186.023,185.032,2.04,-63.002,87.734,8.334,-0.006,187.670,187.350,3.39,-65.472,88.503,8.289,-0.041,186.182,185.988,4.48,-70.322,88.523,8.279,-0.033,186.606,187.089,5.80,-74.943,88.421,8.150,-0.092,189.101,188.041,7.21
00:23.129,-56.056,85.654,8.216,-0.032,187.704,188.076,.89,-57.754,86.84,8.247,-0.029,186.023,185.879,2.05,-63.67,87.601,8.335,-0.006,187.670,188.012,3.39,-66.244,88.301,8.301,-0.033,187.758,186.769,4.57,-71.024,88.318,8.284,-0.028,188.369,187.821,5.78,-75.654,88.122,8.142,-0.093,190.629,188.785,7.25
00:23.229,-56.92,85.596,8.211,-0.033,189.198,188.933,.86,-58.571,86.799,8.228,-0.037,187.618,186.697,2.07,-64.686,87.469,8.333,-0.006,189.121,189.035,3.35,-67.167,88.114,8.314,-0.025,187.758,187.710,4.51,-71.876,88.064,8.282,-0.028,188.369,188.709,5.79,-76.47,87.806,8.131,-0.093,190.629,189.659,7.26
00:23.329,-57.768,85.565,8.207,-0.034,189.198,189.781,.81,-59.425,86.754,8.209,-0.045,187.618,187.540,2.01,-65.449,87.305,8.331,-0.007,190.145,189.816,3.40,-68.015,87.946,8.327,-0.016,189.497,188.555,4.54,-72.719,87.738,8.280,-0.028,189.989,189.594,5.82,-77.143,87.414,8.121,-0.094,190.629,190.406,7.29
00:23.429,-58.574,85.509,8.202,-0.034,190.912,190.589,.80,-60.167,86.683,8.190,-0.053,189.291,188.286,2.04,-66.243,87.133,8.330,-0.007,190.145,190.609,3.38,-68.873,87.797,8.340,-0.008,189.497,189.421,4.59,-73.504,87.428,8.279,-0.027,189.989,190.438,5.81,-77.863,87.04,8.110,-0.094,192.277,191.218,7.23
00:23.529,-59.383,85.473,8.197,-0.035,192.529,191.390,.72,-60.973,86.631,8.171,-0.061,190.843,189.094,2.03,-67.023,86.913,8.328,-0.008,191.737,191.420,3.37,-69.738,87.514,8.353,0.000,191.232,190.331,4.66,-74.258,87.16,8.277,-0.027,191.736,191.239,5.79,-78.594,86.677,8.099,-0.095,193.904,192.035,7.21
00:23.629,-60.229,85.37,8.191,-0.035,192.529,192.240,.76,-61.883,86.576,8.145,-0.071,190.843,189.989,2.05,-67.857,86.726,8.326,-0.008,191.737,192.256,3.34,-70.469,87.301,8.350,0.000,191.232,191.071,4.64,-74.949,86.869,8.267,-0.029,191.736,191.968,5.82,-79.277,86.413,8.084,-0.096,193.904,192.729,7.21
00:23.729,-61.027,85.288,8.183,-0.037,194.183,193.044,.73,-62.631,86.481,8.126,-0.077,192.507,190.743,2.09,-68.639,86.503,8.317,-0.012,193.401,193.070,3.36,-71.208,86.939,8.333,-0.009,192.903,191.887,4.65,-75.694,86.548,8.256,-0.033,193.285,192.780,5.83,-79.955,86.033,8.072,-0.097,195.409,193.507,7.30
00:23.829,-61.83,85.205,8.175,-0.039,194.183,193.842,.72,-63.398,86.378,8.106,-0.083,192.507,191.501,2.10,-69.445,86.254,8.309,-0.015,193.401,193.913,3.35,-72.037,86.624,8.316,-0.018,192.903,192.774,4.53,-76.392,86.254,8.246,-0.037,193.285,193.537,5.83,-80.722,85.646,8.059,-0.099,195.409,194.365,7.31
00:23.929,-62.629,85.123,8.167,-0.041,194.183,194.645,.73,-64.138,86.217,8.087,-0.089,192.507,192.260,2.10,-70.246,85.991,8.301,-0.019,195.057,194.739,3.35,-72.866,86.359,8.299,-0.027,194.610,193.628,4.52,-77.087,85.905,8.235,-0.041,194.853,194.296,5.86,-81.442,85.283,8.046,-0.100,195.409,195.136,7.35
00:24.029,-63.408,85.002,8.159,-0.043,195.793,195.426,.75,-64.939,86.087,8.068,-0.095,194.036,193.070,2.07,-71.074,85.692,8.293,-0.023,196.780,195.620,3.33,-73.581,86.083,8.282,-0.036,196.246,194.393,4.56,-77.78,85.577,8.224,-0.046,196.397,195.063,5.85,-82.114,84.874,8.034,-0.102,197.074,195.923,7.40
00:24.129,-64.237,84.866,8.151,-0.045,195.793,196.265,.74,-65.593,85.91,8.049,-0.101,194.036,193.733,2.09,-71.848,85.382,8.286,-0.025,196.780,196.453,3.32,-74.269,85.846,8.261,-0.045,196.246,195.121,4.57,-78.58,85.182,8.211,-0.049,196.397,195.955,5.87,-82.776,84.44,8.023,-0.101,197.074,196.716,7.42
00:24.229,-64.996,84.735,8.148,-0.044,197.421,197.036,.76,-66.367,85.724,8.035,-0.103,195.523,194.530,2.04,-72.557,85.088,8.284,-0.025,196.780,197.206,3.29,-74.934,85.643,8.242,-0.053,196.246,195.788,4.62,-79.293,84.794,8.194,-0.055,196.397,196.743,5.89,-83.402,83.998,8.018,-0.098,198.652,197.442,7.42
00:24.329,-65.824,84.554,8.145,-0.043,197.421,197.874,.78,-67.123,85.515,8.021,-0.105,195.523,195.314,2.03,-73.315,84.759,8.282,-0.024,198.381,198.033,3.26,-75.578,85.434,8.223,-0.060,197.668,196.460,4.70,-79.905,84.482,8.177,-0.061,198.100,197.429,5.90,-84.083,83.533,8.013,-0.095,198.652,198.266,7.39
00:24.429,-66.664,84.375,8.142,-0.043,199.038,198.732,.77,-67.968,85.308,8.007,-0.107,197.103,196.172,2.01,-74.099,84.422,8.280,-0.024,198.381,198.874,3.25,-76.256,85.07,8.203,-0.068,197.668,197.229,4.76,-80.594,84.085,8.160,-0.067,198.100,198.225,5.94,-84.822,83.064,8.009,-0.092,200.251,199.142,7.41
00:24.529,-67.446,84.192,8.139,-0.042,199.038,199.522,.79,-68.732,85.102,7.993,-0.108,197.103,196.963,2.01,-74.831,84.09,8.279,-0.023,200.060,199.677,3.25,-76.937,84.691,8.184,-0.076,199.108,197.982,4.73,-81.218,83.696,8.143,-0.073,199.581,198.935,5.94,-85.456,82.587,8.004,-0.089,200.251,199.897,7.46
00:24.629,-68.21,84.005,8.136,-0.040,200.699,200.307,.81,-69.363,84.838,7.981,-0.108,198.764,197.643,2.04,-75.561,83.722,8.273,-0.024,200.060,200.494,3.23,-77.627,84.291,8.177,-0.075,199.108,198.779,4.70,-81.974,83.23,8.121,-0.080,199.581,199.824,5.95,-86.09,82.064,7.998,-0.086,201.910,200.719,7.44
00:24.729,-68.97,83.786,8.133,-0.039,202.276,201.098,.84,-70.111,84.588,7.972,-0.107,200.235,198.423,1.97,-76.405,83.349,8.269,-0.025,201.680,201.404,3.22,-78.315,83.87,8.169,-0.076,200.684,199.584,4.65,-82.659,82.791,8.106,-0.084,201.204,200.638,5.97,-86.717,81.616,7.995,-0.083,203.501,201.489,7.43
00:24.829,-69.784,83.56,8.130,-0.039,202.276,201.926,.85,-70.86,84.336,7.963,-0.106,200.235,199.213,1.95,-77.1,82.97,8.265,-0.026,201.680,202.195,3.26,-79.027,83.422,8.161,-0.076,200.684,200.405,4.62,-83.328,82.329,8.091,-0.087,201.204,201.423,5.97,-87.385,81.075,7.993,-0.080,203.501,202.308,7.48
00:24.929,-70.565,83.298,8.128,-0.038,202.276,202.750,.87,-71.636,84.051,7.954,-0.104,200.235,200.030,1.97,-77.826,82.6,8.261,-0.026,203.392,203.009,3.23,-79.67,83.068,8.153,-0.076,202.331,201.138,4.58,-83.964,81.912,8.076,-0.091,202.830,202.184,5.99,-87.995,80.525,7.990,-0.077,203.501,203.129,7.48
00:25.029,-71.336,83.029,8.125,-0.037,203.943,203.567,.89,-72.315,83.736,7.945,-0.103,201.851,200.778,1.97,-78.503,82.218,8.257,-0.027,204.983,203.772,3.27,-80.412,82.607,8.145,-0.076,203.938,201.993,4.59,-84.584,81.475,8.061,-0.094,204.348,202.934,6.02,-88.562,80.002,7.987,-0.074,205.181,203.900,7.47
00:25.129,-72.139,82.692,8.124,-0.036,203.943,204.421,.91,-73.139,83.446,7.944,-0.100,201.851,201.650,1.91,-79.196,81.847,8.254,-0.028,204.983,204.557,3.27,-81.138,82.134,8.153,-0.068,203.938,202.860,4.60,-85.211,80.995,8.053,-0.095,204.348,203.705,6.03,-89.199,79.373,7.988,-0.070,205.181,204.756,7.46
00:25.229,-72.866,82.394,8.117,-0.037,205.629,205.207,.88,-73.905,83.148,7.949,-0.092,203.471,202.462,1.97,-79.915,81.407,8.240,-0.034,206.613,205.383,3.30,-81.964,81.554,8.151,-0.065,205.770,203.870,4.59,-85.841,80.497,8.042,-0.096,205.938,204.500,6.05,-89.776,78.831,7.980,-0.070,206.847,205.548,7.42
00:25.330,-73.594,82.089,8.110,-0.039,205.629,205.975,.90,-74.601,82.842,7.954,-0.084,203.471,203.222,2.00,-80.638,80.991,8.225,-0.039,206.613,206.215,3.32,-82.738,80.989,8.148,-0.063,205.770,204.809,4.56,-86.479,79.984,8.031,-0.097,205.938,205.292,6.06,-90.305,78.321,7.973,-0.070,206.847,206.282,7.44
00:25.429,-74.278,81.762,8.103,-0.041,207.204,206.733,.90,-75.32,82.47,7.960,-0.077,205.052,204.031,2.00,-81.361,80.576,8.211,-0.045,208.278,207.047,3.36,-83.412,80.535,8.146,-0.060,206.780,205.621,4.56,-87.049,79.496,8.020,-0.097,207.509,206.042,6.06,-90.828,77.792,7.965,-0.070,208.381,206.983,7.45
00:25.529,-74.959,81.403,8.096,-0.042,207.204,207.503,.89,-76.132,82.066,7.965,-0.069,205.052,204.926,1.99,-82.004,80.154,8.196,-0.051,208.278,207.795,3.42,-84.014,80.124,8.144,-0.057,206.780,206.332,4.58,-87.669,78.922,8.009,-0.098,207.509,206.888,6.07,-91.396,77.221,7.958,-0.070,208.381,207.787,7.45
00:25.629,-75.69,81.056,8.082,-0.046,208.731,208.294,.87,-76.897,81.693,7.963,-0.064,206.768,205.776,1.99,-82.63,79.686,8.174,-0.059,208.278,208.576,3.45,-84.724,79.656,8.142,-0.055,208.312,207.179,4.62,-88.206,78.449,7.996,-0.099,207.509,207.577,6.06,-91.948,76.647,7.949,-0.071,209.922,208.584,7.46
00:25.729,-76.392,80.711,8.069,-0.050,208.731,209.076,.89,-77.611,81.339,7.964,-0.060,206.768,206.560,2.02,-83.097,79.308,8.153,-0.067,209.827,209.176,3.44,-85.267,79.218,8.140,-0.052,208.312,207.876,4.70,-88.773,77.893,7.983,-0.101,209.069,208.371,6.07,-92.475,76.021,7.940,-0.071,211.535,209.365,7.49
