,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684
,DESTER,DESTER,DESTER,DESTER,DESTER,DESTER,DESTER,EITEL,EITEL,EITEL,EITEL,EITEL,EITEL,EITEL,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
01:53.170,64.747,47.266,7.200,0.022,766.432,760.044,12.86,64.729,47.088,7.142,0.002,765.795,759.891,13.00,-90.647,28.139,5.262,0.007,578.769,574.829,84.44,-90.913,28.085,5.260,0.012,581.114,574.758,84.64
01:53.270,64.73,47.959,7.201,0.021,767.832,760.736,12.36,64.721,47.821,7.146,0.004,767.275,760.599,12.47,-90.398,27.742,5.261,0.006,580.167,575.295,83.99,-90.7,27.632,5.258,0.010,582.145,575.258,84.14
01:53.370,64.69,48.667,7.201,0.020,767.832,761.445,11.86,64.697,48.602,7.150,0.006,767.275,761.380,11.95,-90.165,27.298,5.259,0.005,580.167,575.796,83.54,-90.456,27.168,5.256,0.009,582.145,575.782,83.67
01:53.470,64.65,49.393,7.202,0.019,769.268,762.141,11.33,64.663,49.383,7.154,0.008,768.838,762.130,11.38,-89.953,26.851,5.258,0.003,580.167,576.235,83.06,-90.209,26.73,5.253,0.007,583.169,576.212,83.17
01:53.570,64.587,50.123,7.201,0.018,769.268,762.873,10.79,64.608,50.163,7.157,0.010,768.838,762.910,10.80,-89.748,26.437,5.255,0.001,581.624,576.696,82.59,-89.985,26.278,5.250,0.004,584.175,576.716,82.69
01:53.670,64.471,50.84,7.201,0.017,769.268,763.599,10.23,64.527,50.936,7.158,0.010,768.838,763.686,10.21,-89.55,26.009,5.248,-0.003,581.624,577.166,82.16,-89.747,25.834,5.245,0.001,584.175,577.220,82.21
01:53.770,64.348,51.577,7.201,0.016,770.726,764.313,9.64,64.417,51.682,7.158,0.010,770.396,764.402,9.61,-89.37,25.537,5.241,-0.006,581.624,577.665,81.71,-89.543,25.385,5.240,-0.001,584.175,577.710,81.73
01:53.870,64.219,52.331,7.201,0.015,770.726,765.078,9.03,64.284,52.428,7.158,0.009,770.396,765.161,9.01,-89.147,25.017,5.234,-0.010,581.624,578.171,81.25,-89.308,24.883,5.235,-0.004,584.175,578.196,81.27
01:53.970,64.056,53.066,7.200,0.014,772.238,765.831,8.41,64.116,53.159,7.158,0.009,771.907,765.910,8.38,-88.918,24.523,5.227,-0.014,583.165,578.710,80.73,-89.054,24.381,5.230,-0.007,585.725,578.756,80.75
01:54.070,63.878,53.79,7.200,0.013,772.238,766.547,7.77,63.941,53.854,7.157,0.008,771.907,766.593,7.75,-88.632,24.027,5.222,-0.016,583.165,579.282,80.21,-88.788,23.916,5.221,-0.011,585.725,579.291,80.21
01:54.170,63.669,54.516,7.198,0.011,773.736,767.302,7.13,63.738,54.529,7.157,0.008,773.373,767.297,7.13,-88.344,23.539,5.209,-0.022,584.280,579.850,79.66,-88.522,23.435,5.213,-0.014,586.822,579.840,79.69
01:54.270,63.456,55.239,7.196,0.010,773.736,768.024,6.47,63.513,55.2,7.158,0.008,773.373,767.996,6.51,-88.097,23.043,5.196,-0.028,584.280,580.319,79.11,-88.245,22.964,5.204,-0.018,586.822,580.296,79.17
01:54.370,63.222,55.947,7.194,0.008,775.245,768.769,5.81,63.287,55.835,7.158,0.008,774.785,768.644,5.88,-87.834,22.611,5.183,-0.034,585.400,580.822,78.59,-87.981,22.52,5.196,-0.022,587.917,580.809,78.64
01:54.470,62.957,56.652,7.192,0.006,775.245,769.522,5.14,63.031,56.514,7.158,0.008,774.785,769.368,5.27,-87.529,22.211,5.170,-0.040,585.400,581.325,78.10,-87.7,22.062,5.188,-0.026,587.917,581.345,78.14
01:54.570,62.676,57.323,7.192,0.006,776.743,770.223,4.46,62.767,57.173,7.158,0.007,776.184,770.050,4.61,-87.221,21.832,5.164,-0.040,586.407,581.814,77.60,-87.416,21.63,5.183,-0.027,588.970,581.863,77.61
01:54.670,62.419,57.993,7.192,0.005,776.743,770.942,3.79,62.498,57.808,7.160,0.008,776.184,770.741,3.96,-86.917,21.441,5.158,-0.041,586.407,582.229,77.11,-87.106,21.21,5.178,-0.028,588.970,582.287,77.11
01:54.770,62.129,58.637,7.192,0.005,778.187,771.646,3.13,62.197,58.425,7.161,0.008,777.583,771.424,3.32,-86.594,21.06,5.152,-0.042,586.407,582.728,76.62,-86.767,20.783,5.174,-0.028,590.008,582.833,76.59
01:54.870,61.815,59.257,7.192,0.005,778.187,772.319,2.47,61.878,59.04,7.163,0.009,777.583,772.095,2.67,-86.284,20.664,5.146,-0.043,587.889,583.231,76.12,-86.425,20.376,5.169,-0.029,590.008,583.365,76.05
01:54.970,61.504,59.876,7.192,0.004,779.587,773.011,1.81,61.56,59.645,7.165,0.010,778.962,772.777,2.01,-85.973,20.229,5.140,-0.044,588.926,583.765,75.62,-86.095,19.981,5.164,-0.030,591.084,583.880,75.52
01:55.070,61.182,60.502,7.192,0.004,779.587,773.715,1.15,61.236,60.262,7.161,0.008,778.962,773.472,1.35,-85.664,19.785,5.139,-0.042,588.926,584.230,75.10,-85.758,19.56,5.163,-0.029,591.084,584.333,75.01
01:55.170,60.851,61.129,7.193,0.004,780.983,774.411,.48,60.91,60.909,7.160,0.007,780.342,774.187,.69,-85.322,19.359,5.137,-0.040,588.926,584.775,74.56,-85.412,19.151,5.162,-0.028,592.137,584.869,74.47
01:55.270,60.5,61.763,7.193,0.005,780.983,775.135,.20,60.582,61.566,7.159,0.006,780.342,774.922,.00,-84.965,18.93,5.136,-0.039,590.012,585.334,74.02,-85.037,18.768,5.160,-0.028,592.137,585.405,73.94
01:55.370,60.146,62.38,7.194,0.005,782.416,775.845,.89,60.251,62.235,7.158,0.005,781.800,775.668,.70,-84.608,18.532,5.135,-0.037,591.104,585.868,73.46,-84.654,18.378,5.159,-0.027,593.208,585.952,73.40
01:55.470,59.784,63,7.195,0.005,782.416,776.556,1.58,59.905,62.853,7.157,0.004,781.800,776.366,1.40,-84.244,18.12,5.134,-0.035,591.104,586.322,72.93,-84.257,18.005,5.157,-0.026,593.208,586.393,72.85
01:55.570,59.427,63.625,7.196,0.005,783.845,777.276,2.27,59.529,63.481,7.157,0.004,783.254,777.100,2.08,-83.884,17.716,5.133,-0.034,591.104,586.862,72.38,-83.822,17.643,5.155,-0.025,594.299,586.957,72.31
01:55.670,59.04,64.23,7.195,0.004,783.845,777.993,2.97,59.175,64.129,7.158,0.004,783.254,777.838,2.79,-83.516,17.341,5.132,-0.032,592.194,587.388,71.84,-83.419,17.261,5.153,-0.025,594.299,587.514,71.75
01:55.770,58.645,64.842,7.194,0.004,785.282,778.717,3.67,58.801,64.777,7.158,0.004,784.724,778.578,3.50,-83.11,16.992,5.131,-0.031,592.194,587.922,71.32,-82.995,16.916,5.151,-0.025,595.419,587.997,71.19
01:55.870,58.253,65.453,7.193,0.003,785.282,779.443,4.38,58.422,65.402,7.159,0.004,784.724,779.308,4.23,-82.715,16.647,5.130,-0.030,593.253,588.366,70.78,-82.592,16.575,5.149,-0.024,595.419,588.507,70.65
01:55.970,57.858,66.055,7.192,0.002,786.736,780.157,5.09,58.05,66.05,7.160,0.005,786.203,780.040,4.94,-82.287,16.334,5.129,-0.028,594.306,588.895,70.26,-82.173,16.248,5.146,-0.024,596.493,589.038,70.12
01:56.070,57.445,66.661,7.191,0.002,786.736,780.890,5.80,57.656,66.7,7.160,0.005,786.203,780.797,5.66,-81.804,16.027,5.128,-0.027,594.306,589.460,69.74,-81.752,15.893,5.146,-0.023,596.493,589.589,69.59
01:56.170,57.031,67.258,7.189,0.001,788.189,781.616,6.52,57.235,67.32,7.164,0.007,787.710,781.546,6.40,-81.347,15.729,5.131,-0.023,594.306,589.988,69.18,-81.322,15.582,5.147,-0.021,597.575,590.032,69.05
01:56.270,56.604,67.845,7.187,0.000,788.189,782.333,7.23,56.796,67.914,7.168,0.008,787.710,782.265,7.13,-80.92,15.421,5.135,-0.020,595.423,590.447,68.64,-80.89,15.28,5.148,-0.019,597.575,590.558,68.52
01:56.370,56.168,68.413,7.185,-0.002,789.641,783.051,7.95,56.342,68.491,7.172,0.010,789.197,783.000,7.86,-80.461,15.113,5.138,-0.017,595.423,591.000,68.12,-80.47,14.97,5.149,-0.017,598.632,591.081,68.00
01:56.470,55.716,68.977,7.183,-0.003,789.641,783.773,8.66,55.855,69.058,7.176,0.012,789.197,783.747,8.59,-80.009,14.828,5.142,-0.014,596.502,591.531,67.58,-80.051,14.662,5.150,-0.015,598.632,591.601,67.49
01:56.570,55.25,69.542,7.181,-0.004,791.079,784.494,9.38,55.367,69.591,7.182,0.014,790.678,784.451,9.34,-79.576,14.549,5.144,-0.012,596.502,591.989,67.06,-79.638,14.375,5.151,-0.014,599.674,592.033,66.97
01:56.670,54.771,70.128,7.179,-0.004,791.079,785.250,10.11,54.843,70.134,7.185,0.015,790.678,785.206,10.06,-79.096,14.256,5.146,-0.010,597.551,592.543,66.56,-79.174,14.104,5.153,-0.012,599.674,592.568,66.48
01:56.770,54.309,70.678,7.177,-0.005,792.568,785.969,10.86,54.347,70.661,7.188,0.016,792.155,785.931,10.81,-78.618,13.964,5.148,-0.009,597.551,593.104,66.01,-78.74,13.827,5.155,-0.011,600.713,593.083,65.96
01:56.870,53.829,71.219,7.175,-0.006,794.009,786.673,11.57,53.841,71.198,7.191,0.017,793.616,786.649,11.54,-78.154,13.694,5.150,-0.007,598.673,593.638,65.47,-78.251,13.563,5.156,-0.009,601.782,593.635,65.45
01:56.970,53.303,71.771,7.173,-0.007,794.009,787.435,12.30,53.317,71.716,7.194,0.017,793.616,787.386,12.27,-77.696,13.422,5.152,-0.005,598.673,594.105,64.95,-77.764,13.299,5.158,-0.007,601.782,594.112,64.92
01:57.070,52.808,72.281,7.171,-0.007,795.482,788.126,13.06,52.796,72.234,7.198,0.018,795.087,788.105,13.01,-77.251,13.144,5.153,-0.004,599.742,594.631,64.43,-77.27,13.041,5.158,-0.007,602.893,594.669,64.39
01:57.170,52.307,72.766,7.170,-0.007,795.482,788.824,13.77,52.261,72.718,7.198,0.018,795.087,788.827,13.74,-76.793,12.856,5.154,-0.003,599.742,595.171,63.92,-76.801,12.766,5.159,-0.006,602.893,595.213,63.86
01:57.270,51.799,73.253,7.169,-0.007,795.482,789.527,14.47,51.741,73.194,7.199,0.017,795.087,789.531,14.47,-76.301,12.599,5.156,-0.003,600.807,595.725,63.39,-76.332,12.494,5.160,-0.005,602.893,595.754,63.33
01:57.370,51.274,73.744,7.168,-0.008,796.883,790.219,15.17,51.218,73.65,7.200,0.017,796.513,790.205,15.17,-75.82,12.346,5.157,-0.002,600.807,596.216,62.86,-75.833,12.268,5.160,-0.004,603.978,596.243,62.81
01:57.470,50.768,74.207,7.167,-0.008,796.883,790.902,15.89,50.702,74.113,7.201,0.016,796.513,790.896,15.86,-75.341,12.086,5.158,-0.001,601.905,596.763,62.34,-75.336,12.044,5.161,-0.004,603.978,596.787,62.30
01:57.570,50.228,74.637,7.167,-0.008,798.287,791.594,16.57,50.178,74.589,7.202,0.016,797.900,791.603,16.55,-74.848,11.849,5.161,0.000,601.905,597.308,61.82,-74.832,11.834,5.162,-0.003,605.070,597.330,61.79
01:57.670,49.695,75.073,7.167,-0.007,798.287,792.255,17.26,49.667,75.06,7.202,0.015,797.900,792.270,17.26,-74.376,11.616,5.163,0.001,602.996,597.834,61.30,-74.336,11.612,5.162,-0.003,605.070,597.872,61.28
01:57.770,49.099,75.506,7.168,-0.006,799.665,792.992,17.94,49.072,75.546,7.201,0.014,799.302,793.037,17.96,-73.919,11.407,5.165,0.003,602.996,598.291,60.81,-73.835,11.397,5.163,-0.002,606.159,598.370,60.77
01:57.870,48.492,75.893,7.168,-0.006,801.120,793.711,18.67,48.475,75.982,7.201,0.013,800.808,793.776,18.72,-73.42,11.177,5.167,0.004,604.024,598.839,60.33,-73.387,11.137,5.163,-0.002,607.220,598.886,60.27
01:57.970,47.899,76.231,7.169,-0.005,801.120,794.361,19.38,47.897,76.378,7.201,0.012,800.808,794.441,19.45,-72.94,10.936,5.169,0.005,604.024,599.377,59.82,-72.931,10.902,5.163,-0.002,607.220,599.399,59.77
01:58.070,47.246,76.607,7.169,-0.004,801.120,795.114,20.03,47.267,76.744,7.200,0.011,800.808,795.170,20.14,-72.465,10.72,5.170,0.005,605.110,599.898,59.31,-72.453,10.633,5.165,-0.001,607.220,599.947,59.28
01:58.170,46.558,76.99,7.169,-0.004,802.556,795.901,20.76,46.615,77.114,7.199,0.010,802.236,795.918,20.84,-72.001,10.509,5.169,0.004,606.141,600.357,58.82,-71.975,10.411,5.167,0.000,608.281,600.419,58.75
01:58.270,45.903,77.306,7.169,-0.004,802.556,796.606,21.52,45.969,77.457,7.198,0.009,802.236,796.621,21.57,-71.527,10.292,5.168,0.003,606.141,600.878,58.34,-71.51,10.194,5.168,0.001,608.281,600.932,58.26
01:58.370,45.24,77.612,7.169,-0.004,804.070,797.335,22.21,45.297,77.804,7.197,0.008,803.716,797.379,22.27,-71.057,10.086,5.167,0.002,607.175,601.392,57.85,-71.047,9.947,5.170,0.002,609.321,601.454,57.77
01:58.470,44.535,77.946,7.169,-0.004,804.070,798.099,22.89,44.612,78.123,7.196,0.006,803.716,798.108,22.99,-70.579,9.889,5.166,0.002,607.175,601.909,57.38,-70.568,9.703,5.172,0.003,609.321,601.990,57.27
01:58.570,43.847,78.26,7.169,-0.003,805.580,798.855,23.63,43.911,78.424,7.192,0.004,805.227,798.869,23.70,-70.088,9.677,5.166,0.001,607.175,602.393,56.90,-70.106,9.469,5.172,0.003,610.383,602.446,56.76
01:58.670,43.178,78.545,7.167,-0.004,805.580,799.581,24.33,43.241,78.68,7.190,0.002,805.227,799.584,24.40,-69.591,9.458,5.164,0.000,608.226,602.934,56.40,-69.648,9.219,5.172,0.003,610.383,602.961,56.27
01:58.770,42.513,78.803,7.165,-0.005,807.063,800.282,25.01,42.589,78.908,7.187,0.001,806.706,800.253,25.06,-69.107,9.246,5.163,0.000,608.226,603.462,55.90,-69.175,8.983,5.172,0.003,611.422,603.485,55.77
01:58.870,41.834,79.098,7.163,-0.006,807.063,801.023,25.66,41.904,79.153,7.184,-0.001,806.706,800.979,25.68,-68.61,9.043,5.162,-0.001,609.297,603.989,55.40,-68.664,8.809,5.173,0.002,611.422,603.989,55.27
01:58.970,41.157,79.381,7.161,-0.007,808.516,801.757,26.35,41.186,79.424,7.181,-0.003,808.124,801.746,26.34,-68.11,8.843,5.160,-0.002,609.297,604.478,54.91,-68.142,8.63,5.173,0.002,612.488,604.507,54.78
01:59.070,40.474,79.665,7.157,-0.008,808.516,802.485,27.03,40.516,79.68,7.177,-0.005,808.124,802.451,27.04,-67.663,8.602,5.162,-0.001,610.372,604.974,54.41,-67.639,8.501,5.173,0.002,612.488,605.027,54.29
01:59.170,39.828,79.894,7.156,-0.009,809.989,803.171,27.71,39.852,79.913,7.175,-0.006,809.608,803.154,27.69,-67.167,8.404,5.164,0.000,610.372,605.506,53.93,-67.1,8.343,5.173,0.002,613.558,605.588,53.84
01:59.270,39.144,80.146,7.155,-0.009,809.989,803.899,28.33,39.166,80.145,7.173,-0.007,809.608,803.879,28.33,-66.696,8.192,5.166,0.001,611.412,605.991,53.44,-66.566,8.171,5.173,0.002,613.558,606.082,53.35
01:59.370,38.468,80.376,7.154,-0.009,811.403,804.601,28.99,38.481,80.364,7.170,-0.007,811.035,804.585,28.98,-66.208,7.97,5.168,0.002,611.412,606.477,52.95,-66.048,7.982,5.173,0.002,614.680,606.631,52.85
01:59.470,37.802,80.565,7.152,-0.010,811.403,805.293,29.63,37.83,80.554,7.168,-0.008,811.035,805.263,29.62,-65.702,7.771,5.170,0.003,612.464,607.016,52.45,-65.538,7.832,5.173,0.002,614.680,607.161,52.35
01:59.570,37.148,80.723,7.151,-0.010,812.808,805.965,30.24,37.154,80.715,7.167,-0.008,812.432,805.957,30.21,-65.176,7.607,5.171,0.004,612.464,607.566,51.95,-65.023,7.667,5.174,0.002,615.762,607.701,51.88
01:59.670,36.465,80.897,7.150,-0.010,812.808,806.659,30.81,36.46,80.903,7.167,-0.008,812.432,806.665,30.80,-64.653,7.457,5.173,0.005,613.557,608.022,51.47,-64.509,7.531,5.175,0.003,615.762,608.150,51.40
01:59.770,35.785,81.063,7.150,-0.010,814.185,807.360,31.42,35.767,81.082,7.166,-0.008,813.845,807.381,31.43,-64.111,7.34,5.174,0.005,613.557,608.577,50.99,-63.971,7.418,5.176,0.003,616.834,608.701,50.94
01:59.870,35.105,81.201,7.149,-0.009,814.185,808.043,32.02,35.108,81.241,7.166,-0.008,813.845,808.047,32.04,-63.58,7.227,5.176,0.006,614.654,609.120,50.52,-63.442,7.304,5.178,0.004,616.834,609.242,50.48
01:59.970,34.407,81.34,7.149,-0.009,815.578,808.755,32.59,34.396,81.377,7.165,-0.008,815.238,808.772,32.62,-63.038,7.135,5.177,0.006,615.746,609.669,50.07,-62.907,7.18,5.179,0.004,617.924,609.790,50.02
02:00.070,33.736,81.424,7.148,-0.009,815.578,809.430,33.19,33.705,81.501,7.164,-0.008,815.238,809.475,33.22,-62.453,7.113,5.176,0.005,615.746,610.166,49.62,-62.38,7.062,5.178,0.003,617.924,610.245,49.56
02:00.170,33.026,81.534,7.146,-0.010,816.965,810.141,33.72,33.005,81.615,7.162,-0.008,816.664,810.171,33.80,-61.899,7.059,5.174,0.004,615.746,610.722,49.19,-61.865,6.934,5.177,0.003,619.013,610.772,49.10
02:00.270,32.339,81.619,7.144,-0.010,818.375,810.832,34.30,32.302,81.722,7.160,-0.009,818.084,810.883,34.37,-61.326,7.033,5.173,0.003,616.887,611.294,48.76,-61.339,6.864,5.177,0.003,620.072,611.302,48.65
02:00.370,31.623,81.722,7.143,-0.011,818.375,811.556,34.85,31.576,81.833,7.159,-0.009,818.084,811.616,34.95,-60.773,7.029,5.171,0.002,618.013,611.843,48.34,-60.801,6.801,5.177,0.002,620.072,611.844,48.23
02:00.470,30.899,81.805,7.141,-0.011,819.826,812.275,35.43,30.836,81.953,7.157,-0.010,819.568,812.348,35.54,-60.229,6.973,5.170,0.001,618.013,612.313,47.94,-60.248,6.759,5.176,0.002,621.168,612.309,47.80
02:00.570,30.159,81.92,7.139,-0.012,819.826,813.021,36.00,30.109,82.059,7.155,-0.010,819.568,813.080,36.15,-59.715,6.876,5.168,0.000,618.013,612.833,47.52,-59.701,6.724,5.177,0.002,621.168,612.857,47.38
02:00.670,29.432,82.01,7.138,-0.011,819.826,813.752,36.60,29.398,82.14,7.153,-0.011,819.568,813.795,36.73,-59.193,6.831,5.170,0.001,619.082,613.357,47.09,-59.165,6.693,5.178,0.003,621.168,613.394,46.97
02:00.770,28.705,82.088,7.138,-0.011,821.307,814.468,37.18,28.657,82.196,7.150,-0.011,821.018,814.518,37.29,-58.674,6.776,5.172,0.002,619.082,613.878,46.69,-58.633,6.619,5.179,0.003,622.253,613.930,46.57
02:00.870,27.982,82.143,7.137,-0.011,821.307,815.191,37.75,27.924,82.249,7.148,-0.012,821.018,815.252,37.86,-58.162,6.75,5.174,0.003,620.127,614.317,46.28,-58.121,6.541,5.180,0.003,622.253,614.362,46.14
02:00.970,27.263,82.196,7.136,-0.011,822.763,815.911,38.30,27.234,82.282,7.145,-0.013,822.496,815.942,38.41,-57.651,6.724,5.175,0.004,620.127,614.828,45.90,-57.596,6.462,5.181,0.004,623.308,614.889,45.72
02:01.070,26.545,82.245,7.136,-0.011,822.763,816.621,38.84,26.526,82.321,7.145,-0.012,822.496,816.640,38.92,-57.148,6.66,5.177,0.004,621.151,615.332,45.52,-57.083,6.41,5.185,0.005,623.308,615.402,45.30
02:01.170,25.841,82.281,7.139,-0.008,824.203,817.325,39.39,25.81,82.366,7.149,-0.010,823.895,817.356,39.45,-56.631,6.569,5.182,0.007,621.151,615.851,45.12,-56.56,6.384,5.188,0.007,624.354,615.926,44.90
02:01.270,25.094,82.321,7.143,-0.006,824.203,818.072,39.91,25.081,82.403,7.152,-0.007,823.895,818.085,39.99,-56.116,6.49,5.187,0.009,622.182,616.333,44.69,-56.028,6.334,5.192,0.009,624.354,616.421,44.51
02:01.370,24.37,82.333,7.146,-0.004,825.655,818.796,40.47,24.365,82.428,7.156,-0.005,825.342,818.801,40.53,-55.587,6.402,5.192,0.011,623.239,616.863,44.27,-55.502,6.289,5.196,0.010,625.411,616.948,44.10
02:01.470,23.644,82.335,7.149,-0.002,825.655,819.522,40.99,23.646,82.416,7.159,-0.002,825.342,819.520,41.06,-55.074,6.362,5.197,0.013,623.239,617.376,43.83,-54.986,6.213,5.200,0.012,625.411,617.464,43.69
02:01.570,22.913,82.311,7.155,0.001,827.105,820.253,41.50,22.937,82.417,7.165,0.001,826.777,820.229,41.56,-54.523,6.353,5.202,0.015,623.239,617.927,43.44,-54.458,6.129,5.207,0.015,626.460,617.992,43.27
02:01.670,22.162,82.28,7.159,0.003,828.588,821.004,42.00,22.226,82.432,7.170,0.003,828.197,820.940,42.06,-53.991,6.329,5.207,0.017,624.304,618.459,43.05,-53.925,6.04,5.215,0.018,627.535,618.525,42.84
02:01.770,21.438,82.244,7.164,0.005,828.588,821.728,42.51,21.506,82.392,7.176,0.006,828.197,821.660,42.57,-53.445,6.264,5.212,0.018,624.304,619.005,42.65,-53.377,6.015,5.222,0.021,627.535,619.073,42.40
02:01.870,20.707,82.22,7.169,0.008,828.588,822.459,43.00,20.77,82.348,7.181,0.009,828.197,822.396,43.05,-52.891,6.19,5.217,0.020,625.385,619.559,42.22,-52.835,5.944,5.229,0.024,627.535,619.615,42.00
02:01.970,19.98,82.198,7.173,0.010,830.044,823.186,43.50,20.01,82.348,7.187,0.012,829.655,823.156,43.54,-52.333,6.091,5.222,0.022,626.510,620.117,41.78,-52.304,5.908,5.237,0.027,628.629,620.146,41.56
02:02.070,19.238,82.175,7.178,0.012,830.044,823.928,43.99,19.229,82.32,7.191,0.014,829.655,823.937,44.08,-51.768,6.015,5.227,0.024,626.510,620.682,41.31,-51.736,5.858,5.243,0.030,628.629,620.714,41.16
02:02.170,18.515,82.151,7.182,0.014,831.513,824.651,44.50,18.474,82.298,7.196,0.016,831.196,824.692,44.61,-51.217,5.963,5.234,0.026,626.510,621.233,40.86,-51.169,5.795,5.249,0.031,629.731,621.281,40.73
02:02.270,17.785,82.127,7.187,0.015,831.513,825.380,45.00,17.739,82.272,7.201,0.017,831.196,825.426,45.13,-50.672,5.908,5.240,0.028,627.633,621.778,40.43,-50.598,5.71,5.255,0.032,629.731,621.852,40.28
02:02.370,17.055,82.118,7.191,0.017,832.966,826.110,45.50,17.018,82.246,7.206,0.019,832.686,826.147,45.63,-50.128,5.883,5.246,0.029,628.724,622.322,40.01,-50.025,5.651,5.261,0.034,630.878,622.425,39.82
02:02.470,16.337,82.106,7.195,0.018,834.414,826.828,46.01,16.305,82.213,7.210,0.021,834.121,826.860,46.12,-49.569,5.871,5.252,0.031,628.724,622.881,39.61,-49.456,5.598,5.266,0.035,632.025,622.994,39.37
02:02.570,15.622,82.097,7.201,0.020,834.414,827.543,46.51,15.58,82.183,7.216,0.023,834.121,827.585,46.60,-49.011,5.829,5.261,0.034,628.724,623.439,39.20,-48.893,5.561,5.274,0.037,632.025,623.557,38.93
02:02.670,14.912,82.101,7.205,0.021,834.414,828.253,47.00,14.827,82.145,7.222,0.024,834.121,828.338,47.10,-48.445,5.789,5.269,0.036,629.842,624.005,38.78,-48.323,5.564,5.281,0.039,632.025,624.127,38.50
02:02.770,14.209,82.109,7.209,0.022,835.839,828.956,47.51,14.088,82.15,7.228,0.026,835.600,829.077,47.60,-47.895,5.782,5.278,0.039,629.842,624.555,38.35,-47.775,5.582,5.289,0.041,633.158,624.675,38.10
02:02.870,13.486,82.106,7.214,0.023,837.265,829.679,48.01,13.343,82.175,7.234,0.028,837.084,829.822,48.13,-47.36,5.754,5.286,0.041,630.958,625.091,37.96,-47.238,5.586,5.296,0.043,634.243,625.213,37.73
02:02.970,12.766,82.104,7.218,0.024,837.265,830.399,48.52,12.62,82.168,7.239,0.029,837.084,830.545,48.67,-46.83,5.747,5.295,0.044,630.958,625.621,37.56,-46.677,5.599,5.304,0.045,634.243,625.774,37.35
02:03.070,12.025,82.113,7.222,0.025,838.726,831.140,49.03,11.887,82.159,7.245,0.031,838.540,831.278,49.18,-46.29,5.765,5.300,0.044,632.023,626.161,37.18,-46.158,5.612,5.310,0.046,635.323,626.293,36.96
02:03.170,11.276,82.108,7.225,0.025,838.726,831.889,49.56,11.168,82.139,7.250,0.032,838.540,831.997,49.69,-45.767,5.789,5.303,0.044,632.023,626.684,36.81,-45.658,5.639,5.316,0.047,635.323,626.793,36.61
02:03.270,10.528,82.107,7.228,0.025,838.726,832.637,50.09,10.421,82.118,7.256,0.033,838.540,832.744,50.18,-45.184,5.795,5.307,0.043,633.086,627.267,36.46,-45.132,5.666,5.322,0.048,635.323,627.319,36.27
02:03.370,9.804,82.109,7.231,0.025,840.223,833.361,50.61,9.678,82.098,7.261,0.034,840.006,833.487,50.70,-44.605,5.776,5.310,0.042,633.086,627.846,36.05,-44.605,5.687,5.328,0.048,636.350,627.846,35.92
02:03.470,9.071,82.101,7.234,0.025,840.223,834.094,51.13,8.933,82.09,7.266,0.035,840.006,834.232,51.21,-44.038,5.719,5.313,0.042,634.248,628.413,35.62,-44.084,5.709,5.334,0.049,636.350,628.367,35.56
02:03.570,8.343,82.101,7.237,0.025,841.680,834.822,51.64,8.205,82.075,7.271,0.036,841.494,834.960,51.73,-43.549,5.726,5.316,0.041,634.248,628.902,35.18,-43.553,5.718,5.336,0.048,637.398,628.898,35.21
02:03.670,7.61,82.09,7.240,0.025,843.141,835.555,52.15,7.476,82.074,7.272,0.035,842.951,835.689,52.23,-43.049,5.728,5.315,0.038,635.305,629.402,34.84,-43.019,5.699,5.337,0.046,638.463,629.432,34.84
02:03.770,6.87,82.082,7.242,0.025,843.141,836.295,52.67,6.748,82.062,7.273,0.033,842.951,836.417,52.75,-42.544,5.699,5.313,0.035,636.310,629.907,34.49,-42.487,5.65,5.338,0.044,638.463,629.964,34.45
02:03.870,6.137,82.071,7.245,0.025,843.141,837.028,53.18,6.022,82.06,7.274,0.032,842.951,837.143,53.26,-42.056,5.725,5.312,0.032,636.310,630.395,34.11,-41.958,5.646,5.339,0.042,639.525,630.493,34.04
02:03.970,5.392,82.055,7.247,0.025,844.614,837.772,53.69,5.295,82.064,7.275,0.030,844.405,837.869,53.77,-41.567,5.782,5.310,0.029,636.310,630.884,33.79,-41.437,5.64,5.340,0.040,639.525,631.014,33.66
02:04.070,4.653,82.022,7.250,0.025,844.614,838.511,54.21,4.562,82.077,7.275,0.029,844.405,838.602,54.28,-41.039,5.789,5.309,0.027,636.310,631.412,33.48,-40.884,5.631,5.337,0.037,639.525,631.567,33.29
02:04.170,3.94,82.014,7.253,0.025,846.098,839.224,54.71,3.84,82.085,7.275,0.027,845.865,839.324,54.81,-40.518,5.78,5.308,0.025,637.817,631.933,33.11,-40.332,5.62,5.335,0.033,640.599,632.119,32.89
